  0.00         -4872541.3594362   3840.9132583
  0.03         -4884305.5944491   3839.0004426
  0.06         -4885599.8327359   3843.0014197
  0.09         -4877324.2537604   3839.5812197
  0.13         -4875762.8521758   3841.7350271
  0.16         -4878601.4057064   3853.2085837
  0.19         -4885577.5392768   3847.9566869
  0.22         -4872702.7738801   3837.2588908
  0.25         -4892813.6722001   3855.2734071
  0.28         -4882734.1273591   3849.6407948
  0.31         -4891162.4131209   3848.6061571
  0.35         -4885208.4908167   3830.3408296
  0.38         -4877524.3175613   3840.4463247
  0.41         -4888854.2368281   3848.7815157
  0.44         -4893743.9993828   3856.1803480
  0.47         -4883617.4203962   3838.0553457
  0.50         -4886220.2815417   3854.8948697
  0.53         -4878641.2325120   3835.6478094
  0.57         -4903620.6395710   3852.1152712
  0.60         -4877314.9471988   3848.1960752
  0.63         -4869477.9030144   3844.8892260
  0.66         -4865607.3519954   3838.6163483
  0.69         -4886029.5513776   3854.1286537
  0.72         -4882924.6229952   3835.6930956
  0.75         -4868014.8410349   3838.3942035
  0.79         -4883939.4159910   3837.9183127
  0.82         -4882035.1179166   3847.4731307
  0.85         -4880421.1014853   3848.1572824
  0.88         -4887809.1732029   3844.9146190
  0.91         -4889381.2416922   3844.0568744
  0.94         -4877727.4454505   3860.2843753
  0.97         -4891581.8610119   3851.7785245
  1.01         -4886730.3768606   3852.7242581
  1.04         -4893410.2902991   3843.6150889
  1.07         -4881826.9559498   3850.9957095
  1.10         -4884281.4555335   3854.7457973
  1.13         -4878126.8416458   3841.5540495
  1.16         -4887285.8274131   3846.3866804
  1.19         -4882672.0581996   3853.2162445
  1.23         -4887781.3364832   3848.9257333
  1.26         -4884429.6684056   3843.7517279
  1.29         -4886852.4287528   3852.2910751
  1.32         -4881626.5927078   3857.2543310
  1.35         -4881319.1369445   3846.2787795
  1.35         -4871305.0556150   3845.9007702
  1.38         -4888670.0327097   3842.2145939
  1.41         -4890621.9899712   3844.4071161
  1.44         -4881324.0842887   3842.0186661
  1.48         -4874074.7220643   3839.9830623
  1.51         -4876472.3139173   3850.8735281
  1.54         -4885620.3374254   3851.8153986
  1.57         -4871653.7014679   3835.0844884
  1.60         -4886884.2501087   3849.0686849
  1.63         -4885315.7552843   3852.2331657
  1.66         -4892626.8417625   3851.8694221
  1.70         -4883264.7001190   3827.4076174
  1.73         -4874438.6069912   3838.5196178
  1.76         -4885320.8705520   3846.8449681
  1.79         -4885610.7942749   3854.1963415
  1.82         -4882521.4160403   3837.2282727
  1.85         -4881710.3080057   3848.7452794
  1.88         -4877620.6934118   3838.9653071
  1.92         -4902031.5950530   3851.6993591
  1.95         -4874773.2364976   3845.5539644
  1.98         -4867440.8025475   3839.3454060
  2.01         -4869385.0554908   3838.3798568
  2.04         -4888829.4722471   3857.0671997
  2.07         -4879581.2035972   3832.9470482
  2.10         -4865442.7966763   3835.1010118
  2.14         -4883866.6953171   3836.5474178
  2.17         -4885484.6692330   3845.4685603
  2.20         -4880435.4879484   3844.2513968
  2.23         -4884686.2225639   3844.6740629
  2.26         -4889374.7216832   3843.8519999
  2.29         -4883050.5089743   3859.1659262
  2.32         -4888050.8308634   3851.4583148
  2.36         -4882716.7631974   3852.9593055
  2.39         -4890614.1821800   3845.4608650
  2.42         -4882568.5172224   3852.9939063
  2.45         -4885334.7644217   3854.2680620
  2.48         -4879145.1826865   3839.1722874
  2.51         -4883715.7350644   3843.5656366
  2.54         -4882766.8369573   3852.9188655
  2.58         -4888075.9761809   3845.6910396
  2.61         -4883128.3034932   3844.9982999
  2.64         -4889934.4405259   3851.9286666
  2.67         -4881086.6463720   3856.6696022
  2.70         -4886317.6998946   3850.3987500
  2.73         -4894776.5966846   3850.2871806
  2.76         -4887601.5804143   3850.5802506
  2.80         -4885506.8847331   3852.6566942
  2.83         -4892252.7177801   3845.7362749
  2.86         -4874593.1064484   3841.5658363
  2.89         -4873463.6896465   3832.9773266
  2.92         -4888688.9578061   3847.1501985
  2.95         -4878331.9876947   3855.3451452
  2.98         -4871045.3755103   3848.8608991
  3.02         -4868273.9243355   3834.1206653
  3.05         -4880148.1131783   3843.8410605
  3.08         -4892516.6986828   3852.0832783
  3.11         -4874368.0328620   3836.2727782
  3.14         -4883889.8734031   3865.4865565
