  0.00           -64477.4688710     54.8758937
  0.03           -66923.1126678     55.8727066
  0.06           -66131.5358707     55.8714078
  0.09           -64939.7607710     55.0858078
  0.13           -66241.4804120     55.1119846
  0.16           -66066.2866290     56.8237887
  0.19           -64937.6286086     55.3115398
  0.22           -64840.2936875     56.1704292
  0.25           -66303.6533154     56.7339268
  0.28           -65495.8316505     55.9411845
  0.31           -66429.9850279     56.5477905
  0.35           -66417.3979807     55.6647710
  0.38           -65560.0321535     55.0100439
  0.41           -66480.4379991     55.6958666
  0.44           -66529.7218268     56.2533956
  0.47           -64178.4706448     53.4635509
  0.50           -64849.5579013     55.4326745
  0.53           -66258.6384268     56.0430420
  0.57           -66828.4964892     55.5755612
  0.60           -66105.3264953     55.8221091
  0.63           -64964.9473744     55.4052474
  0.66           -66199.7076355     55.6988938
  0.69           -65414.9524603     55.6506234
  0.72           -66623.6414327     55.9790484
  0.75           -64351.4024487     55.5538023
  0.79           -67033.6142834     54.8181336
  0.82           -66275.6726758     56.1691436
  0.85           -65454.4367354     55.3827288
  0.88           -65684.1193985     56.0441391
  0.91           -66327.9712006     56.1599292
  0.94           -65802.4309945     57.1570705
  0.97           -66019.6134302     55.9832381
  1.01           -65477.6330056     57.1459459
  1.04           -67358.3373283     55.9457527
  1.07           -66077.7163137     56.4843277
  1.10           -67045.0171044     57.1089054
  1.13           -65342.5809479     55.6139591
  1.16           -65636.7241393     54.0902791
  1.19           -65758.0806717     55.6510500
  1.23           -66342.9863799     56.7981329
  1.26           -65937.8202104     55.5457789
  1.29           -65635.2222185     54.3668149
  1.32           -65994.0904558     55.9392957
  1.35           -65760.0789669     56.7106883
  1.38           -66490.6769209     55.9323490
  1.41           -65319.4555867     55.8064009
  1.45           -65496.7167159     55.0722504
  1.48           -66210.5048452     56.3052138
  1.51           -64624.0400799     55.4336064
  1.54           -65377.0369263     55.7740824
  1.57           -65754.0965248     56.3915930
  1.60           -64247.7994802     55.8222187
  1.63           -64694.5369928     56.0805548
  1.67           -64288.7080595     55.0885966
  1.70           -66391.0885747     57.0386209
  1.73           -66232.6757301     56.5939498
  1.76           -66075.3945628     55.6235897
  1.79           -65491.9180544     56.5494578
  1.82           -66003.0280119     55.4987593
  1.85           -64218.0970900     56.4515172
  1.88           -66925.8906870     55.2470939
  1.92           -65535.5009838     55.6552423
  1.95           -66245.1826226     53.9747604
  1.98           -66045.6849703     56.6004771
  2.01           -67378.6521729     56.2069011
  2.04           -64939.4063710     54.5095547
  2.07           -65846.6355546     55.6072659
  2.10           -66067.0051999     56.4544346
  2.14           -65415.4180632     56.6117304
  2.17           -67109.9517639     56.1543350
  2.20           -66460.4773003     56.4769015
  2.23           -67466.2973201     57.0525826
  2.26           -66172.2396012     55.8939357
  2.29           -65420.8983949     57.1690562
  2.32           -66505.1436528     56.2259553
  2.36           -63502.5292164     55.7718153
  2.39           -67709.5412575     57.0032161
  2.42           -66416.9826398     55.2649853
  2.45           -64372.6489626     56.0070245
  2.48           -66346.6896702     55.6916272
  2.51           -66349.7194418     56.9563944
  2.54           -65525.2539650     55.4534802
  2.58           -65162.3920667     55.4326919
  2.61           -66761.5847493     55.7332701
  2.64           -65666.1331725     55.8587403
  2.67           -63828.7285213     54.6958365
  2.70           -67241.0246456     55.1454852
  2.73           -65816.4238144     56.3648402
  2.76           -67364.9926740     56.4482553
  2.80           -67756.9508910     55.7228383
  2.83           -65942.8805600     55.9124430
  2.86           -66517.9200881     55.2563136
  2.89           -64772.5495540     56.1092369
  2.92           -66901.2597694     56.1171662
  2.95           -64838.6157126     56.6246680
  2.98           -65989.2334443     55.6556193
  3.02           -64964.8667645     55.2141435
  3.05           -65862.5788283     54.9247354
  3.08           -65304.4722865     54.9529110
  3.11           -64402.6526523     55.7761703
  3.14           -64604.4528848     55.4064991
-------------------------------------------------------
----------------------
G=30, K=-60
hmag=500,  beta cooling each time
