site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.8739828  -0.4855216  -0.0205630
  2   0.8660254  -1.5000000   0.8800817  -0.4740226  -0.0275471
  3   2.5980762  -0.5000000   0.9172381  -0.3981343  -0.0127810
  4   2.5980762  -1.5000000   0.7766667  -0.6137882  -0.1416086
  5   4.3301270  -0.5000000   0.8673798  -0.4810153   0.1275800
  6   4.3301270  -1.5000000   0.8982279  -0.4169508   0.1390637
  7   6.0621778  -0.5000000   0.9089798  -0.4111729   0.0685021
  8   6.0621778  -1.5000000   0.8394651  -0.5402690  -0.0583755
  9   7.7942286  -0.5000000   0.8593053  -0.5107292  -0.0273885
 10   7.7942286  -1.5000000   0.9114084  -0.4034106  -0.0812069
 11   9.5262794  -0.5000000   0.8967074  -0.4399627  -0.0484624
 12   9.5262794  -1.5000000   0.8968219  -0.4405753  -0.0400495
 13  11.2583302  -0.5000000   0.8625619  -0.5045881  -0.0371182
 14  11.2583302  -1.5000000   0.8331333  -0.5323710  -0.1499003
 15  12.9903811  -0.5000000   0.8025316  -0.5932568  -0.0631613
 16  12.9903811  -1.5000000   0.9076022  -0.4198178   0.0033603
 17  14.7224319  -0.5000000   0.9218911  -0.3757179   0.0946199
 18  14.7224319  -1.5000000   0.8591557  -0.4982916   0.1164346
 19  16.4544827  -0.5000000   0.9219052  -0.3697770   0.1155674
 20  -0.8660254  -1.5000000   0.8982787  -0.4287506  -0.0962721
 21  -0.0000000  -2.0000000   0.9064697  -0.4159448   0.0728186
 22  -0.0000000  -3.0000000   0.8929904  -0.4385329  -0.1012775
 23   1.7320508  -2.0000000   0.8471255  -0.5298342  -0.0406713
 24   1.7320508  -3.0000000   0.8419959  -0.4994188  -0.2040189
 25   3.4641016  -2.0000000   0.8675641  -0.4582661  -0.1931961
 26   3.4641016  -3.0000000   0.8392452  -0.5342032  -0.1014611
 27   5.1961524  -2.0000000   0.8655303  -0.4895714   0.1057219
 28   5.1961524  -3.0000000   0.8502259  -0.5263120   0.0105692
 29   6.9282032  -2.0000000   0.8894773  -0.4425775  -0.1138210
 30   6.9282032  -3.0000000   0.8900725  -0.4265781  -0.1606303
 31   8.6602540  -2.0000000   0.8508038  -0.5180797  -0.0879001
 32   8.6602540  -3.0000000   0.8492542  -0.5185075  -0.0995861
 33  10.3923048  -2.0000000   0.8598005  -0.5101985  -0.0209903
 34  10.3923048  -3.0000000   0.8796791  -0.4627085  -0.1098435
 35  12.1243557  -2.0000000   0.8251922  -0.5600788   0.0732776
 36  12.1243557  -3.0000000   0.8765417  -0.4812922   0.0057016
 37  13.8564065  -2.0000000   0.8933855  -0.4485645  -0.0255399
 38  13.8564065  -3.0000000   0.8189823  -0.5724140  -0.0401278
 39  15.5884573  -2.0000000   0.8762156  -0.4739278   0.0873992
 40  -1.7320508  -3.0000000   0.8905129  -0.4292963  -0.1506372
 41  -0.8660254  -3.5000000   0.9224779  -0.3788191  -0.0743686
 42  -0.8660254  -4.5000000   0.8925969  -0.3870116  -0.2312853
 43   0.8660254  -3.5000000   0.9201052  -0.3750483  -0.1128945
 44   0.8660254  -4.5000000   0.8209404  -0.5464530  -0.1656684
 45   2.5980762  -3.5000000   0.8519473  -0.5209944  -0.0524455
 46   2.5980762  -4.5000000   0.8621310  -0.4486366  -0.2354894
 47   4.3301270  -3.5000000   0.8233587  -0.5586389  -0.1000148
 48   4.3301270  -4.5000000   0.7621628  -0.6343236  -0.1293886
 49   6.0621778  -3.5000000   0.8783449  -0.4600446  -0.1298816
 50   6.0621778  -4.5000000   0.8630184  -0.4358797  -0.2553589
 51   7.7942286  -3.5000000   0.8453452  -0.4949013  -0.2011571
 52   7.7942286  -4.5000000   0.8152625  -0.5699253  -0.1026265
 53   9.5262794  -3.5000000   0.8359600  -0.5450957   0.0635727
 54   9.5262794  -4.5000000   0.8429931  -0.5365617   0.0382631
 55  11.2583302  -3.5000000   0.8969713  -0.4415218  -0.0223800
 56  11.2583302  -4.5000000   0.8943166  -0.4468730  -0.0224144
 57  12.9903811  -3.5000000   0.8204828  -0.5652578   0.0853912
 58  12.9903811  -4.5000000   0.7990977  -0.6011027   0.0108845
 59  14.7224319  -3.5000000   0.9415560  -0.3332925   0.0488719
 60  -2.5980762  -4.5000000   0.8989054  -0.4143757  -0.1423441
 61  -1.7320508  -5.0000000   0.8192200  -0.5708774  -0.0545680
 62  -1.7320508  -6.0000000   0.8217340  -0.5631443  -0.0873021
 63  -0.0000000  -5.0000000   0.8241621  -0.5639237  -0.0524107
 64  -0.0000000  -6.0000000   0.8734416  -0.4829474  -0.0621419
 65   1.7320508  -5.0000000   0.8552859  -0.5179874   0.0132307
 66   1.7320508  -6.0000000   0.9159986  -0.3756726  -0.1407715
 67   3.4641016  -5.0000000   0.7857409  -0.6061216  -0.1234008
 68   3.4641016  -6.0000000   0.8630788  -0.4922468  -0.1130844
 69   5.1961524  -5.0000000   0.8519696  -0.5047438   0.1392178
 70   5.1961524  -6.0000000   0.8477408  -0.5265176  -0.0641472
 71   6.9282032  -5.0000000   0.8527958  -0.5191979  -0.0563287
 72   6.9282032  -6.0000000   0.8160815  -0.5702653  -0.0938533
 73   8.6602540  -5.0000000   0.8123958  -0.5821804   0.0328500
