site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.7982752  -0.5972321  -0.0779138
  2   0.8660254  -1.5000000   0.7449713  -0.6650495  -0.0522196
  3   2.5980762  -0.5000000   0.8717198  -0.4896253   0.0192787
  4   2.5980762  -1.5000000   0.7599137  -0.6472663  -0.0598125
  5   4.3301270  -0.5000000   0.7803627  -0.6214742   0.0693097
  6   4.3301270  -1.5000000   0.8075122  -0.5877718   0.0494816
  7   6.0621778  -0.5000000   0.6912653  -0.7106788  -0.1307207
  8   6.0621778  -1.5000000   0.7497583  -0.6616163  -0.0112402
  9   7.7942286  -0.5000000   0.8210045  -0.5615471   0.1030359
 10   7.7942286  -1.5000000   0.7252423  -0.6832152   0.0850914
 11   9.5262794  -0.5000000   0.7622439  -0.6252664   0.1674099
 12   9.5262794  -1.5000000   0.8112484  -0.5846874   0.0040963
 13  11.2583302  -0.5000000   0.7758841  -0.6141763   0.1441919
 14  11.2583302  -1.5000000   0.8293237  -0.5586448   0.0117568
 15  12.9903811  -0.5000000   0.7768902  -0.6283274   0.0405759
 16  12.9903811  -1.5000000   0.7430161  -0.6686861  -0.0280356
 17  14.7224319  -0.5000000   0.7930917  -0.5924693   0.1413703
 18  14.7224319  -1.5000000   0.8042559  -0.5939218   0.0207237
 19  16.4544827  -0.5000000   0.8754064  -0.4812450   0.0454626
 20  -0.8660254  -1.5000000   0.7269920  -0.6719020  -0.1415289
 21  -0.0000000  -2.0000000   0.8431410  -0.5352629  -0.0510577
 22  -0.0000000  -3.0000000   0.8119344  -0.5813021  -0.0533887
 23   1.7320508  -2.0000000   0.7800634  -0.6253556   0.0207715
 24   1.7320508  -3.0000000   0.8401883  -0.5385503   0.0636174
 25   3.4641016  -2.0000000   0.7066101  -0.7070828   0.0271302
 26   3.4641016  -3.0000000   0.8429303  -0.5266762  -0.1099124
 27   5.1961524  -2.0000000   0.7609376  -0.6384069   0.1158040
