  0.00         -2105841.4650401   3846.3742525
  0.03         -2108235.5418865   3849.3989657
  0.06         -2103150.4031231   3838.2775619
  0.09         -2111958.3538308   3849.3342791
  0.13         -2101874.3632329   3842.2970375
  0.16         -2109326.3181949   3846.0171740
  0.19         -2107117.0365929   3840.0542430
  0.22         -2102839.3507524   3831.1894241
  0.25         -2104146.0290112   3837.3616223
  0.28         -2104199.0596325   3838.1261664
  0.31         -2110222.3581421   3853.0884587
  0.35         -2104337.7748723   3850.5252446
  0.38         -2104448.2593677   3852.0682970
  0.41         -2105201.5496150   3843.0989637
  0.44         -2102637.2574158   3836.1912085
  0.47         -2105892.4447309   3847.0682577
  0.50         -2108306.4392976   3846.2216327
  0.53         -2109501.3082594   3850.0011318
  0.57         -2107186.0831943   3851.9384833
  0.60         -2109800.3691999   3852.7976544
  0.63         -2107077.3247017   3854.6221799
  0.66         -2110189.9855316   3853.6167096
  0.69         -2095547.9521876   3827.6546055
  0.72         -2108034.2546430   3848.5808834
  0.75         -2102905.4137112   3839.7721691
  0.79         -2106167.0970180   3844.3593458
  0.82         -2106947.3221522   3850.3437935
  0.85         -2107861.2576660   3848.6210024
  0.88         -2115134.1650709   3858.3973018
  0.91         -2108930.9844082   3848.6715000
  0.94         -2106847.1753231   3838.5647469
  0.97         -2102995.1457983   3840.1446687
  1.01         -2115030.1817890   3852.6597093
  1.04         -2108439.0821053   3845.9267269
  1.07         -2099865.6519921   3840.4586780
  1.10         -2105846.4277187   3850.2970646
  1.13         -2112847.6677241   3851.0722286
  1.16         -2111349.9009031   3847.7612055
  1.19         -2112600.2210695   3849.0363793
  1.23         -2098751.2484945   3829.6682050
  1.26         -2105194.3671289   3843.7177960
  1.29         -2105195.1773182   3844.0083479
  1.32         -2106060.7293431   3841.2092640
  1.35         -2106844.3094496   3844.4410212
  1.38         -2109614.6043842   3851.1582263
  1.41         -2104824.2553971   3848.2355093
  1.45         -2102801.7236529   3836.6929455
  1.48         -2114041.8263810   3853.7899075
  1.51         -2101298.5900575   3839.8245802
  1.54         -2111091.7263012   3849.5423375
  1.57         -2100074.9659735   3840.3310419
  1.60         -2107650.8711607   3845.6793297
  1.63         -2103254.1668605   3847.8476579
  1.67         -2103980.6358001   3839.8064870
  1.70         -2102956.8354340   3844.1153624
  1.73         -2103658.1681350   3841.3323126
  1.76         -2107958.1500254   3844.8415064
  1.79         -2105462.7575611   3848.7433708
  1.82         -2105972.0569766   3846.1039909
  1.85         -2099741.8766455   3839.7843579
  1.88         -2112290.8292472   3859.1312375
  1.92         -2110119.4451553   3848.4961191
  1.95         -2112047.3264994   3852.8110913
  1.98         -2107196.8250564   3845.4718850
  2.01         -2110971.5851742   3854.2913948
  2.04         -2112942.1813489   3850.7854146
  2.07         -2108254.1632540   3843.8586891
  2.10         -2109436.1754791   3842.5317643
  2.14         -2114798.1588334   3856.2938623
  2.17         -2103356.9823235   3839.7303462
  2.20         -2108320.1212713   3854.7094489
  2.23         -2104659.9011205   3845.1104352
  2.26         -2103185.5375838   3839.1321214
  2.29         -2108255.0875425   3842.8714858
  2.32         -2105443.5534294   3841.5486798
  2.36         -2107512.3556848   3846.5327367
  2.39         -2107925.2192266   3855.5179563
  2.42         -2110156.6609307   3856.4026885
  2.45         -2112075.9181557   3855.0592642
  2.48         -2111375.2187969   3852.8018697
  2.51         -2108830.8241516   3853.7817685
  2.54         -2104307.1244803   3842.2260228
  2.58         -2113093.7135031   3850.6422643
  2.61         -2101825.5955615   3836.5338982
  2.64         -2109361.7006340   3856.2338746
  2.67         -2103769.5611898   3841.7856560
  2.70         -2108381.1647518   3848.7226844
  2.73         -2109357.2056520   3853.9698173
  2.76         -2110936.3422374   3850.3330578
  2.80         -2110370.6514232   3851.3571088
  2.83         -2114758.7515747   3851.0262395
  2.86         -2108420.3195511   3844.9377839
  2.89         -2104526.6009194   3843.8725786
  2.92         -2107852.5480479   3850.8284499
  2.95         -2107618.7981605   3838.2737908
  2.98         -2107696.0450287   3844.4901667
  3.02         -2103934.3539543   3838.6180226
  3.05         -2106100.9359397   3854.2713558
  3.08         -2100125.8922273   3833.3546483
  3.11         -2103468.0017486   3849.5966589
  3.14         -2108446.3465971   3842.8183053
-----------------------------------------------------------
hmag =50.0000000	 beta = 0.1/100	 K =-600.0000000 	 G=300.0000000
system cooled once for theta equal to zero 
