site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.4109638   0.8173506  -0.4037904
  2   0.8660254  -1.5000000   0.5026297   0.7672097  -0.3984379
  3   2.5980762  -0.5000000   0.4330199   0.8176990  -0.3792917
  4   2.5980762  -1.5000000   0.1845115   0.8102606  -0.5562672
  5   4.3301270  -0.5000000   0.5511633   0.7429159  -0.3798619
  6   4.3301270  -1.5000000   0.5790219   0.6442529  -0.4996718
  7   6.0621778  -0.5000000   0.3094773   0.8398061  -0.4460375
  8   6.0621778  -1.5000000   0.3864218   0.7590765  -0.5239093
  9   7.7942286  -0.5000000   0.5842976   0.7871483  -0.1974688
 10   7.7942286  -1.5000000   0.5877243   0.6597591  -0.4682927
 11   9.5262794  -0.5000000   0.3130878   0.8272769  -0.4664643
 12   9.5262794  -1.5000000   0.3717988   0.7663669  -0.5238772
 13  11.2583302  -0.5000000   0.4308834   0.7450821  -0.5091091
 14  11.2583302  -1.5000000   0.4429730   0.7958675  -0.4127588
 15  12.9903811  -0.5000000   0.4273543   0.7727208  -0.4693302
 16  12.9903811  -1.5000000   0.3842881   0.7974181  -0.4652387
 17  14.7224319  -0.5000000   0.2684769   0.8938718  -0.3590451
 18  14.7224319  -1.5000000   0.3379927   0.7569075  -0.5593317
 19  16.4544827  -0.5000000   0.3598169   0.8498463  -0.3850884
 20  -0.8660254  -1.5000000   0.2214127   0.8371157  -0.5002136
 21  -0.0000000  -2.0000000   0.2635725   0.8293591  -0.4926388
 22  -0.0000000  -3.0000000   0.3090927   0.7554978  -0.5776546
 23   1.7320508  -2.0000000   0.4037216   0.8779348  -0.2573700
 24   1.7320508  -3.0000000   0.3879642   0.8468958  -0.3636636
 25   3.4641016  -2.0000000   0.2497305   0.8120153  -0.5275091
 26   3.4641016  -3.0000000   0.2974945   0.7721723  -0.5614686
 27   5.1961524  -2.0000000   0.4923126   0.8240927  -0.2801776
 28   5.1961524  -3.0000000   0.4138128   0.7933590  -0.4464756
 29   6.9282032  -2.0000000   0.5134689   0.7967506  -0.3186505
 30   6.9282032  -3.0000000   0.3677728   0.6141754  -0.6982348
 31   8.6602540  -2.0000000   0.4682848   0.7607325  -0.4494389
 32   8.6602540  -3.0000000   0.4526769   0.6776727  -0.5795199
 33  10.3923048  -2.0000000   0.2568450   0.7837215  -0.5655185
 34  10.3923048  -3.0000000   0.2189533   0.8293905  -0.5139755
 35  12.1243557  -2.0000000   0.4018476   0.7644040  -0.5041874
 36  12.1243557  -3.0000000   0.3703689   0.7760326  -0.5104902
 37  13.8564065  -2.0000000   0.4325941   0.8389163  -0.3302754
 38  13.8564065  -3.0000000   0.5236893   0.7275255  -0.4432338
 39  15.5884573  -2.0000000   0.4926400   0.8108051  -0.3160710
 40  -1.7320508  -3.0000000   0.4537585   0.7387470  -0.4983534
 41  -0.8660254  -3.5000000   0.2377409   0.7952880  -0.5576703
 42  -0.8660254  -4.5000000   0.1487140   0.8410008  -0.5201940
 43   0.8660254  -3.5000000   0.1327533   0.9127577  -0.3863289
 44   0.8660254  -4.5000000   0.1106135   0.9059257  -0.4087337
 45   2.5980762  -3.5000000   0.3316728   0.8239405  -0.4594727
 46   2.5980762  -4.5000000   0.2594612   0.8388644  -0.4785252
 47   4.3301270  -3.5000000   0.4192111   0.8133064  -0.4034784
 48   4.3301270  -4.5000000   0.3590632   0.7910754  -0.4952508
 49   6.0621778  -3.5000000   0.4807270   0.7005825  -0.5273383
 50   6.0621778  -4.5000000   0.4508502   0.6650489  -0.5953521
 51   7.7942286  -3.5000000   0.4477972   0.6834788  -0.5764844
 52   7.7942286  -4.5000000   0.4064665   0.8107325  -0.4213048
 53   9.5262794  -3.5000000   0.0836902   0.9246904  -0.3714075
 54   9.5262794  -4.5000000   0.1283671   0.8661960  -0.4829351
 55  11.2583302  -3.5000000   0.1111091   0.8857879  -0.4505936
 56  11.2583302  -4.5000000   0.0983514   0.7997501  -0.5922219
 57  12.9903811  -3.5000000   0.2763450   0.7880687  -0.5500738
 58  12.9903811  -4.5000000   0.2243631   0.8365897  -0.4997788
 59  14.7224319  -3.5000000   0.2671509   0.8094709  -0.5228645
 60  -2.5980762  -4.5000000   0.2364809   0.8713921  -0.4298286
 61  -1.7320508  -5.0000000   0.4842413   0.8358774  -0.2584943
 62  -1.7320508  -6.0000000   0.4291924   0.8048270  -0.4099358
 63  -0.0000000  -5.0000000   0.2808150   0.9096834  -0.3059722
 64  -0.0000000  -6.0000000   0.3538608   0.7589970  -0.5465401
 65   1.7320508  -5.0000000   0.4303311   0.7996131  -0.4188484
 66   1.7320508  -6.0000000   0.3081846   0.8623818  -0.4016464
 67   3.4641016  -5.0000000   0.3568180   0.8803677  -0.3124639
 68   3.4641016  -6.0000000   0.3634372   0.7986668  -0.4796298
 69   5.1961524  -5.0000000   0.4674365   0.7953503  -0.3859029
 70   5.1961524  -6.0000000   0.4185764   0.7764128  -0.4711443
 71   6.9282032  -5.0000000   0.2573222   0.8409186  -0.4760685
 72   6.9282032  -6.0000000   0.3014694   0.7036199  -0.6434558
 73   8.6602540  -5.0000000   0.4457627   0.8672965  -0.2215682
 74   8.6602540  -6.0000000   0.3531269   0.8707916  -0.3420868
 75  10.3923048  -5.0000000   0.3779162   0.7845870  -0.4915308
 76  10.3923048  -6.0000000   0.2267787   0.8380151  -0.4962884
 77  12.1243557  -5.0000000   0.3101376   0.8077372  -0.5013735
 78  12.1243557  -6.0000000   0.2463472   0.7859355  -0.5671141
