site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.8463277   0.3217736  -0.4244892
  2   0.8660254  -1.5000000   0.8288991   0.0261717  -0.5587856
  3   2.5980762  -0.5000000   0.9558188   0.1692926  -0.2403132
  4   2.5980762  -1.5000000   0.8862806   0.1368930  -0.4424557
  5   4.3301270  -0.5000000   0.8459628   0.2484278  -0.4718374
  6   4.3301270  -1.5000000   0.8453864   0.2702427  -0.4607502
  7   6.0621778  -0.5000000   0.9220056   0.1608641  -0.3521767
  8   6.0621778  -1.5000000   0.8634961   0.2589084  -0.4328289
  9   7.7942286  -0.5000000   0.8997691   0.0023228  -0.4363601
 10   7.7942286  -1.5000000   0.8682025   0.2056746  -0.4515777
 11   9.5262794  -0.5000000   0.8392859   0.3060454  -0.4493722
 12   9.5262794  -1.5000000   0.8334214   0.3028350  -0.4622767
 13  11.2583302  -0.5000000   0.9232301   0.2153651  -0.3182201
 14  11.2583302  -1.5000000   0.7819164   0.4193707  -0.4612320
 15  12.9903811  -0.5000000   0.9105736   0.1244367  -0.3941716
 16  12.9903811  -1.5000000   0.8754711   0.1056987  -0.4715699
 17  14.7224319  -0.5000000   0.8956059   0.2949113  -0.3330426
 18  14.7224319  -1.5000000   0.9011206   0.0561288  -0.4299200
 19  16.4544827  -0.5000000   0.9164706   0.2857258  -0.2800758
 20  -0.8660254  -1.5000000   0.8577480   0.2433686  -0.4528135
 21  -0.0000000  -2.0000000   0.9368606   0.0999019  -0.3351296
 22  -0.0000000  -3.0000000   0.8858352   0.1571309  -0.4365843
 23   1.7320508  -2.0000000   0.7868571   0.2372300  -0.5697173
 24   1.7320508  -3.0000000   0.6932243   0.1165814  -0.7112305
 25   3.4641016  -2.0000000   0.8409993   0.2986569  -0.4511366
 26   3.4641016  -3.0000000   0.7936203   0.1454780  -0.5907647
 27   5.1961524  -2.0000000   0.8730421   0.3386100  -0.3509142
 28   5.1961524  -3.0000000   0.9256177   0.1405725  -0.3513847
 29   6.9282032  -2.0000000   0.9626144   0.1671758  -0.2131333
 30   6.9282032  -3.0000000   0.9108304   0.0030911  -0.4127693
 31   8.6602540  -2.0000000   0.8786726   0.2542077  -0.4041199
 32   8.6602540  -3.0000000   0.8104461   0.4069391  -0.4213997
 33  10.3923048  -2.0000000   0.9231598   0.3448960  -0.1697726
 34  10.3923048  -3.0000000   0.9355724   0.0674528  -0.3466329
 35  12.1243557  -2.0000000   0.8983099   0.2198333  -0.3804113
 36  12.1243557  -3.0000000   0.8834329  -0.0028569  -0.4685491
 37  13.8564065  -2.0000000   0.9603263   0.1391621  -0.2416760
 38  13.8564065  -3.0000000   0.8348496   0.1065631  -0.5400652
 39  15.5884573  -2.0000000   0.9052101   0.2302746  -0.3571671
 40  -1.7320508  -3.0000000   0.8976252   0.2374100  -0.3713564
 41  -0.8660254  -3.5000000   0.9276776   0.0776923  -0.3652098
 42  -0.8660254  -4.5000000   0.8437759  -0.0613464  -0.5331781
 43   0.8660254  -3.5000000   0.9232432   0.1509239  -0.3533327
 44   0.8660254  -4.5000000   0.9127201   0.0700201  -0.4025410
 45   2.5980762  -3.5000000   0.8882487   0.0638865  -0.4548985
 46   2.5980762  -4.5000000   0.8955086   0.1250931  -0.4271019
 47   4.3301270  -3.5000000   0.9045842   0.0304671  -0.4252048
 48   4.3301270  -4.5000000   0.9380933   0.2052868  -0.2789952
 49   6.0621778  -3.5000000   0.9686004   0.1291585  -0.2124413
 50   6.0621778  -4.5000000   0.9230747   0.2299521  -0.3083102
 51   7.7942286  -3.5000000   0.8679834   0.3151685  -0.3837624
 52   7.7942286  -4.5000000   0.9078286   0.1221919  -0.4011437
 53   9.5262794  -3.5000000   0.8713579  -0.0469511  -0.4883963
 54   9.5262794  -4.5000000   0.8634860   0.2681996  -0.4271544
 55  11.2583302  -3.5000000   0.9516256  -0.0921039  -0.2931306
 56  11.2583302  -4.5000000   0.9058403   0.2433336  -0.3467594
 57  12.9903811  -3.5000000   0.9135707   0.2002031  -0.3539877
 58  12.9903811  -4.5000000   0.8761542   0.1479119  -0.4587765
 59  14.7224319  -3.5000000   0.9010052   0.3049732  -0.3085141
 60  -2.5980762  -4.5000000   0.7829286   0.1782480  -0.5960289
 61  -1.7320508  -5.0000000   0.9325519   0.0493003  -0.3576541
 62  -1.7320508  -6.0000000   0.8700778   0.2178328  -0.4421691
 63  -0.0000000  -5.0000000   0.9429166   0.0863167  -0.3216484
 64  -0.0000000  -6.0000000   0.9272696   0.1744711  -0.3312567
 65   1.7320508  -5.0000000   0.9253801   0.1495900  -0.3482737
 66   1.7320508  -6.0000000   0.9415855   0.0310306  -0.3353415
 67   3.4641016  -5.0000000   0.8710269   0.3546870  -0.3398667
 68   3.4641016  -6.0000000   0.8734830  -0.0056239  -0.4868221
 69   5.1961524  -5.0000000   0.8515950   0.4285361  -0.3018986
 70   5.1961524  -6.0000000   0.6438660   0.3196078  -0.6951888
 71   6.9282032  -5.0000000   0.8986219   0.1641905  -0.4068417
 72   6.9282032  -6.0000000   0.8791146   0.2483364  -0.4068004
 73   8.6602540  -5.0000000   0.9239116   0.2225408  -0.3112282
 74   8.6602540  -6.0000000   0.8999753   0.0671044  -0.4307453
 75  10.3923048  -5.0000000   0.8906336   0.3354505  -0.3069930
 76  10.3923048  -6.0000000   0.8064413   0.0792427  -0.5859804
 77  12.1243557  -5.0000000   0.9844383   0.0616833  -0.1645489
 78  12.1243557  -6.0000000   0.9498149   0.1366231  -0.2813999
 79  13.8564065  -5.0000000   0.9213952   0.1712342  -0.3488692
 80  -3.4641016  -6.0000000   0.8314340   0.2013738  -0.5178476
 81  -2.5980762  -6.5000000   0.8990962   0.2519073  -0.3580066
