  0.00              -57.3483340      0.0017749
  0.03              -57.3528532      0.0014263
  0.06              -57.5497205      0.0019243
  0.09              -57.4457694      0.0017560
  0.13              -57.5187696      0.0019296
  0.16              -57.2235605      0.0017115
  0.19              -57.1853785      0.0015677
  0.22              -57.1876868      0.0016887
  0.25              -57.0983375      0.0019847
  0.28              -56.7946328      0.0018150
  0.31              -56.7855804      0.0017641
  0.35              -56.5163994      0.0015341
  0.38              -56.3010425      0.0014714
  0.41              -56.4055072      0.0018053
  0.44              -56.0161937      0.0015456
  0.47              -55.7922128      0.0014098
  0.50              -55.6509377      0.0016224
  0.53              -55.5190385      0.0017597
  0.57              -55.0920956      0.0015220
  0.60              -54.8867780      0.0014827
  0.63              -54.7346567      0.0016920
  0.66              -54.4048783      0.0016950
  0.69              -54.4162378      0.0016149
  0.72              -54.1259109      0.0016400
  0.75              -53.8289072      0.0016123
  0.79              -53.3906843      0.0015046
  0.82              -53.1597676      0.0015653
  0.85              -53.2359952      0.0016870
  0.88              -52.5201991      0.0018809
  0.91              -52.2924902      0.0015252
  0.94              -52.4290097      0.0020467
  0.97              -51.9019589      0.0016178
  1.01              -51.4368144      0.0016937
  1.04              -51.2317502      0.0015812
  1.07              -51.5093643      0.0016092
  1.10              -50.5410048      0.0015264
  1.13              -50.4917404      0.0016410
  1.16              -50.2273046      0.0018319
  1.19              -50.1744835      0.0017542
  1.23              -49.7411212      0.0016634
  1.26              -49.4021258      0.0017382
  1.29              -49.6656197      0.0017157
  1.32              -49.2928803      0.0016358
  1.35              -48.9960597      0.0017352
  1.38              -48.9667317      0.0015321
  1.41              -49.0225307      0.0016178
  1.45              -49.0362073      0.0016307
  1.48              -48.3978141      0.0016056
  1.51              -48.4994245      0.0015620
  1.54              -48.4220360      0.0016344
  1.57              -48.5152857      0.0019440
  1.60              -48.3514177      0.0016800
  1.63              -48.7171462      0.0017269
  1.67              -48.6149267      0.0015596
  1.70              -48.6417110      0.0016581
  1.73              -48.1852959      0.0015905
  1.76              -48.7324370      0.0016829
  1.79              -49.1226228      0.0016568
  1.82              -49.3479371      0.0017687
  1.85              -49.5272584      0.0017015
  1.88              -49.7332941      0.0019678
  1.92              -49.6180375      0.0017433
  1.95              -50.3032268      0.0013687
  1.98              -50.7700540      0.0016678
  2.01              -50.5777764      0.0018246
  2.04              -50.7464639      0.0018323
  2.07              -51.0224758      0.0013824
  2.10              -51.0793932      0.0016195
  2.14              -51.6813951      0.0016858
  2.17              -52.0375276      0.0016195
  2.20              -52.0395261      0.0014449
  2.23              -52.5034966      0.0018974
  2.26              -52.9706592      0.0017985
  2.29              -53.1089873      0.0016752
  2.32              -53.0404052      0.0016719
  2.36              -53.2230277      0.0014238
  2.39              -53.6104300      0.0016769
  2.42              -54.1347858      0.0019635
  2.45              -54.2706687      0.0018235
  2.48              -54.2185970      0.0014279
  2.51              -54.7567224      0.0018628
  2.54              -55.0713553      0.0015402
  2.58              -55.2130002      0.0019233
  2.61              -55.3755867      0.0016266
  2.64              -55.8164327      0.0020130
  2.67              -56.0297432      0.0018193
  2.70              -55.9235918      0.0016831
  2.73              -56.3918913      0.0018267
  2.76              -56.4951747      0.0019641
  2.80              -56.5749271      0.0017316
  2.83              -56.6714646      0.0017198
  2.86              -56.7808950      0.0014766
  2.89              -56.9746300      0.0016724
  2.92              -57.0500566      0.0016434
  2.95              -57.0411584      0.0016164
  2.98              -57.1586895      0.0014997
  3.02              -57.3985061      0.0016020
  3.05              -57.3293242      0.0018057
  3.08              -57.4709212      0.0018093
  3.11              -57.3790837      0.0016191
  3.14              -57.4405194      0.0017437
hmag =50.0000000	 beta = 1.0000000	 K =-6.0000000 	 G=3.0000000
system cooled once for theta equal to zero 
