site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.8995449  -0.3977772  -0.1805331
  2   0.8660254  -1.5000000   0.8627677  -0.4831472  -0.1489988
  3   2.5980762  -0.5000000   0.9080602  -0.4046288  -0.1081771
  4   2.5980762  -1.5000000   0.8962519  -0.4394993  -0.0597738
  5   4.3301270  -0.5000000   0.8688441  -0.4918140  -0.0568237
  6   4.3301270  -1.5000000   0.7974985  -0.5649378  -0.2117578
  7   6.0621778  -0.5000000   0.8140683  -0.5807672   0.0015054
  8   6.0621778  -1.5000000   0.8851139  -0.4547286  -0.0989708
  9   7.7942286  -0.5000000   0.9552654  -0.2318199  -0.1836507
 10   7.7942286  -1.5000000   0.8778581  -0.4129086  -0.2426347
 11   9.5262794  -0.5000000   0.8750267  -0.4840696  -0.0021965
 12   9.5262794  -1.5000000   0.9145555  -0.3632551  -0.1778591
 13  11.2583302  -0.5000000   0.9443105  -0.3287888  -0.0132554
 14  11.2583302  -1.5000000   0.9051869  -0.4250024   0.0031120
 15  12.9903811  -0.5000000   0.8901636  -0.4470119  -0.0882561
 16  12.9903811  -1.5000000   0.8472026  -0.5249256  -0.0818596
 17  14.7224319  -0.5000000   0.8713041  -0.4880985   0.0508826
 18  14.7224319  -1.5000000   0.8029529  -0.5960089  -0.0063193
 19  16.4544827  -0.5000000   0.9044247  -0.4161388   0.0940454
 20  -0.8660254  -1.5000000   0.9032490  -0.4290640   0.0067344
 21  -0.0000000  -2.0000000   0.9222551  -0.3862688  -0.0155551
 22  -0.0000000  -3.0000000   0.9145093  -0.3978701  -0.0732942
 23   1.7320508  -2.0000000   0.8886170  -0.4532626  -0.0700915
 24   1.7320508  -3.0000000   0.8707943  -0.4894837  -0.0460748
 25   3.4641016  -2.0000000   0.8992175  -0.4226686  -0.1129562
 26   3.4641016  -3.0000000   0.8187160  -0.5517835  -0.1588681
 27   5.1961524  -2.0000000   0.9243166  -0.3797522   0.0377774
 28   5.1961524  -3.0000000   0.8101644  -0.5846458  -0.0426964
 29   6.9282032  -2.0000000   0.8738594  -0.4835339  -0.0506424
 30   6.9282032  -3.0000000   0.8798353  -0.4751612  -0.0105688
 31   8.6602540  -2.0000000   0.8767976  -0.4711335  -0.0962246
 32   8.6602540  -3.0000000   0.9308728  -0.3572554  -0.0764482
 33  10.3923048  -2.0000000   0.9102549  -0.3618622  -0.2012257
 34  10.3923048  -3.0000000   0.8684078  -0.4130129  -0.2743869
 35  12.1243557  -2.0000000   0.8694931  -0.4934093   0.0229989
 36  12.1243557  -3.0000000   0.8470838  -0.5266004  -0.0717009
 37  13.8564065  -2.0000000   0.8760003  -0.4816432   0.0253621
 38  13.8564065  -3.0000000   0.8662398  -0.4674620  -0.1763739
 39  15.5884573  -2.0000000   0.8124263  -0.5616802   0.1564571
 40  -1.7320508  -3.0000000   0.8565200  -0.5132859   0.0539555
 41  -0.8660254  -3.5000000   0.9193657  -0.3924513  -0.0273603
 42  -0.8660254  -4.5000000   0.8205935  -0.5121577  -0.2536155
 43   0.8660254  -3.5000000   0.8204582  -0.5688162  -0.0574157
 44   0.8660254  -4.5000000   0.9422593  -0.3198431  -0.0992356
 45   2.5980762  -3.5000000   0.8857306  -0.4629302   0.0343072
 46   2.5980762  -4.5000000   0.8145938  -0.5800239   0.0030373
 47   4.3301270  -3.5000000   0.8661035  -0.4994266  -0.0209259
 48   4.3301270  -4.5000000   0.9259726  -0.3555563  -0.1271004
 49   6.0621778  -3.5000000   0.8977311  -0.4398095  -0.0254262
 50   6.0621778  -4.5000000   0.8417636  -0.5363568  -0.0612814
 51   7.7942286  -3.5000000   0.8949431  -0.4420835  -0.0603243
 52   7.7942286  -4.5000000   0.8856451  -0.4539586  -0.0977463
