site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.5824170   0.8017720  -0.1339854
  2   0.8660254  -1.5000000  -0.6861283   0.7030725  -0.1868611
  3   2.5980762  -0.5000000  -0.4754044   0.8557355  -0.2042241
  4   2.5980762  -1.5000000  -0.4268369   0.9001586  -0.0867449
  5   4.3301270  -0.5000000  -0.5762771   0.8161099   0.0432364
  6   4.3301270  -1.5000000  -0.7063815   0.7036910   0.0764475
  7   6.0621778  -0.5000000  -0.6525732   0.7456844  -0.1345477
  8   6.0621778  -1.5000000  -0.6446797   0.7345068  -0.2118675
  9   7.7942286  -0.5000000  -0.6146192   0.7885709   0.0199795
 10   7.7942286  -1.5000000  -0.5941015   0.8043046  -0.0117247
 11   9.5262794  -0.5000000  -0.6198116   0.7846536  -0.0123385
 12   9.5262794  -1.5000000  -0.7302439   0.6813906  -0.0495038
 13  11.2583302  -0.5000000  -0.5556702   0.8301208  -0.0461523
 14  11.2583302  -1.5000000  -0.6051963   0.7935828   0.0629581
 15  12.9903811  -0.5000000  -0.5732339   0.8156090   0.0786434
 16  12.9903811  -1.5000000  -0.6736794   0.7384263   0.0297094
 17  14.7224319  -0.5000000  -0.6328177   0.7742299  -0.0104797
 18  14.7224319  -1.5000000  -0.6939414   0.7158912  -0.0771049
 19  16.4544827  -0.5000000  -0.6585033   0.7523951  -0.0165812
 20  -0.8660254  -1.5000000  -0.6970942   0.7165590   0.0245532
 21  -0.0000000  -2.0000000  -0.6418901   0.7613766   0.0910099
 22  -0.0000000  -3.0000000  -0.7340720   0.6785768   0.0259189
 23   1.7320508  -2.0000000  -0.6445854   0.7543810  -0.1241732
 24   1.7320508  -3.0000000  -0.5764965   0.7975457  -0.1776868
 25   3.4641016  -2.0000000  -0.7635427   0.6319163   0.1329822
 26   3.4641016  -3.0000000  -0.6077215   0.7920345   0.0579306
 27   5.1961524  -2.0000000  -0.6844587   0.7249992   0.0767616
 28   5.1961524  -3.0000000  -0.6741232   0.7348532   0.0744891
 29   6.9282032  -2.0000000  -0.5259485   0.8394957  -0.1364739
 30   6.9282032  -3.0000000  -0.6722836   0.7400626  -0.0184981
 31   8.6602540  -2.0000000  -0.7429346   0.6656713  -0.0702131
 32   8.6602540  -3.0000000  -0.5406320   0.8412354  -0.0063374
 33  10.3923048  -2.0000000  -0.5844844   0.8068113  -0.0862174
 34  10.3923048  -3.0000000  -0.8128780   0.5805205  -0.0471728
 35  12.1243557  -2.0000000  -0.7183009   0.6632083   0.2102344
 36  12.1243557  -3.0000000  -0.6519667   0.7549914  -0.0701947
 37  13.8564065  -2.0000000  -0.6687937   0.7429316  -0.0277059
 38  13.8564065  -3.0000000  -0.5454370   0.8379596  -0.0179490
 39  15.5884573  -2.0000000  -0.6514128   0.7466021   0.1350802
 40  -1.7320508  -3.0000000  -0.6931094   0.7202135   0.0298631
 41  -0.8660254  -3.5000000  -0.6394590   0.7681987   0.0310321
 42  -0.8660254  -4.5000000  -0.5668256   0.8237978   0.0081186
 43   0.8660254  -3.5000000  -0.5641671   0.8185222  -0.1083371
 44   0.8660254  -4.5000000  -0.6098079   0.7920656   0.0276851
 45   2.5980762  -3.5000000  -0.6403174   0.7561326  -0.1351190
 46   2.5980762  -4.5000000  -0.6083530   0.7874281  -0.0993156
 47   4.3301270  -3.5000000  -0.6589635   0.7521397   0.0072809
 48   4.3301270  -4.5000000  -0.5751190   0.8109582   0.1076332
 49   6.0621778  -3.5000000  -0.6408054   0.7676824   0.0056739
 50   6.0621778  -4.5000000  -0.6431772   0.7657173   0.0003714
 51   7.7942286  -3.5000000  -0.6174037   0.7762827  -0.1272708
