site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.6253919   0.7749220   0.0915470
  2   0.8660254  -1.5000000  -0.6997969   0.7062752   0.1070493
  3   2.5980762  -0.5000000  -0.5418459   0.8402265  -0.0205539
  4   2.5980762  -1.5000000  -0.6039779   0.7707691  -0.2027948
  5   4.3301270  -0.5000000  -0.4309779   0.9001851  -0.0626482
  6   4.3301270  -1.5000000  -0.5735308   0.8144759  -0.0877007
  7   6.0621778  -0.5000000  -0.5560037   0.8291546   0.0579879
  8   6.0621778  -1.5000000  -0.6436595   0.7652870  -0.0061871
  9   7.7942286  -0.5000000  -0.6716146   0.7263080  -0.1463235
 10   7.7942286  -1.5000000  -0.5419993   0.8394892   0.0386599
 11   9.5262794  -0.5000000  -0.5563151   0.8309581   0.0047099
 12   9.5262794  -1.5000000  -0.6424576   0.7633074  -0.0678977
 13  11.2583302  -0.5000000  -0.5478171   0.8318827  -0.0886994
 14  11.2583302  -1.5000000  -0.5380842   0.8356469  -0.1102707
 15  12.9903811  -0.5000000  -0.6306461   0.7742686   0.0528549
 16  12.9903811  -1.5000000  -0.6268998   0.7757492   0.0721795
 17  14.7224319  -0.5000000  -0.5875289   0.8027332   0.1021232
 18  14.7224319  -1.5000000  -0.6214167   0.7822323   0.0442033
 19  16.4544827  -0.5000000  -0.6280106   0.7779969  -0.0179845
 20  -0.8660254  -1.5000000  -0.5964303   0.8025998   0.0102211
 21  -0.0000000  -2.0000000  -0.6796331   0.7317476   0.0514237
 22  -0.0000000  -3.0000000  -0.7045926   0.7089155  -0.0314333
 23   1.7320508  -2.0000000  -0.6726524   0.7398723  -0.0113010
 24   1.7320508  -3.0000000  -0.6544838   0.7535298  -0.0619978
 25   3.4641016  -2.0000000  -0.5712086   0.8187537  -0.0579931
 26   3.4641016  -3.0000000  -0.6373077   0.7621977  -0.1135499
 27   5.1961524  -2.0000000  -0.6149621   0.7874765   0.0412595
 28   5.1961524  -3.0000000  -0.6853545   0.7243716  -0.0746664
 29   6.9282032  -2.0000000  -0.6524760   0.7457307   0.1347616
 30   6.9282032  -3.0000000  -0.6526490   0.7568151   0.0357812
 31   8.6602540  -2.0000000  -0.6637304   0.7453444   0.0626392
 32   8.6602540  -3.0000000  -0.6419979   0.7646392  -0.0562635
 33  10.3923048  -2.0000000  -0.7085002   0.7046981   0.0377903
 34  10.3923048  -3.0000000  -0.6702964   0.7416166   0.0265987
 35  12.1243557  -2.0000000  -0.5490798   0.8357514  -0.0055615
 36  12.1243557  -3.0000000  -0.4797591   0.8758063  -0.0528642
 37  13.8564065  -2.0000000  -0.6772901   0.7327697  -0.0657779
 38  13.8564065  -3.0000000  -0.6115942   0.7635139   0.2073623
 39  15.5884573  -2.0000000  -0.5966742   0.8024076   0.0110419
 40  -1.7320508  -3.0000000  -0.7666469   0.6411404  -0.0345180
 41  -0.8660254  -3.5000000  -0.7014290   0.7088651  -0.0742135
 42  -0.8660254  -4.5000000  -0.7608420   0.6484921  -0.0240297
 43   0.8660254  -3.5000000  -0.6032083   0.7970350   0.0295809
 44   0.8660254  -4.5000000  -0.6818014   0.7301926   0.0443350
 45   2.5980762  -3.5000000  -0.5974689   0.8016994  -0.0175795
 46   2.5980762  -4.5000000  -0.5894798   0.8017690  -0.0983874
 47   4.3301270  -3.5000000  -0.6378754   0.7683133  -0.0530057
 48   4.3301270  -4.5000000  -0.5840336   0.7794942  -0.2264810
 49   6.0621778  -3.5000000  -0.6790899   0.7287610   0.0880024
 50   6.0621778  -4.5000000  -0.5992184   0.8005614   0.0062221
 51   7.7942286  -3.5000000  -0.6117450   0.7889376  -0.0578403
