site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.8290604  -0.5502614   0.0993538
  2   0.8660254  -1.5000000   0.8290569  -0.5587356  -0.0218891
  3   2.5980762  -0.5000000   0.9327742  -0.3388589  -0.1229101
  4   2.5980762  -1.5000000   0.9261373  -0.2984446  -0.2306522
  5   4.3301270  -0.5000000   0.8635901  -0.5034933   0.0265829
  6   4.3301270  -1.5000000   0.7979554  -0.5901152  -0.1226018
  7   6.0621778  -0.5000000   0.8792403  -0.4711188   0.0705941
  8   6.0621778  -1.5000000   0.8780780  -0.4766723  -0.0419832
  9   7.7942286  -0.5000000   0.8815456  -0.4638609  -0.0878091
 10   7.7942286  -1.5000000   0.8566097  -0.4991924  -0.1304867
 11   9.5262794  -0.5000000   0.8510611  -0.4876912   0.1945568
 12   9.5262794  -1.5000000   0.8160684  -0.5759441   0.0481741
 13  11.2583302  -0.5000000   0.7740325  -0.6286707   0.0751449
 14  11.2583302  -1.5000000   0.8162709  -0.5764072   0.0381652
 15  12.9903811  -0.5000000   0.8516094  -0.5130091   0.1076250
 16  12.9903811  -1.5000000   0.8523557  -0.5200963  -0.0546774
 17  14.7224319  -0.5000000   0.8188294  -0.5740368  -0.0004138
 18  14.7224319  -1.5000000   0.8661632  -0.4890166  -0.1030734
 19  16.4544827  -0.5000000   0.9000261  -0.4055122  -0.1597276
 20  -0.8660254  -1.5000000   0.8840310  -0.3954262  -0.2492535
 21  -0.0000000  -2.0000000   0.8487598  -0.5261223   0.0529347
 22  -0.0000000  -3.0000000   0.7595943  -0.6453282   0.0810432
 23   1.7320508  -2.0000000   0.9363815  -0.3443462   0.0679373
 24   1.7320508  -3.0000000   0.8986608  -0.4247990  -0.1093369
 25   3.4641016  -2.0000000   0.7893742  -0.6106493   0.0632123
 26   3.4641016  -3.0000000   0.8634807  -0.4980406  -0.0797292
 27   5.1961524  -2.0000000   0.8304719  -0.5171444  -0.2070703
 28   5.1961524  -3.0000000   0.8851973  -0.4403669  -0.1500091
 29   6.9282032  -2.0000000   0.8921102  -0.4480301  -0.0583813
 30   6.9282032  -3.0000000   0.8827957  -0.4679482  -0.0411847
 31   8.6602540  -2.0000000   0.8302089  -0.5521279  -0.0768641
 32   8.6602540  -3.0000000   0.8387209  -0.5430444   0.0406192
 33  10.3923048  -2.0000000   0.7981711  -0.6011191  -0.0397329
 34  10.3923048  -3.0000000   0.9054590  -0.4089139  -0.1137257
 35  12.1243557  -2.0000000   0.8316305  -0.5441682   0.1107773
 36  12.1243557  -3.0000000   0.9207811  -0.3837508   0.0699819
 37  13.8564065  -2.0000000   0.8430763  -0.5377917  -0.0015777
 38  13.8564065  -3.0000000   0.8197922  -0.5717423  -0.0324275
 39  15.5884573  -2.0000000   0.8860381  -0.4562519  -0.0822846
 40  -1.7320508  -3.0000000   0.8748952  -0.4839780   0.0179900
 41  -0.8660254  -3.5000000   0.7892300  -0.6125463   0.0436242
 42  -0.8660254  -4.5000000   0.8519523  -0.5172104   0.0816745
 43   0.8660254  -3.5000000   0.8752722  -0.4816933   0.0432443
 44   0.8660254  -4.5000000   0.8972075  -0.4190661  -0.1392923
 45   2.5980762  -3.5000000   0.8824795  -0.4656484  -0.0663440
 46   2.5980762  -4.5000000   0.8992612  -0.4179327  -0.1290796
 47   4.3301270  -3.5000000   0.8574615  -0.5134063  -0.0342606
 48   4.3301270  -4.5000000   0.8406985  -0.5388868  -0.0531702
 49   6.0621778  -3.5000000   0.8655744  -0.4945050   0.0790306
 50   6.0621778  -4.5000000   0.8729264  -0.4827908  -0.0700904
 51   7.7942286  -3.5000000   0.8179414  -0.5707444  -0.0722687
 52   7.7942286  -4.5000000   0.9061106  -0.3935742  -0.1551223
 53   9.5262794  -3.5000000   0.9048292  -0.4233879   0.0450202
 54   9.5262794  -4.5000000   0.8092484  -0.5424667  -0.2254926
 55  11.2583302  -3.5000000   0.9368029  -0.3486287   0.0292984
 56  11.2583302  -4.5000000   0.7959797  -0.6007910  -0.0739356
 57  12.9903811  -3.5000000   0.8403589  -0.5401745   0.0448164
 58  12.9903811  -4.5000000   0.8770344  -0.4615647  -0.1332994
 59  14.7224319  -3.5000000   0.8473362  -0.5295169  -0.0404135
 60  -2.5980762  -4.5000000   0.8048062  -0.5614499  -0.1925123
 61  -1.7320508  -5.0000000   0.8629232  -0.5051152  -0.0149067
 62  -1.7320508  -6.0000000   0.9045430  -0.4114732  -0.1117663
 63  -0.0000000  -5.0000000   0.8390375  -0.5428071   0.0371017
 64  -0.0000000  -6.0000000   0.8498938  -0.5269305   0.0049760
 65   1.7320508  -5.0000000   0.8915756  -0.4525525  -0.0170051
 66   1.7320508  -6.0000000   0.8668202  -0.4680225  -0.1719816
 67   3.4641016  -5.0000000   0.9136013  -0.4017057  -0.0629702
 68   3.4641016  -6.0000000   0.8657967  -0.4597167  -0.1976275
 69   5.1961524  -5.0000000   0.8361966  -0.5482996   0.0119525
 70   5.1961524  -6.0000000   0.8461217  -0.5240443  -0.0972403
 71   6.9282032  -5.0000000   0.9277924  -0.3730305   0.0070408
 72   6.9282032  -6.0000000   0.8556557  -0.5099954  -0.0880798
 73   8.6602540  -5.0000000   0.8367168  -0.5378243  -0.1031992
 74   8.6602540  -6.0000000   0.7886837  -0.6109938  -0.0682980
 75  10.3923048  -5.0000000   0.8134161  -0.5798810  -0.0457405
 76  10.3923048  -6.0000000   0.8057005  -0.5923084   0.0041645
 77  12.1243557  -5.0000000   0.8824734  -0.4671530  -0.0548519
 78  12.1243557  -6.0000000   0.8640719  -0.4672571  -0.1872181
 79  13.8564065  -5.0000000   0.8471141  -0.5313345   0.0090200
 80  -3.4641016  -6.0000000   0.8931865  -0.4487086   0.0296387
 81  -2.5980762  -6.5000000   0.9073912  -0.4151769  -0.0653401
 82  -2.5980762  -7.5000000   0.7675341  -0.6252954  -0.1410570
 83  -0.8660254  -6.5000000   0.8170177  -0.5764777  -0.0124715
 84  -0.8660254  -7.5000000   0.8556483  -0.5139056  -0.0613759
 85   0.8660254  -6.5000000   0.9323072  -0.3564695   0.0610964
 86   0.8660254  -7.5000000   0.9143818  -0.4037439  -0.0299472
 87   2.5980762  -6.5000000   0.8981145  -0.4270370  -0.1050230
 88   2.5980762  -7.5000000   0.8254567  -0.5638007   0.0273860
 89   4.3301270  -6.5000000   0.8605791  -0.5086190  -0.0266515
 90   4.3301270  -7.5000000   0.8618727  -0.5055631  -0.0397678
 91   6.0621778  -6.5000000   0.8449386  -0.5182432   0.1322980
 92   6.0621778  -7.5000000   0.8650785  -0.4922580   0.0965465
 93   7.7942286  -6.5000000   0.8227063  -0.5677600  -0.0283340
 94   7.7942286  -7.5000000   0.8885087  -0.4578522  -0.0303920
 95   9.5262794  -6.5000000   0.7558698  -0.6543308   0.0226300
 96   9.5262794  -7.5000000   0.7964774  -0.6014950  -0.0618668
