site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.9888628  -0.1455605  -0.0310227
  2   0.8660254  -1.5000000   0.9702929  -0.1394020  -0.1977342
  3   2.5980762  -0.5000000   0.9743333  -0.1322452  -0.1821699
  4   2.5980762  -1.5000000   0.9337949  -0.1514549  -0.3241737
  5   4.3301270  -0.5000000   0.9491760  -0.2630946  -0.1727603
  6   4.3301270  -1.5000000   0.9728129  -0.1203083  -0.1978915
  7   6.0621778  -0.5000000   0.9545448  -0.1343682  -0.2660627
  8   6.0621778  -1.5000000   0.9892524   0.0657540  -0.1305991
  9   7.7942286  -0.5000000   0.9650016  -0.2622310  -0.0026154
 10   7.7942286  -1.5000000   0.9524687  -0.2603167  -0.1582361
 11   9.5262794  -0.5000000   0.9854321  -0.0959616  -0.1404099
 12   9.5262794  -1.5000000   0.9595375  -0.0131254  -0.2812748
 13  11.2583302  -0.5000000   0.9337680  -0.3366579  -0.1214035
 14  11.2583302  -1.5000000   0.9230086  -0.3576958  -0.1418057
 15  12.9903811  -0.5000000   0.9305512  -0.3638988  -0.0406471
 16  12.9903811  -1.5000000   0.9897176  -0.1273995  -0.0650271
 17  14.7224319  -0.5000000   0.9669564  -0.1751244  -0.1852746
 18  14.7224319  -1.5000000   0.9277622  -0.0760332  -0.3653439
 19  16.4544827  -0.5000000   0.9409707  -0.3072548   0.1420162
 20  -0.8660254  -1.5000000   0.9576906  -0.2700877   0.0994054
 21  -0.0000000  -2.0000000   0.9968792  -0.0787431  -0.0055973
 22  -0.0000000  -3.0000000   0.9357746  -0.3118536  -0.1645395
 23   1.7320508  -2.0000000   0.9578993  -0.2493390  -0.1423340
 24   1.7320508  -3.0000000   0.9445262  -0.2544465  -0.2076710
 25   3.4641016  -2.0000000   0.9731658  -0.2041129  -0.1062366
 26   3.4641016  -3.0000000   0.9674741  -0.0462355  -0.2487088
 27   5.1961524  -2.0000000   0.9700455   0.1371729  -0.2004876
 28   5.1961524  -3.0000000   0.9226574  -0.0955504  -0.3735954
 29   6.9282032  -2.0000000   0.9521455  -0.3000475  -0.0582275
 30   6.9282032  -3.0000000   0.9543909  -0.1806504  -0.2377044
 31   8.6602540  -2.0000000   0.9344461  -0.3334112   0.1250896
 32   8.6602540  -3.0000000   0.9525515  -0.2984290  -0.0598822
 33  10.3923048  -2.0000000   0.9633750  -0.2418457  -0.1158412
 34  10.3923048  -3.0000000   0.9407743  -0.1177354  -0.3179340
 35  12.1243557  -2.0000000   0.9799730  -0.1129716  -0.1639829
 36  12.1243557  -3.0000000   0.9180312  -0.3178756  -0.2370103
 37  13.8564065  -2.0000000   0.9601255  -0.0860817  -0.2659867
 38  13.8564065  -3.0000000   0.9567584  -0.0998888  -0.2731951
 39  15.5884573  -2.0000000   0.9678684  -0.2182118  -0.1249575
 40  -1.7320508  -3.0000000   0.9056581  -0.2500813  -0.3424074
 41  -0.8660254  -3.5000000   0.9521681  -0.2976746  -0.0690344
 42  -0.8660254  -4.5000000   0.9751154  -0.1028455  -0.1963997
 43   0.8660254  -3.5000000   0.9626140  -0.2706773   0.0103998
 44   0.8660254  -4.5000000   0.9600002  -0.2364706  -0.1499374
 45   2.5980762  -3.5000000   0.9961344  -0.0786882   0.0390447
 46   2.5980762  -4.5000000   0.9937494  -0.1093147  -0.0226381
 47   4.3301270  -3.5000000   0.9811189  -0.1606506  -0.1076901
 48   4.3301270  -4.5000000   0.9387530  -0.1684422  -0.3006160
 49   6.0621778  -3.5000000   0.9612761  -0.1264071  -0.2448867
 50   6.0621778  -4.5000000   0.9425546  -0.0629322  -0.3280708
 51   7.7942286  -3.5000000   0.9231531  -0.3680769   0.1109404
 52   7.7942286  -4.5000000   0.9056899  -0.3740529  -0.1995250
 53   9.5262794  -3.5000000   0.9881653  -0.1507878   0.0281493
 54   9.5262794  -4.5000000   0.9892865  -0.1412974  -0.0367059
 55  11.2583302  -3.5000000   0.9384630  -0.0978919  -0.3312165
 56  11.2583302  -4.5000000   0.9253267  -0.2250772  -0.3051405
 57  12.9903811  -3.5000000   0.9619763  -0.2393967  -0.1314945
 58  12.9903811  -4.5000000   0.9157772  -0.2850607  -0.2830061
 59  14.7224319  -3.5000000   0.9214113  -0.3183544  -0.2228267
 60  -2.5980762  -4.5000000   0.9629790  -0.0570485  -0.2634710
 61  -1.7320508  -5.0000000   0.9245317  -0.3268659  -0.1959587
 62  -1.7320508  -6.0000000   0.9553690  -0.2927442  -0.0396361
 63  -0.0000000  -5.0000000   0.9357242  -0.2384996  -0.2598812
 64  -0.0000000  -6.0000000   0.9058109  -0.3133909  -0.2851190
 65   1.7320508  -5.0000000   0.9891431  -0.1066306  -0.1011225
 66   1.7320508  -6.0000000   0.9395197  -0.1437628  -0.3108616
 67   3.4641016  -5.0000000   0.9814433  -0.1912433   0.0139693
 68   3.4641016  -6.0000000   0.9551828  -0.2603724  -0.1408261
 69   5.1961524  -5.0000000   0.9863138  -0.0277111  -0.1625334
 70   5.1961524  -6.0000000   0.9357876  -0.1709418  -0.3083511
 71   6.9282032  -5.0000000   0.9431309  -0.2857236  -0.1699004
 72   6.9282032  -6.0000000   0.9884229  -0.1039088  -0.1105582
 73   8.6602540  -5.0000000   0.9793062  -0.1357850  -0.1500724
 74   8.6602540  -6.0000000   0.9375920  -0.0546169  -0.3434214
 75  10.3923048  -5.0000000   0.9846632  -0.0911090   0.1487867
 76  10.3923048  -6.0000000   0.9823450  -0.1540636  -0.1061256
 77  12.1243557  -5.0000000   0.9516752  -0.2039430  -0.2296118
 78  12.1243557  -6.0000000   0.9379734  -0.2938270  -0.1840425
 79  13.8564065  -5.0000000   0.9743202  -0.0976051  -0.2029120
 80  -3.4641016  -6.0000000   0.9711690  -0.1953492  -0.1366360
 81  -2.5980762  -6.5000000   0.9547270  -0.2858514  -0.0823736
 82  -2.5980762  -7.5000000   0.9554370   0.0654620  -0.2878451
 83  -0.8660254  -6.5000000   0.9379904  -0.3282096  -0.1115904
 84  -0.8660254  -7.5000000   0.9705408  -0.2287601  -0.0756269
 85   0.8660254  -6.5000000   0.9915960  -0.1200798  -0.0481487
 86   0.8660254  -7.5000000   0.9755470  -0.0909610  -0.2000853
 87   2.5980762  -6.5000000   0.9713673  -0.2073992  -0.1158928
 88   2.5980762  -7.5000000   0.9248381  -0.1121741  -0.3634438
 89   4.3301270  -6.5000000   0.9598539  -0.2460981  -0.1345965
 90   4.3301270  -7.5000000   0.9739354  -0.0092471  -0.2266371
 91   6.0621778  -6.5000000   0.9154571   0.0256644  -0.4015964
 92   6.0621778  -7.5000000   0.9379846  -0.1061779  -0.3300168
 93   7.7942286  -6.5000000   0.9630276  -0.2333559  -0.1346210
 94   7.7942286  -7.5000000   0.9286679  -0.3113417  -0.2015995
 95   9.5262794  -6.5000000   0.9813168  -0.1721572  -0.0859027
 96   9.5262794  -7.5000000   0.9459967  -0.1449236  -0.2899783
 97  11.2583302  -6.5000000   0.9650643  -0.2350763  -0.1157153
 98  11.2583302  -7.5000000   0.9770701  -0.1707994  -0.1271283
 99  12.9903811  -6.5000000   0.9384626  -0.3358608  -0.0805326
100  -4.3301270  -7.5000000   0.9959584  -0.0575005  -0.0689968
101  -3.4641016  -8.0000000   0.9922795   0.0100649  -0.1236128
102  -3.4641016  -9.0000000   0.9471727  -0.1742236  -0.2692767
103  -1.7320508  -8.0000000   0.9258652  -0.3163736  -0.2065950
104  -1.7320508  -9.0000000   0.9564837  -0.1882313  -0.2229528
105  -0.0000000  -8.0000000   0.9826936  -0.0150329  -0.1846272
106  -0.0000000  -9.0000000   0.9023368  -0.3051875  -0.3043827
107   1.7320508  -8.0000000   0.9923414  -0.0090166  -0.1231961
108   1.7320508  -9.0000000   0.9840788  -0.0228180  -0.1762618
109   3.4641016  -8.0000000   0.9836983  -0.1178391  -0.1358364
110   3.4641016  -9.0000000   0.9594479  -0.1547634  -0.2356012
111   5.1961524  -8.0000000   0.9601615  -0.1197491  -0.2524877
112   5.1961524  -9.0000000   0.9566477  -0.2879205  -0.0438967
113   6.9282032  -8.0000000   0.9521984  -0.2346248  -0.1956256
114   6.9282032  -9.0000000   0.9582847  -0.0867145  -0.2723435
115   8.6602540  -8.0000000   0.9857797  -0.0738321  -0.1509541
116   8.6602540  -9.0000000   0.9473942  -0.2065952  -0.2444639
117  10.3923048  -8.0000000   0.9483516  -0.2706395  -0.1654799
118  10.3923048  -9.0000000   0.9548866  -0.1800949  -0.2361301
119  12.1243557  -8.0000000   0.9904600  -0.1296177   0.0467782
120  -5.1961524  -9.0000000   0.8939503  -0.4023423  -0.1974170
121  -4.3301270  -9.5000000   0.9855337  -0.1593155  -0.0578087
122  -4.3301270 -10.5000000   0.9992995  -0.0173549  -0.0331546
123  -2.5980762  -9.5000000   0.9855772  -0.1691153   0.0061282
124  -2.5980762 -10.5000000   0.9912653  -0.1089430  -0.0743269
125  -0.8660254  -9.5000000   0.9455605  -0.2521294  -0.2057818
126  -0.8660254 -10.5000000   0.9862516   0.0439624  -0.1592959
127   0.8660254  -9.5000000   0.9924010  -0.0809880  -0.0926344
128   0.8660254 -10.5000000   0.9774721  -0.1608417  -0.1366681
129   2.5980762  -9.5000000   0.9802888  -0.0752249  -0.1826886
130   2.5980762 -10.5000000   0.9530716  -0.1747364  -0.2472280
131   4.3301270  -9.5000000   0.8890061  -0.3084254  -0.3384405
132   4.3301270 -10.5000000   0.9773246   0.0076595  -0.2116081
133   6.0621778  -9.5000000   0.9881174  -0.1131604  -0.1040135
134   6.0621778 -10.5000000   0.9514055  -0.0564136  -0.3027293
135   7.7942286  -9.5000000   0.9740242  -0.2242989   0.0310940
136   7.7942286 -10.5000000   0.9057771  -0.3728342  -0.2014013
137   9.5262794  -9.5000000   0.9427056  -0.2711015  -0.1944482
138   9.5262794 -10.5000000   0.9515370  -0.1535486  -0.2664586
139  11.2583302  -9.5000000   0.9478403  -0.3052951  -0.0916169
140  -6.0621778 -10.5000000   0.9609764  -0.2725612   0.0472724
141  -5.1961524 -11.0000000   0.9888090  -0.1330474   0.0674925
142  -5.1961524 -12.0000000   0.9649895  -0.0592713  -0.2555038
143  -3.4641016 -11.0000000   0.9953772  -0.0935311   0.0218225
144  -3.4641016 -12.0000000   0.9636569  -0.2564024  -0.0749879
145  -1.7320508 -11.0000000   0.9485964   0.1136823  -0.2953662
146  -1.7320508 -12.0000000   0.9265040  -0.1517611  -0.3443238
147  -0.0000000 -11.0000000   0.9296920  -0.2567723  -0.2640847
148  -0.0000000 -12.0000000   0.9388233  -0.2637888  -0.2214189
149   1.7320508 -11.0000000   0.9908028  -0.0590870  -0.1217314
150   1.7320508 -12.0000000   0.9190170  -0.2902954  -0.2667139
151   3.4641016 -11.0000000   0.9994264  -0.0281495  -0.0188288
152   3.4641016 -12.0000000   0.9631079  -0.2448895  -0.1115901
153   5.1961524 -11.0000000   0.9690474  -0.1963794  -0.1496067
154   5.1961524 -12.0000000   0.9580975  -0.0397681  -0.2836684
155   6.9282032 -11.0000000   0.8941410  -0.4414189  -0.0752411
156   6.9282032 -12.0000000   0.8854013  -0.4036629  -0.2304796
157   8.6602540 -11.0000000   0.9899748  -0.1008074  -0.0989329
158   8.6602540 -12.0000000   0.9803750   0.1544319  -0.1225383
159  10.3923048 -11.0000000   0.8563491  -0.4183752  -0.3027018
160  -6.9282032 -12.0000000   0.9419951  -0.2259861  -0.2481439
161  -6.0621778 -12.5000000   0.9883755  -0.0326982  -0.1484743
162  -6.0621778 -13.5000000   0.9525907  -0.1852944  -0.2413233
163  -4.3301270 -12.5000000   0.9163620  -0.1924509  -0.3510604
164  -4.3301270 -13.5000000   0.9174100   0.0069625  -0.3978823
165  -2.5980762 -12.5000000   0.9822631  -0.1864222  -0.0201501
166  -2.5980762 -13.5000000   0.9842419  -0.0677383  -0.1633381
167  -0.8660254 -12.5000000   0.9409232  -0.1336284  -0.3111383
168  -0.8660254 -13.5000000   0.9223926  -0.1847815  -0.3391868
169   0.8660254 -12.5000000   0.9945869  -0.0980071  -0.0345184
170   0.8660254 -13.5000000   0.9682581  -0.1365057  -0.2093861
