site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.9182609  -0.3727289  -0.1336787
  2   0.8660254  -1.5000000   0.9040392  -0.4129344  -0.1104463
  3   2.5980762  -0.5000000   0.9638559  -0.2663769   0.0050152
  4   2.5980762  -1.5000000   0.9015793  -0.4252020  -0.0797375
  5   4.3301270  -0.5000000   0.9460766  -0.3236668   0.0133720
  6   4.3301270  -1.5000000   0.9388068  -0.3259606  -0.1113165
  7   6.0621778  -0.5000000   0.9846432  -0.1741362   0.0124217
  8   6.0621778  -1.5000000   0.8329909  -0.5338567  -0.1453380
  9   7.7942286  -0.5000000   0.9263287  -0.3237696  -0.1925833
 10   7.7942286  -1.5000000   0.9157750  -0.2992088  -0.2680118
 11   9.5262794  -0.5000000   0.9227590  -0.3610721  -0.1346952
 12   9.5262794  -1.5000000   0.9454174  -0.3258527   0.0024478
 13  11.2583302  -0.5000000   0.9791800  -0.1940743  -0.0595122
 14  11.2583302  -1.5000000   0.9171631  -0.3915194  -0.0743264
 15  12.9903811  -0.5000000   0.9458528  -0.3183578   0.0633307
 16  12.9903811  -1.5000000   0.9179537  -0.3512229  -0.1844002
 17  14.7224319  -0.5000000   0.9796355  -0.1970824  -0.0383786
 18  14.7224319  -1.5000000   0.9523127  -0.3027454  -0.0380221
 19  16.4544827  -0.5000000   0.9646269  -0.2539657   0.0706851
 20  -0.8660254  -1.5000000   0.9914049  -0.1209740  -0.0498150
 21  -0.0000000  -2.0000000   0.9009205  -0.4305548  -0.0544503
 22  -0.0000000  -3.0000000   0.8895486  -0.4211871  -0.1769315
 23   1.7320508  -2.0000000   0.9074100  -0.3988121  -0.1324992
 24   1.7320508  -3.0000000   0.8548531  -0.4534943  -0.2521292
 25   3.4641016  -2.0000000   0.9387527  -0.3057713  -0.1588940
 26   3.4641016  -3.0000000   0.9064797  -0.3706844  -0.2022067
 27   5.1961524  -2.0000000   0.8228070  -0.5668049  -0.0414830
 28   5.1961524  -3.0000000   0.8609502  -0.4555428  -0.2263750
 29   6.9282032  -2.0000000   0.9182206  -0.3551240  -0.1753790
 30   6.9282032  -3.0000000   0.9320281  -0.2070918  -0.2973829
 31   8.6602540  -2.0000000   0.9620975  -0.2224187  -0.1577919
 32   8.6602540  -3.0000000   0.8702735  -0.2691877  -0.4125070
 33  10.3923048  -2.0000000   0.9244391  -0.3688798   0.0966442
 34  10.3923048  -3.0000000   0.9392497  -0.3381808  -0.0586842
 35  12.1243557  -2.0000000   0.9366439  -0.3469303   0.0483493
 36  12.1243557  -3.0000000   0.9410567  -0.3091338  -0.1372899
 37  13.8564065  -2.0000000   0.9405044  -0.3214629  -0.1100597
 38  13.8564065  -3.0000000   0.8957066  -0.3978743  -0.1985088
 39  15.5884573  -2.0000000   0.9696696  -0.2143424  -0.1174655
 40  -1.7320508  -3.0000000   0.9121854  -0.3940433  -0.1124622
 41  -0.8660254  -3.5000000   0.9071489  -0.4178269  -0.0500152
 42  -0.8660254  -4.5000000   0.9783603  -0.1965412   0.0646737
 43   0.8660254  -3.5000000   0.9495609  -0.3113006  -0.0377642
 44   0.8660254  -4.5000000   0.8834959  -0.4429283  -0.1524780
 45   2.5980762  -3.5000000   0.9565521  -0.2819796  -0.0741323
 46   2.5980762  -4.5000000   0.9273525  -0.3308582  -0.1747860
 47   4.3301270  -3.5000000   0.9173018  -0.3981894  -0.0016344
 48   4.3301270  -4.5000000   0.9383041  -0.3237909  -0.1214284
 49   6.0621778  -3.5000000   0.9757948  -0.1821364  -0.1210404
 50   6.0621778  -4.5000000   0.9342713  -0.2828616  -0.2170865
 51   7.7942286  -3.5000000   0.9273555  -0.3715396   0.0443866
 52   7.7942286  -4.5000000   0.8947465  -0.4304360  -0.1189686
 53   9.5262794  -3.5000000   0.9856339  -0.1174581  -0.1213644
 54   9.5262794  -4.5000000   0.9045100  -0.3554140  -0.2356747
 55  11.2583302  -3.5000000   0.9493982  -0.3101466  -0.0495199
 56  11.2583302  -4.5000000   0.9361220  -0.2963793  -0.1893009
 57  12.9903811  -3.5000000   0.9009829  -0.4331335  -0.0250026
 58  12.9903811  -4.5000000   0.8806371  -0.4499950  -0.1482661
 59  14.7224319  -3.5000000   0.9167632  -0.3612408  -0.1704418
 60  -2.5980762  -4.5000000   0.9637663  -0.2089846  -0.1657707
 61  -1.7320508  -5.0000000   0.9708982  -0.2007428  -0.1306101
 62  -1.7320508  -6.0000000   0.9434085  -0.1957747  -0.2676801
 63  -0.0000000  -5.0000000   0.9080358  -0.4171904  -0.0377234
 64  -0.0000000  -6.0000000   0.9300946  -0.3652305  -0.0391245
 65   1.7320508  -5.0000000   0.9275197  -0.3714914   0.0412484
 66   1.7320508  -6.0000000   0.9267038  -0.3624976  -0.0990735
 67   3.4641016  -5.0000000   0.9469514  -0.3145630  -0.0658267
 68   3.4641016  -6.0000000   0.9355121  -0.3240966  -0.1406361
 69   5.1961524  -5.0000000   0.9672273  -0.2538876  -0.0035163
 70   5.1961524  -6.0000000   0.8734408  -0.4277519  -0.2326575
 71   6.9282032  -5.0000000   0.9387906  -0.3432376  -0.0293295
 72   6.9282032  -6.0000000   0.9311639  -0.3170059  -0.1801139
 73   8.6602540  -5.0000000   0.8959813  -0.4417316  -0.0457231
 74   8.6602540  -6.0000000   0.9317020  -0.3542935   0.0800473
 75  10.3923048  -5.0000000   0.9204535  -0.3744706  -0.1119696
 76  10.3923048  -6.0000000   0.9269581  -0.3479351  -0.1403204
 77  12.1243557  -5.0000000   0.8750006  -0.4841204   0.0011546
 78  12.1243557  -6.0000000   0.9374884  -0.3447807  -0.0473475
 79  13.8564065  -5.0000000   0.9647741  -0.2621443  -0.0221663
 80  -3.4641016  -6.0000000   0.9452852  -0.2681376  -0.1858442
 81  -2.5980762  -6.5000000   0.9474837  -0.2840218  -0.1469907
 82  -2.5980762  -7.5000000   0.9836784  -0.0884116  -0.1567169
 83  -0.8660254  -6.5000000   0.9268177  -0.3174267  -0.2006220
 84  -0.8660254  -7.5000000   0.9496765  -0.3114075  -0.0337610
 85   0.8660254  -6.5000000   0.8939531  -0.3899153  -0.2209388
 86   0.8660254  -7.5000000   0.9473718  -0.2371783  -0.2150189
