site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.5239047   0.8515103   0.0213073
  2   0.8660254  -1.5000000  -0.5086979   0.8583183   0.0672026
  3   2.5980762  -0.5000000  -0.5486635   0.8356549  -0.0254820
  4   2.5980762  -1.5000000  -0.5912035   0.8060546  -0.0274680
  5   4.3301270  -0.5000000  -0.4853143   0.8728005  -0.0518577
  6   4.3301270  -1.5000000  -0.3563539   0.9208760  -0.1581114
  7   6.0621778  -0.5000000  -0.4714648   0.8798403  -0.0600167
  8   6.0621778  -1.5000000  -0.5554685   0.8267236  -0.0893463
  9   7.7942286  -0.5000000  -0.5154532   0.8569085  -0.0039754
 10   7.7942286  -1.5000000  -0.4942214   0.8660058  -0.0760211
 11   9.5262794  -0.5000000  -0.4884071   0.8490591   0.2013880
 12   9.5262794  -1.5000000  -0.4986005   0.8649816  -0.0566072
 13  11.2583302  -0.5000000  -0.4276804   0.9010582  -0.0719975
 14  11.2583302  -1.5000000  -0.4884814   0.8706940   0.0572533
 15  12.9903811  -0.5000000  -0.3933968   0.9166997   0.0700041
 16  12.9903811  -1.5000000  -0.5111776   0.8552927  -0.0846866
 17  14.7224319  -0.5000000  -0.4085933   0.9091983  -0.0800617
 18  14.7224319  -1.5000000  -0.4630387   0.8831104  -0.0755730
 19  16.4544827  -0.5000000  -0.5317333   0.8460196  -0.0388656
 20  -0.8660254  -1.5000000  -0.4354486   0.8999681  -0.0210201
 21  -0.0000000  -2.0000000  -0.5100376   0.8463460   0.1534931
 22  -0.0000000  -3.0000000  -0.3610914   0.9325216   0.0040472
 23   1.7320508  -2.0000000  -0.5984419   0.7877854   0.1458132
 24   1.7320508  -3.0000000  -0.5406251   0.8397045  -0.0511942
 25   3.4641016  -2.0000000  -0.4569266   0.8821446   0.1141885
 26   3.4641016  -3.0000000  -0.5334634   0.8418176  -0.0822189
 27   5.1961524  -2.0000000  -0.4722536   0.8812858  -0.0176618
 28   5.1961524  -3.0000000  -0.5139056   0.8551702  -0.0677121
 29   6.9282032  -2.0000000  -0.4790692   0.8745513   0.0751847
 30   6.9282032  -3.0000000  -0.5017984   0.8648623  -0.0145455
 31   8.6602540  -2.0000000  -0.4876435   0.8723470   0.0348517
 32   8.6602540  -3.0000000  -0.5314676   0.8447022  -0.0634062
 33  10.3923048  -2.0000000  -0.5234685   0.8462556  -0.0991577
 34  10.3923048  -3.0000000  -0.4813731   0.8736733  -0.0705325
 35  12.1243557  -2.0000000  -0.6163478   0.7874228  -0.0089811
 36  12.1243557  -3.0000000  -0.5923005   0.8047396   0.0396783
 37  13.8564065  -2.0000000  -0.4483033   0.8917445   0.0617729
 38  13.8564065  -3.0000000  -0.5041082   0.8506906  -0.1489980
 39  15.5884573  -2.0000000  -0.5367775   0.8434789   0.0203284
 40  -1.7320508  -3.0000000  -0.4393619   0.8956578  -0.0689797
 41  -0.8660254  -3.5000000  -0.5087045   0.8507732   0.1319268
 42  -0.8660254  -4.5000000  -0.4579920   0.8869708  -0.0593815
 43   0.8660254  -3.5000000  -0.4722497   0.8809835   0.0291252
 44   0.8660254  -4.5000000  -0.5148968   0.8551795   0.0595759
 45   2.5980762  -3.5000000  -0.3893220   0.9210117   0.0128777
 46   2.5980762  -4.5000000  -0.3715666   0.9215406  -0.1126994
 47   4.3301270  -3.5000000  -0.6180419   0.7706775   0.1551789
 48   4.3301270  -4.5000000  -0.6084087   0.7901182  -0.0745123
 49   6.0621778  -3.5000000  -0.4906260   0.8697320  -0.0534073
 50   6.0621778  -4.5000000  -0.5124171   0.8584522   0.0221047
 51   7.7942286  -3.5000000  -0.5716739   0.8202291   0.0203282
 52   7.7942286  -4.5000000  -0.4792133   0.8754174   0.0632374
 53   9.5262794  -3.5000000  -0.5607812   0.8258525  -0.0590943
 54   9.5262794  -4.5000000  -0.5664385   0.8238680   0.0197193
 55  11.2583302  -3.5000000  -0.6438015   0.7630046  -0.0578230
 56  11.2583302  -4.5000000  -0.5997855   0.8000878  -0.0108127
 57  12.9903811  -3.5000000  -0.5322318   0.8465894  -0.0039676
 58  12.9903811  -4.5000000  -0.5055466   0.8616725  -0.0440798
 59  14.7224319  -3.5000000  -0.4754825   0.8577761  -0.1952859
 60  -2.5980762  -4.5000000  -0.5115957   0.8168770  -0.2664241
 61  -1.7320508  -5.0000000  -0.5064683   0.8619814  -0.0218614
 62  -1.7320508  -6.0000000  -0.4586847   0.8885890  -0.0042322
 63  -0.0000000  -5.0000000  -0.4037598   0.9148425   0.0064190
 64  -0.0000000  -6.0000000  -0.4477005   0.8940598   0.0148790
 65   1.7320508  -5.0000000  -0.4588576   0.8885071   0.0022091
 66   1.7320508  -6.0000000  -0.3412195   0.9111427  -0.2310588
 67   3.4641016  -5.0000000  -0.4985696   0.8649798  -0.0569058
 68   3.4641016  -6.0000000  -0.4379716   0.8959034  -0.0744181
 69   5.1961524  -5.0000000  -0.5894601   0.8051230  -0.0656794
 70   5.1961524  -6.0000000  -0.3807700   0.9232187  -0.0517820
 71   6.9282032  -5.0000000  -0.5909505   0.8064482   0.0204640
 72   6.9282032  -6.0000000  -0.4849901   0.8458120  -0.2222312
 73   8.6602540  -5.0000000  -0.5797581   0.8098309  -0.0897466
 74   8.6602540  -6.0000000  -0.5390397   0.8413601  -0.0393625
 75  10.3923048  -5.0000000  -0.4837297   0.8745455   0.0342878
 76  10.3923048  -6.0000000  -0.5718797   0.8198053  -0.0295439
 77  12.1243557  -5.0000000  -0.5161425   0.8553931   0.0435851
 78  12.1243557  -6.0000000  -0.6262984   0.7795714   0.0043284
 79  13.8564065  -5.0000000  -0.3953274   0.9184457   0.0131779
 80  -3.4641016  -6.0000000  -0.3664455   0.9198552  -0.1399434
 81  -2.5980762  -6.5000000  -0.5252435   0.8443841  -0.1055211
 82  -2.5980762  -7.5000000  -0.4848627   0.8688965  -0.0996342
 83  -0.8660254  -6.5000000  -0.5037832   0.8437834  -0.1850191
 84  -0.8660254  -7.5000000  -0.5605250   0.7990638  -0.2175059
 85   0.8660254  -6.5000000  -0.4303005   0.9014810  -0.0466208
 86   0.8660254  -7.5000000  -0.4518620   0.8797627  -0.1477779
 87   2.5980762  -6.5000000  -0.5516541   0.8301650  -0.0806459
 88   2.5980762  -7.5000000  -0.6242480   0.7376842  -0.2571701
 89   4.3301270  -6.5000000  -0.4620807   0.8835677  -0.0760889
 90   4.3301270  -7.5000000  -0.4693107   0.8822335  -0.0375709
 91   6.0621778  -6.5000000  -0.4850547   0.8716000   0.0709607
 92   6.0621778  -7.5000000  -0.5255511   0.8391585   0.1400322
 93   7.7942286  -6.5000000  -0.5193084   0.8481153  -0.1049728
 94   7.7942286  -7.5000000  -0.4536909   0.8853423  -0.1016540
 95   9.5262794  -6.5000000  -0.4625694   0.8855541   0.0427017
 96   9.5262794  -7.5000000  -0.5125307   0.8578634  -0.0371843
