site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.3568415   0.9340413   0.0152012
  2   0.8660254  -1.5000000  -0.3302471   0.9313506  -0.1533717
  3   2.5980762  -0.5000000  -0.1950579   0.9803171  -0.0305076
  4   2.5980762  -1.5000000  -0.1979277   0.9796183  -0.0342444
  5   4.3301270  -0.5000000  -0.2299477   0.9730230  -0.0187185
  6   4.3301270  -1.5000000  -0.2922633   0.9490365  -0.1179483
  7   6.0621778  -0.5000000  -0.2671640   0.9426921  -0.1998876
  8   6.0621778  -1.5000000  -0.2755780   0.9198421  -0.2791905
  9   7.7942286  -0.5000000  -0.2813549   0.9375572  -0.2045139
 10   7.7942286  -1.5000000  -0.3125816   0.9491671  -0.0370755
 11   9.5262794  -0.5000000  -0.2784273   0.9604154   0.0089761
 12   9.5262794  -1.5000000  -0.3196581   0.9242606  -0.2087131
 13  11.2583302  -0.5000000  -0.3598290   0.9223831  -0.1404725
 14  11.2583302  -1.5000000  -0.3863882   0.9193519  -0.0741364
 15  12.9903811  -0.5000000  -0.4481017   0.8910395   0.0724808
 16  12.9903811  -1.5000000  -0.5016943   0.8551211  -0.1306549
 17  14.7224319  -0.5000000  -0.2361124   0.9623110  -0.1349387
 18  14.7224319  -1.5000000  -0.1534734   0.9812492  -0.1166014
 19  16.4544827  -0.5000000  -0.3695024   0.9278591  -0.0504537
 20  -0.8660254  -1.5000000  -0.3514434   0.9319612  -0.0890839
 21  -0.0000000  -2.0000000  -0.4679134   0.8830018  -0.0369439
 22  -0.0000000  -3.0000000  -0.3605357   0.9141150  -0.1854931
 23   1.7320508  -2.0000000  -0.4429033   0.8712659  -0.2115004
 24   1.7320508  -3.0000000  -0.3608110   0.9186543  -0.1609025
 25   3.4641016  -2.0000000  -0.3262082   0.9377470  -0.1192429
 26   3.4641016  -3.0000000  -0.3480834   0.9245025  -0.1553484
 27   5.1961524  -2.0000000  -0.3267150   0.9449859   0.0160920
 28   5.1961524  -3.0000000  -0.3934826   0.9144893  -0.0942374
 29   6.9282032  -2.0000000  -0.3417651   0.9395244  -0.0221457
 30   6.9282032  -3.0000000  -0.3166801   0.9343062  -0.1636629
 31   8.6602540  -2.0000000  -0.2503266   0.9658365   0.0670563
 32   8.6602540  -3.0000000  -0.3199981   0.9299905  -0.1808835
 33  10.3923048  -2.0000000  -0.3358634   0.9378702  -0.0871514
 34  10.3923048  -3.0000000  -0.3967912   0.8969105  -0.1952134
 35  12.1243557  -2.0000000  -0.3892898   0.9202127   0.0407681
 36  12.1243557  -3.0000000  -0.2964003   0.9496893  -0.1011785
 37  13.8564065  -2.0000000  -0.2688858   0.9625230   0.0353535
 38  13.8564065  -3.0000000  -0.2269890   0.9618758  -0.1525482
 39  15.5884573  -2.0000000  -0.4753337   0.8791855  -0.0330251
 40  -1.7320508  -3.0000000  -0.3574845   0.9279109  -0.1057649
