site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.5882964   0.8086267  -0.0054977
  2   0.8660254  -1.5000000  -0.5635990   0.8255501  -0.0286907
  3   2.5980762  -0.5000000  -0.6846161   0.7140927  -0.1461933
  4   2.5980762  -1.5000000  -0.6645107   0.7448478  -0.0602270
  5   4.3301270  -0.5000000  -0.6026375   0.7979665  -0.0088042
  6   4.3301270  -1.5000000  -0.6337296   0.7625854  -0.1298084
  7   6.0621778  -0.5000000  -0.7761658   0.6272203  -0.0645087
  8   6.0621778  -1.5000000  -0.7909713   0.6097792   0.0503365
  9   7.7942286  -0.5000000  -0.7883585   0.6152160   0.0004138
 10   7.7942286  -1.5000000  -0.6889710   0.7245371  -0.0191045
 11   9.5262794  -0.5000000  -0.6524153   0.7446132   0.1410869
 12   9.5262794  -1.5000000  -0.6452016   0.7630677   0.0379816
 13  11.2583302  -0.5000000  -0.7308618   0.6824544   0.0098518
 14  11.2583302  -1.5000000  -0.6466557   0.7578747  -0.0863851
 15  12.9903811  -0.5000000  -0.7191340   0.6945885   0.0198270
 16  12.9903811  -1.5000000  -0.6555010   0.7525582  -0.0630444
 17  14.7224319  -0.5000000  -0.6329804   0.7627313  -0.1325774
 18  14.7224319  -1.5000000  -0.7489998   0.6608146  -0.0482016
 19  16.4544827  -0.5000000  -0.6189853   0.7842255  -0.0429835
 20  -0.8660254  -1.5000000  -0.6049590   0.7959973  -0.0203184
 21  -0.0000000  -2.0000000  -0.6650204   0.7387900  -0.1092575
 22  -0.0000000  -3.0000000  -0.6800374   0.7316878   0.0467132
 23   1.7320508  -2.0000000  -0.5719712   0.8184991  -0.0539268
 24   1.7320508  -3.0000000  -0.5633563   0.8122757  -0.1511223
 25   3.4641016  -2.0000000  -0.7268472   0.6804715  -0.0930145
 26   3.4641016  -3.0000000  -0.5554852   0.8273009  -0.0837224
 27   5.1961524  -2.0000000  -0.7909927   0.6077710  -0.0703207
 28   5.1961524  -3.0000000  -0.7083012   0.7045804  -0.0433101
 29   6.9282032  -2.0000000  -0.6886903   0.7248041  -0.0190958
 30   6.9282032  -3.0000000  -0.6838710   0.7286084   0.0380808
 31   8.6602540  -2.0000000  -0.6313277   0.7633950   0.1365775
 32   8.6602540  -3.0000000  -0.7036751   0.7026669   0.1053597
 33  10.3923048  -2.0000000  -0.5990617   0.7992485   0.0482387
 34  10.3923048  -3.0000000  -0.6306986   0.7727379  -0.0713821
 35  12.1243557  -2.0000000  -0.6495441   0.7544523  -0.0943092
 36  12.1243557  -3.0000000  -0.6311090   0.7756374  -0.0093788
 37  13.8564065  -2.0000000  -0.7121542   0.6598750   0.2395857
 38  13.8564065  -3.0000000  -0.5933951   0.8049112  -0.0005211
 39  15.5884573  -2.0000000  -0.6096788   0.7903852  -0.0598585
 40  -1.7320508  -3.0000000  -0.6076157   0.7931854   0.0407437
 41  -0.8660254  -3.5000000  -0.6872567   0.7258242  -0.0292838
 42  -0.8660254  -4.5000000  -0.6332961   0.7727928   0.0415611
 43   0.8660254  -3.5000000  -0.6162249   0.7868542   0.0335748
 44   0.8660254  -4.5000000  -0.7846296   0.6175578  -0.0545783
 45   2.5980762  -3.5000000  -0.6731713   0.7345590   0.0852266
 46   2.5980762  -4.5000000  -0.7505189   0.6600459  -0.0325708
 47   4.3301270  -3.5000000  -0.6782557   0.7336321  -0.0418707
 48   4.3301270  -4.5000000  -0.6727638   0.7393468  -0.0274804
 49   6.0621778  -3.5000000  -0.6890124   0.7196875   0.0855094
 50   6.0621778  -4.5000000  -0.6867609   0.7262047   0.0314043
 51   7.7942286  -3.5000000  -0.7404020   0.6721073  -0.0087549
 52   7.7942286  -4.5000000  -0.6312390   0.7727642   0.0661273
 53   9.5262794  -3.5000000  -0.5113511   0.8428271   0.1678170
 54   9.5262794  -4.5000000  -0.6536374   0.7564817  -0.0222172
 55  11.2583302  -3.5000000  -0.6776024   0.7340680   0.0447112
 56  11.2583302  -4.5000000  -0.7278004   0.6853997   0.0231063
 57  12.9903811  -3.5000000  -0.6595340   0.7499804  -0.0504409
 58  12.9903811  -4.5000000  -0.6776010   0.7354293  -0.0007902
 59  14.7224319  -3.5000000  -0.5939011   0.8044298  -0.0131980
 60  -2.5980762  -4.5000000  -0.7180736   0.6955813   0.0231728
 61  -1.7320508  -5.0000000  -0.6053132   0.7772652  -0.1716238
 62  -1.7320508  -6.0000000  -0.6761799   0.7318048  -0.0851023
 63  -0.0000000  -5.0000000  -0.7077107   0.6959212   0.1218168
 64  -0.0000000  -6.0000000  -0.6637033   0.7461657   0.0522940
 65   1.7320508  -5.0000000  -0.6472375   0.7609649   0.0448999
 66   1.7320508  -6.0000000  -0.7115827   0.6786593   0.1818561
 67   3.4641016  -5.0000000  -0.6393722   0.7501261  -0.1688613
 68   3.4641016  -6.0000000  -0.7052662   0.6960885  -0.1343890
 69   5.1961524  -5.0000000  -0.6957748   0.7129973  -0.0867891
 70   5.1961524  -6.0000000  -0.6012435   0.7967869  -0.0603065
 71   6.9282032  -5.0000000  -0.6518024   0.7574727  -0.0372668
 72   6.9282032  -6.0000000  -0.7645411   0.6443418   0.0173351
