site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.5904069   0.8065903   0.0288421
  2   0.8660254  -1.5000000  -0.6694464   0.7426303   0.0184865
  3   2.5980762  -0.5000000  -0.5801483   0.8139342   0.0306428
  4   2.5980762  -1.5000000  -0.6931986   0.7196134   0.0404019
  5   4.3301270  -0.5000000  -0.5134928   0.8524387  -0.0983539
  6   4.3301270  -1.5000000  -0.4374999   0.8831805  -0.1690740
  7   6.0621778  -0.5000000  -0.5942614   0.8023678   0.0553111
  8   6.0621778  -1.5000000  -0.6241551   0.7802344   0.0407995
  9   7.7942286  -0.5000000  -0.6269047   0.7775781   0.0486075
 10   7.7942286  -1.5000000  -0.5807200   0.8079545  -0.0998688
 11   9.5262794  -0.5000000  -0.4482362   0.8843245  -0.1305929
 12   9.5262794  -1.5000000  -0.5198310   0.8527436  -0.0510308
 13  11.2583302  -0.5000000  -0.5855543   0.8077240   0.0686153
 14  11.2583302  -1.5000000  -0.5972139   0.7968249  -0.0916821
 15  12.9903811  -0.5000000  -0.5691295   0.8188451   0.0747286
 16  12.9903811  -1.5000000  -0.4746125   0.8773080  -0.0712290
 17  14.7224319  -0.5000000  -0.4507464   0.8869305  -0.1009059
 18  14.7224319  -1.5000000  -0.5612437   0.8115653  -0.1623800
 19  16.4544827  -0.5000000  -0.5870263   0.8076625  -0.0555093
 20  -0.8660254  -1.5000000  -0.5983466   0.7996524  -0.0503727
 21  -0.0000000  -2.0000000  -0.5536247   0.8310868  -0.0528632
 22  -0.0000000  -3.0000000  -0.6307300   0.7653499  -0.1281370
 23   1.7320508  -2.0000000  -0.5011276   0.8542693   0.1381846
 24   1.7320508  -3.0000000  -0.5099790   0.8597059   0.0287615
 25   3.4641016  -2.0000000  -0.5876468   0.8043663  -0.0875563
 26   3.4641016  -3.0000000  -0.6226567   0.7820448   0.0265415
 27   5.1961524  -2.0000000  -0.5788188   0.8033704   0.1398740
 28   5.1961524  -3.0000000  -0.6364448   0.7712249   0.0122556
 29   6.9282032  -2.0000000  -0.5687803   0.8220713   0.0262250
 30   6.9282032  -3.0000000  -0.4441202   0.8935921   0.0651944
 31   8.6602540  -2.0000000  -0.4343232   0.9003045   0.0285497
 32   8.6602540  -3.0000000  -0.5489291   0.8285733  -0.1101959
 33  10.3923048  -2.0000000  -0.5724519   0.8087338  -0.1350868
 34  10.3923048  -3.0000000  -0.5481065   0.8351396  -0.0460553
 35  12.1243557  -2.0000000  -0.4376672   0.8965098  -0.0686851
 36  12.1243557  -3.0000000  -0.4766052   0.8465972  -0.2368979
 37  13.8564065  -2.0000000  -0.5929845   0.8052014   0.0044823
 38  13.8564065  -3.0000000  -0.6120049   0.7891172  -0.0523834
 39  15.5884573  -2.0000000  -0.6045306   0.7965091  -0.0107741
 40  -1.7320508  -3.0000000  -0.5935773   0.7948572  -0.1259687
 41  -0.8660254  -3.5000000  -0.5781310   0.8140988  -0.0548427
 42  -0.8660254  -4.5000000  -0.5858729   0.8099079  -0.0283208
 43   0.8660254  -3.5000000  -0.5118600   0.8544006  -0.0894371
 44   0.8660254  -4.5000000  -0.5586157   0.8069678  -0.1917065
 45   2.5980762  -3.5000000  -0.5890828   0.8080087   0.0101676
 46   2.5980762  -4.5000000  -0.5927347   0.8025985  -0.0670913
 47   4.3301270  -3.5000000  -0.6447650   0.7638782  -0.0277150
 48   4.3301270  -4.5000000  -0.6200066   0.7839590   0.0316239
 49   6.0621778  -3.5000000  -0.5338950   0.8432915   0.0617709
 50   6.0621778  -4.5000000  -0.4998887   0.8651573  -0.0401766
 51   7.7942286  -3.5000000  -0.5370833   0.8376156   0.0997078
 52   7.7942286  -4.5000000  -0.3997986   0.9159709  -0.0340359
 53   9.5262794  -3.5000000  -0.4616200   0.8832372  -0.0824564
 54   9.5262794  -4.5000000  -0.5030345   0.8637953  -0.0285302
 55  11.2583302  -3.5000000  -0.4014353   0.9155618  -0.0244190
 56  11.2583302  -4.5000000  -0.4634764   0.8836250  -0.0663055
 57  12.9903811  -3.5000000  -0.5401429   0.8376802  -0.0808552
 58  12.9903811  -4.5000000  -0.6315274   0.7650438  -0.1260203
 59  14.7224319  -3.5000000  -0.5362534   0.8420951  -0.0575159
 60  -2.5980762  -4.5000000  -0.5748854   0.8095594  -0.1188289
