site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.4843706   0.8733838   0.0508513
  2   0.8660254  -1.5000000  -0.5322252   0.8464062   0.0182478
  3   2.5980762  -0.5000000  -0.6037203   0.7963936  -0.0357620
  4   2.5980762  -1.5000000  -0.5363546   0.8439609   0.0073262
  5   4.3301270  -0.5000000  -0.5329605   0.8458212   0.0232285
  6   4.3301270  -1.5000000  -0.6161598   0.7841378  -0.0739933
  7   6.0621778  -0.5000000  -0.4845624   0.8745733   0.0179086
  8   6.0621778  -1.5000000  -0.5900669   0.8055410  -0.0540813
  9   7.7942286  -0.5000000  -0.3535887   0.9262733  -0.1303564
 10   7.7942286  -1.5000000  -0.5258944   0.8438324  -0.1066862
 11   9.5262794  -0.5000000  -0.5420816   0.8361885  -0.0832851
 12   9.5262794  -1.5000000  -0.4316794   0.8982842  -0.0820877
 13  11.2583302  -0.5000000  -0.3858372   0.9186109   0.0853443
 14  11.2583302  -1.5000000  -0.4397417   0.8970631  -0.0436459
 15  12.9903811  -0.5000000  -0.5408115   0.8398292  -0.0470099
 16  12.9903811  -1.5000000  -0.5202847   0.8452178   0.1221092
 17  14.7224319  -0.5000000  -0.5080719   0.8538076   0.1134702
 18  14.7224319  -1.5000000  -0.5752239   0.8174667   0.0294201
 19  16.4544827  -0.5000000  -0.6152570   0.7875469   0.0350536
 20  -0.8660254  -1.5000000  -0.6139169   0.7874655   0.0548105
 21  -0.0000000  -2.0000000  -0.6181927   0.7686814   0.1642151
 22  -0.0000000  -3.0000000  -0.6530204   0.7552482   0.0562542
 23   1.7320508  -2.0000000  -0.5470717   0.8365727   0.0293040
 24   1.7320508  -3.0000000  -0.5608277   0.8247976  -0.0719803
 25   3.4641016  -2.0000000  -0.5417929   0.8403522   0.0163909
 26   3.4641016  -3.0000000  -0.6117749   0.7893093   0.0521761
 27   5.1961524  -2.0000000  -0.4758938   0.8663786  -0.1513710
 28   5.1961524  -3.0000000  -0.4591434   0.8858292  -0.0670373
 29   6.9282032  -2.0000000  -0.5564014   0.8302959  -0.0320345
 30   6.9282032  -3.0000000  -0.4922602   0.8659431  -0.0884450
 31   8.6602540  -2.0000000  -0.5823345   0.8018202  -0.1340553
 32   8.6602540  -3.0000000  -0.4518965   0.8797755  -0.1475960
 33  10.3923048  -2.0000000  -0.5376763   0.8400270   0.0725184
 34  10.3923048  -3.0000000  -0.4927654   0.8680776  -0.0601952
 35  12.1243557  -2.0000000  -0.7171351   0.6947801  -0.0547527
 36  12.1243557  -3.0000000  -0.5438107   0.8342951  -0.0906730
 37  13.8564065  -2.0000000  -0.5627620   0.8263057  -0.0227550
 38  13.8564065  -3.0000000  -0.5299984   0.8390065   0.1231654
 39  15.5884573  -2.0000000  -0.5516796   0.8231474   0.1344543
 40  -1.7320508  -3.0000000  -0.5927975   0.8049831  -0.0243598
 41  -0.8660254  -3.5000000  -0.6065497   0.7948866  -0.0158965
 42  -0.8660254  -4.5000000  -0.4711142   0.8816680  -0.0267021
 43   0.8660254  -3.5000000  -0.4343376   0.8990656   0.0550623
 44   0.8660254  -4.5000000  -0.3913357   0.9148113  -0.0998832
 45   2.5980762  -3.5000000  -0.4899148   0.8717702  -0.0004318
 46   2.5980762  -4.5000000  -0.5811559   0.8094287  -0.0841603
 47   4.3301270  -3.5000000  -0.5543471   0.8268368  -0.0950802
 48   4.3301270  -4.5000000  -0.5418424   0.8279753  -0.1444425
 49   6.0621778  -3.5000000  -0.5641396   0.8256755   0.0025582
 50   6.0621778  -4.5000000  -0.4354850   0.8962949  -0.0837157
 51   7.7942286  -3.5000000  -0.6163043   0.7854979  -0.0562329
 52   7.7942286  -4.5000000  -0.5154128   0.8534812  -0.0769376
 53   9.5262794  -3.5000000  -0.6183633   0.7849029   0.0394233
 54   9.5262794  -4.5000000  -0.6722166   0.7377749  -0.0617504
 55  11.2583302  -3.5000000  -0.5752307   0.8173058  -0.0334793
 56  11.2583302  -4.5000000  -0.5555958   0.8273142  -0.0828523
 57  12.9903811  -3.5000000  -0.5639228   0.8255625   0.0209198
 58  12.9903811  -4.5000000  -0.6642841   0.7454439  -0.0551367
 59  14.7224319  -3.5000000  -0.5957138   0.7991398   0.0806270
 60  -2.5980762  -4.5000000  -0.5465398   0.8373655   0.0106449
 61  -1.7320508  -5.0000000  -0.6592991   0.7496701   0.0576155
 62  -1.7320508  -6.0000000  -0.5594510   0.8287692   0.0124986
 63  -0.0000000  -5.0000000  -0.5440307   0.8311198   0.1151971
 64  -0.0000000  -6.0000000  -0.5419456   0.8372235  -0.0731562
 65   1.7320508  -5.0000000  -0.5267604   0.8433019  -0.1066086
 66   1.7320508  -6.0000000  -0.5153761   0.8454094  -0.1402511
 67   3.4641016  -5.0000000  -0.6730902   0.7379519   0.0487496
 68   3.4641016  -6.0000000  -0.6511147   0.7588639  -0.0132385
 69   5.1961524  -5.0000000  -0.5179294   0.8522327   0.0738138
 70   5.1961524  -6.0000000  -0.5733775   0.8143782  -0.0895901
 71   6.9282032  -5.0000000  -0.4754204   0.8793093   0.0281172
 72   6.9282032  -6.0000000  -0.5108278   0.8596167  -0.0106763
 73   8.6602540  -5.0000000  -0.5386461   0.8424231   0.0135492
 74   8.6602540  -6.0000000  -0.4883349   0.8725890   0.0108382
 75  10.3923048  -5.0000000  -0.5313769   0.8424640   0.0888428
 76  10.3923048  -6.0000000  -0.5930597   0.8022195   0.0687320
 77  12.1243557  -5.0000000  -0.4360435   0.8999077  -0.0056759
 78  12.1243557  -6.0000000  -0.5007185   0.8655899  -0.0059278
 79  13.8564065  -5.0000000  -0.4732933   0.8733050  -0.1154631
 80  -3.4641016  -6.0000000  -0.5622261   0.8266246   0.0243643
 81  -2.5980762  -6.5000000  -0.5577161   0.8226316   0.1105895
 82  -2.5980762  -7.5000000  -0.4668403   0.8765822  -0.1168925
 83  -0.8660254  -6.5000000  -0.4716627   0.8730589   0.1237031
 84  -0.8660254  -7.5000000  -0.4566777   0.8846931   0.0936139
 85   0.8660254  -6.5000000  -0.5769632   0.8122793  -0.0855323
 86   0.8660254  -7.5000000  -0.6130900   0.7734780   0.1607870
 87   2.5980762  -6.5000000  -0.5938342   0.8045612   0.0064963
 88   2.5980762  -7.5000000  -0.6053800   0.7890562  -0.1044285
 89   4.3301270  -6.5000000  -0.5376076   0.8385418  -0.0884633
 90   4.3301270  -7.5000000  -0.4277194   0.8965027  -0.1154943
 91   6.0621778  -6.5000000  -0.5491103   0.8331788  -0.0655056
 92   6.0621778  -7.5000000  -0.5508812   0.8345173  -0.0105266
 93   7.7942286  -6.5000000  -0.6150346   0.7813188  -0.1061760
 94   7.7942286  -7.5000000  -0.5749163   0.8132603  -0.0898831
 95   9.5262794  -6.5000000  -0.5165677   0.8561827   0.0104341
 96   9.5262794  -7.5000000  -0.4682483   0.8795871  -0.0840840
 97  11.2583302  -6.5000000  -0.5968113   0.8023100   0.0107205
 98  11.2583302  -7.5000000  -0.5653354   0.8215515  -0.0738172
