site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.8432621  -0.5360584   0.0393749
  2   0.8660254  -1.5000000   0.8143385  -0.5749376   0.0793697
  3   2.5980762  -0.5000000   0.8292890  -0.5585519   0.0173068
  4   2.5980762  -1.5000000   0.7243699  -0.6827199  -0.0958213
  5   4.3301270  -0.5000000   0.8238872  -0.5645484   0.0499508
  6   4.3301270  -1.5000000   0.8176175  -0.5754376   0.0193163
  7   6.0621778  -0.5000000   0.7953628  -0.6051176  -0.0350826
  8   6.0621778  -1.5000000   0.8432137  -0.5123935  -0.1626147
  9   7.7942286  -0.5000000   0.8062509  -0.5897078  -0.0469485
 10   7.7942286  -1.5000000   0.7517757  -0.6530497  -0.0914291
 11   9.5262794  -0.5000000   0.8334573  -0.5412231  -0.1114739
 12   9.5262794  -1.5000000   0.8440497  -0.5343743  -0.0449912
 13  11.2583302  -0.5000000   0.8280045  -0.5575644   0.0594179
 14  11.2583302  -1.5000000   0.8182570  -0.5748415   0.0035658
 15  12.9903811  -0.5000000   0.7469259  -0.6644276  -0.0252510
 16  12.9903811  -1.5000000   0.6845183  -0.7178038   0.1272491
 17  14.7224319  -0.5000000   0.8478771  -0.5272843   0.0554584
 18  14.7224319  -1.5000000   0.7519752  -0.6551698   0.0727038
 19  16.4544827  -0.5000000   0.8455096  -0.5305124  -0.0605813
 20  -0.8660254  -1.5000000   0.8448944  -0.5057896  -0.1741558
 21  -0.0000000  -2.0000000   0.8400052  -0.5425762  -0.0015358
 22  -0.0000000  -3.0000000   0.7762101  -0.6216094  -0.1053551
 23   1.7320508  -2.0000000   0.7118404  -0.6929488   0.1144784
 24   1.7320508  -3.0000000   0.8083482  -0.5852268   0.0638972
 25   3.4641016  -2.0000000   0.8683226  -0.4926454  -0.0575872
 26   3.4641016  -3.0000000   0.8657378  -0.4847679  -0.1244913
 27   5.1961524  -2.0000000   0.8085938  -0.5816696  -0.0885244
 28   5.1961524  -3.0000000   0.7786723  -0.6187603  -0.1039476
 29   6.9282032  -2.0000000   0.8767783  -0.4808227   0.0083237
 30   6.9282032  -3.0000000   0.8626271  -0.5058395   0.0009713
 31   8.6602540  -2.0000000   0.8328130  -0.5529720  -0.0253865
 32   8.6602540  -3.0000000   0.7996263  -0.5901054  -0.1112359
 33  10.3923048  -2.0000000   0.7807927  -0.6196211   0.0802027
 34  10.3923048  -3.0000000   0.8325855  -0.5531700  -0.0283593
 35  12.1243557  -2.0000000   0.7982516  -0.5983422   0.0691452
 36  12.1243557  -3.0000000   0.7489164  -0.6612707  -0.0429566
 37  13.8564065  -2.0000000   0.6987863  -0.6989776  -0.1520792
 38  13.8564065  -3.0000000   0.7515188  -0.6472695  -0.1275216
 39  15.5884573  -2.0000000   0.8325859  -0.5528924  -0.0333261
 40  -1.7320508  -3.0000000   0.7586311  -0.6439654  -0.0989312
 41  -0.8660254  -3.5000000   0.8417909  -0.5372936   0.0519967
 42  -0.8660254  -4.5000000   0.7711552  -0.6199436   0.1448778
 43   0.8660254  -3.5000000   0.7551742  -0.6540348  -0.0441645
 44   0.8660254  -4.5000000   0.8657296  -0.4951106  -0.0733333
 45   2.5980762  -3.5000000   0.8272092  -0.5613273   0.0252312
 46   2.5980762  -4.5000000   0.8451281  -0.5344999  -0.0082717
 47   4.3301270  -3.5000000   0.8379421  -0.5447626  -0.0329645
 48   4.3301270  -4.5000000   0.8296366  -0.4878115  -0.2715568
 49   6.0621778  -3.5000000   0.7887271  -0.6067477  -0.0988275
 50   6.0621778  -4.5000000   0.7604619  -0.6486021  -0.0318279
 51   7.7942286  -3.5000000   0.7963735  -0.6002594   0.0740125
 52   7.7942286  -4.5000000   0.7906606  -0.5849559  -0.1807826
 53   9.5262794  -3.5000000   0.8588205  -0.5118064  -0.0219432
 54   9.5262794  -4.5000000   0.7860086  -0.6149025   0.0639175
 55  11.2583302  -3.5000000   0.7573448  -0.6507060   0.0548686
 56  11.2583302  -4.5000000   0.7094772  -0.6877630  -0.1537015
 57  12.9903811  -3.5000000   0.7998742  -0.5994913  -0.0284870
 58  12.9903811  -4.5000000   0.7924328  -0.6023497  -0.0960470
 59  14.7224319  -3.5000000   0.7908977  -0.6106330  -0.0401017
 60  -2.5980762  -4.5000000   0.8799634  -0.4733914  -0.0395591
 61  -1.7320508  -5.0000000   0.8718563  -0.4797229  -0.0986535
 62  -1.7320508  -6.0000000   0.7701507  -0.6210002  -0.1456938
 63  -0.0000000  -5.0000000   0.8231664  -0.5393468   0.1774883
 64  -0.0000000  -6.0000000   0.8212508  -0.5650823  -0.0789250
 65   1.7320508  -5.0000000   0.8155774  -0.5777555  -0.0321276
 66   1.7320508  -6.0000000   0.7238121  -0.6891026  -0.0351234
 67   3.4641016  -5.0000000   0.8597614  -0.5097117  -0.0316908
 68   3.4641016  -6.0000000   0.8807365  -0.4704337  -0.0547296
 69   5.1961524  -5.0000000   0.7778021  -0.6267820  -0.0465647
 70   5.1961524  -6.0000000   0.8421226  -0.5377477  -0.0407056
 71   6.9282032  -5.0000000   0.8766880  -0.4796927  -0.0362367
