site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.6196959  -0.7722988  -0.1397554
  2   0.8660254  -1.5000000   0.5954637  -0.7921524  -0.1338561
  3   2.5980762  -0.5000000   0.6852525  -0.7275632  -0.0328759
  4   2.5980762  -1.5000000   0.7682566  -0.6344059  -0.0855038
  5   4.3301270  -0.5000000   0.6471882  -0.7623303   0.0001787
  6   4.3301270  -1.5000000   0.6469152  -0.7622637  -0.0213244
  7   6.0621778  -0.5000000   0.6744416  -0.7253625   0.1377598
  8   6.0621778  -1.5000000   0.6228653  -0.7749245   0.1073816
  9   7.7942286  -0.5000000   0.7810775  -0.6185300   0.0856655
 10   7.7942286  -1.5000000   0.7130516  -0.6915623   0.1153211
 11   9.5262794  -0.5000000   0.7064931  -0.7058813  -0.0509802
 12   9.5262794  -1.5000000   0.5938242  -0.8039408  -0.0324353
 13  11.2583302  -0.5000000   0.7485402  -0.6605724  -0.0577200
 14  11.2583302  -1.5000000   0.7031630  -0.7110255   0.0021050
 15  12.9903811  -0.5000000   0.6687992  -0.7409004   0.0614341
 16  12.9903811  -1.5000000   0.5361467  -0.8405542   0.0775586
 17  14.7224319  -0.5000000   0.7976365  -0.6013263  -0.0467199
 18  14.7224319  -1.5000000   0.7532609  -0.6573590   0.0218457
 19  16.4544827  -0.5000000   0.7366501  -0.6759845  -0.0197885
 20  -0.8660254  -1.5000000   0.8041701  -0.5849138   0.1057651
 21  -0.0000000  -2.0000000   0.7134134  -0.6983627   0.0577134
 22  -0.0000000  -3.0000000   0.7199960  -0.6939740   0.0024188
 23   1.7320508  -2.0000000   0.7896845  -0.6126969   0.0316366
 24   1.7320508  -3.0000000   0.7066384  -0.7075635   0.0040130
 25   3.4641016  -2.0000000   0.6866387  -0.7199537  -0.1009652
 26   3.4641016  -3.0000000   0.6807812  -0.7322323  -0.0193100
 27   5.1961524  -2.0000000   0.6755192  -0.7285791   0.1133415
 28   5.1961524  -3.0000000   0.7391194  -0.6707567  -0.0615460
 29   6.9282032  -2.0000000   0.7456629  -0.6644090   0.0504731
 30   6.9282032  -3.0000000   0.7161078  -0.6976905  -0.0204348
 31   8.6602540  -2.0000000   0.5941730  -0.8035586   0.0353842
 32   8.6602540  -3.0000000   0.5866051  -0.8087279   0.0430543
 33  10.3923048  -2.0000000   0.6911936  -0.7214825  -0.0414059
 34  10.3923048  -3.0000000   0.7027617  -0.7110149  -0.0241635
 35  12.1243557  -2.0000000   0.5933601  -0.7976934  -0.1077458
 36  12.1243557  -3.0000000   0.7290234  -0.6628506  -0.1707452
 37  13.8564065  -2.0000000   0.6830496  -0.6996272   0.2096784
 38  13.8564065  -3.0000000   0.6173977  -0.7797754   0.1037809
 39  15.5884573  -2.0000000   0.6473439  -0.7621453   0.0089653
 40  -1.7320508  -3.0000000   0.7571780  -0.6528752   0.0208675
 41  -0.8660254  -3.5000000   0.6649324  -0.7464773   0.0252292
 42  -0.8660254  -4.5000000   0.6697235  -0.7230450   0.1693407
 43   0.8660254  -3.5000000   0.8008591  -0.5966973   0.0507642
 44   0.8660254  -4.5000000   0.7039880  -0.7055039   0.0816398
 45   2.5980762  -3.5000000   0.7152497  -0.6861128  -0.1329175
 46   2.5980762  -4.5000000   0.7147810  -0.6988417  -0.0266157
 47   4.3301270  -3.5000000   0.7107730  -0.6880911  -0.1460561
 48   4.3301270  -4.5000000   0.8292386  -0.5577724  -0.0354012
 49   6.0621778  -3.5000000   0.7522789  -0.6588365  -0.0033124
 50   6.0621778  -4.5000000   0.6431390  -0.7570526   0.1150808
 51   7.7942286  -3.5000000   0.5873074  -0.8021928   0.1075018
 52   7.7942286  -4.5000000   0.6299986  -0.7708104   0.0946207
 53   9.5262794  -3.5000000   0.7389520  -0.6725217   0.0407984
 54   9.5262794  -4.5000000   0.7419642  -0.6704276   0.0040055
 55  11.2583302  -3.5000000   0.7364851  -0.6757690  -0.0304295
 56  11.2583302  -4.5000000   0.7592413  -0.6506363  -0.0150021
 57  12.9903811  -3.5000000   0.6745573  -0.7224294   0.1518824
 58  12.9903811  -4.5000000   0.7290382  -0.6655622   0.1597820
 59  14.7224319  -3.5000000   0.7590044  -0.6417166   0.1100552
 60  -2.5980762  -4.5000000   0.6730954  -0.7242294   0.1497813
 61  -1.7320508  -5.0000000   0.7237482  -0.6789133   0.1235532
 62  -1.7320508  -6.0000000   0.6837119  -0.7251853   0.0815133
 63  -0.0000000  -5.0000000   0.7157691  -0.6965807   0.0494973
 64  -0.0000000  -6.0000000   0.6946769  -0.7188469   0.0261356
 65   1.7320508  -5.0000000   0.7396123  -0.6729300   0.0117833
 66   1.7320508  -6.0000000   0.6975560  -0.7033730   0.1366821
 67   3.4641016  -5.0000000   0.7915926  -0.6110294   0.0049218
 68   3.4641016  -6.0000000   0.7715131  -0.6361622   0.0080743
 69   5.1961524  -5.0000000   0.7879415  -0.6155069  -0.0173056
 70   5.1961524  -6.0000000   0.7318134  -0.6789048   0.0594757
 71   6.9282032  -5.0000000   0.6621413  -0.7451316   0.0796725
 72   6.9282032  -6.0000000   0.7018729  -0.7119082  -0.0236878
 73   8.6602540  -5.0000000   0.7127376  -0.6925197   0.1114521
 74   8.6602540  -6.0000000   0.7938594  -0.6057425  -0.0535094
 75  10.3923048  -5.0000000   0.7404943  -0.6719938  -0.0096163
 76  10.3923048  -6.0000000   0.7699789  -0.6264801   0.1210582
 77  12.1243557  -5.0000000   0.5676919  -0.8200615   0.0722852
 78  12.1243557  -6.0000000   0.6220116  -0.7773280   0.0941417
 79  13.8564065  -5.0000000   0.6499973  -0.7576353   0.0590955
 80  -3.4641016  -6.0000000   0.7064071  -0.6963042   0.1270803
 81  -2.5980762  -6.5000000   0.6465605  -0.7628605  -0.0018091
 82  -2.5980762  -7.5000000   0.7336740  -0.6770294   0.0579106
 83  -0.8660254  -6.5000000   0.6244512  -0.7564557   0.1945135
 84  -0.8660254  -7.5000000   0.6660974  -0.7092143   0.2309314
 85   0.8660254  -6.5000000   0.7959731  -0.5956835   0.1076474
 86   0.8660254  -7.5000000   0.6680293  -0.7439358  -0.0172177
 87   2.5980762  -6.5000000   0.7886256  -0.6131288   0.0462886
 88   2.5980762  -7.5000000   0.7715006  -0.6292887   0.0937156
 89   4.3301270  -6.5000000   0.6909910  -0.7206450   0.0565891
 90   4.3301270  -7.5000000   0.8309974  -0.5548730   0.0394887
 91   6.0621778  -6.5000000   0.7272240  -0.6785645   0.1034191
 92   6.0621778  -7.5000000   0.7769874  -0.6262627  -0.0639189
 93   7.7942286  -6.5000000   0.7372989  -0.6723480  -0.0658671
 94   7.7942286  -7.5000000   0.7621202  -0.6454030  -0.0512631
 95   9.5262794  -6.5000000   0.6964862  -0.7157278  -0.0513882
 96   9.5262794  -7.5000000   0.6913135  -0.7004256  -0.1774531
 97  11.2583302  -6.5000000   0.6164082  -0.7850025   0.0617417
 98  11.2583302  -7.5000000   0.6344451  -0.7693613   0.0745831
 99  12.9903811  -6.5000000   0.7283979  -0.6770666   0.1049635
100  -4.3301270  -7.5000000   0.7785410  -0.6251603  -0.0552140
101  -3.4641016  -8.0000000   0.8078607  -0.5794323  -0.1077931
102  -3.4641016  -9.0000000   0.7495122  -0.6610015  -0.0361713
103  -1.7320508  -8.0000000   0.6825029  -0.7186652   0.1330798
104  -1.7320508  -9.0000000   0.7578215  -0.6514857   0.0356788
105  -0.0000000  -8.0000000   0.7264413  -0.6866363   0.0285229
106  -0.0000000  -9.0000000   0.7581682  -0.6492678  -0.0602680
107   1.7320508  -8.0000000   0.7689416  -0.6350672  -0.0736099
108   1.7320508  -9.0000000   0.7849147  -0.6190251  -0.0267730
109   3.4641016  -8.0000000   0.8057972  -0.5921846  -0.0028824
110   3.4641016  -9.0000000   0.7278248  -0.6749049  -0.1215501
111   5.1961524  -8.0000000   0.7424434  -0.6698834  -0.0058357
112   5.1961524  -9.0000000   0.6182939  -0.7773891   0.1156673
113   6.9282032  -8.0000000   0.6956387  -0.7183758   0.0047995
114   6.9282032  -9.0000000   0.7094016  -0.6966376   0.1069839
115   8.6602540  -8.0000000   0.7636285  -0.6284075  -0.1482412
116   8.6602540  -9.0000000   0.7790244  -0.6078182  -0.1538766
117  10.3923048  -8.0000000   0.7540593  -0.6436006  -0.1310455
118  10.3923048  -9.0000000   0.8050376  -0.5915745  -0.0442048
119  12.1243557  -8.0000000   0.8262507  -0.5527348  -0.1086002
120  -5.1961524  -9.0000000   0.7460853  -0.6655611   0.0196255
121  -4.3301270  -9.5000000   0.6532932  -0.7571049   0.0003329
122  -4.3301270 -10.5000000   0.7224190  -0.6899616  -0.0454296
123  -2.5980762  -9.5000000   0.7738045  -0.5951448   0.2168624
124  -2.5980762 -10.5000000   0.5798987  -0.7984638   0.1617812
125  -0.8660254  -9.5000000   0.7019101  -0.7099077   0.0579076
126  -0.8660254 -10.5000000   0.7370230  -0.6756306   0.0178996
127   0.8660254  -9.5000000   0.7659069  -0.6428317   0.0124130
128   0.8660254 -10.5000000   0.6455142  -0.7637036  -0.0082618
129   2.5980762  -9.5000000   0.7505889  -0.6606233  -0.0138951
130   2.5980762 -10.5000000   0.7896859  -0.6123869   0.0371279
131   4.3301270  -9.5000000   0.5731593  -0.8175745  -0.0553205
132   4.3301270 -10.5000000   0.6442839  -0.7637011   0.0407302
133   6.0621778  -9.5000000   0.7948367  -0.6025977  -0.0714884
134   6.0621778 -10.5000000   0.7487588  -0.6588570  -0.0725788
135   7.7942286  -9.5000000   0.7751128  -0.6300419  -0.0474073
136   7.7942286 -10.5000000   0.6560732  -0.7539930   0.0325959
137   9.5262794  -9.5000000   0.7028872  -0.7104183   0.0354317
138   9.5262794 -10.5000000   0.7290377  -0.6759797   0.1074966
139  11.2583302  -9.5000000   0.7316754  -0.6792931   0.0566749
140  -6.0621778 -10.5000000   0.5848479  -0.8043633   0.1046549
141  -5.1961524 -11.0000000   0.7144620  -0.6994336   0.0183502
142  -5.1961524 -12.0000000   0.6618747  -0.7484620   0.0415524
143  -3.4641016 -11.0000000   0.5954405  -0.8011467   0.0601207
144  -3.4641016 -12.0000000   0.6850273  -0.7151851   0.1387370
145  -1.7320508 -11.0000000   0.7324353  -0.6800126   0.0334861
146  -1.7320508 -12.0000000   0.6422105  -0.7512023   0.1525149
147  -0.0000000 -11.0000000   0.7852030  -0.6186003   0.0281059
148  -0.0000000 -12.0000000   0.6634877  -0.7480756   0.0129182
149   1.7320508 -11.0000000   0.7337907  -0.6641885  -0.1428451
150   1.7320508 -12.0000000   0.7875569  -0.6152732  -0.0345390
151   3.4641016 -11.0000000   0.7557377  -0.6489792   0.0876725
152   3.4641016 -12.0000000   0.7262371  -0.6844375  -0.0642260
153   5.1961524 -11.0000000   0.7211593  -0.6882329   0.0791496
154   5.1961524 -12.0000000   0.6786962  -0.7233292   0.1271465
155   6.9282032 -11.0000000   0.7097278  -0.7039270   0.0278069
156   6.9282032 -12.0000000   0.7726446  -0.6170455   0.1492489
157   8.6602540 -11.0000000   0.7252437  -0.6880585  -0.0244353
158   8.6602540 -12.0000000   0.6189003  -0.7821683  -0.0719387
159  10.3923048 -11.0000000   0.7385502  -0.6741554  -0.0076258
160  -6.9282032 -12.0000000   0.7556878  -0.6455998  -0.1101674
161  -6.0621778 -12.5000000   0.6548238  -0.7548855   0.0367925
162  -6.0621778 -13.5000000   0.7445635  -0.6604660   0.0970046
163  -4.3301270 -12.5000000   0.6746039  -0.7230025   0.1489194
164  -4.3301270 -13.5000000   0.6327180  -0.7741707   0.0181046
165  -2.5980762 -12.5000000   0.6678578  -0.7439856   0.0212458
166  -2.5980762 -13.5000000   0.7276831  -0.6836670  -0.0554684
167  -0.8660254 -12.5000000   0.6260812  -0.7790132   0.0340695
168  -0.8660254 -13.5000000   0.6900588  -0.7046717  -0.1650960
169   0.8660254 -12.5000000   0.7014067  -0.7123024   0.0255725
170   0.8660254 -13.5000000   0.6598685  -0.7471647  -0.0794883
171   2.5980762 -12.5000000   0.7772132  -0.6280777  -0.0381841
172   2.5980762 -13.5000000   0.7075541  -0.7059458  -0.0317450
173   4.3301270 -12.5000000   0.7086264  -0.7030100  -0.0602122
174   4.3301270 -13.5000000   0.5985502  -0.8002054  -0.0375357
175   6.0621778 -12.5000000   0.7423249  -0.6694813  -0.0273570
176   6.0621778 -13.5000000   0.6492336  -0.7584464   0.0570503
177   7.7942286 -12.5000000   0.7245074  -0.6891418   0.0131380
178   7.7942286 -13.5000000   0.7132726  -0.7002531  -0.0297963
179   9.5262794 -12.5000000   0.7514233  -0.6535044  -0.0910766
180  -7.7942286 -13.5000000   0.7550797  -0.6018861  -0.2599765
181  -6.9282032 -14.0000000   0.7953462  -0.6060759  -0.0098205
182  -6.9282032 -15.0000000   0.7644754  -0.6431317  -0.0442594
183  -5.1961524 -14.0000000   0.6366536  -0.7711300  -0.0055312
184  -5.1961524 -15.0000000   0.6821213  -0.7290924   0.0559900
185  -3.4641016 -14.0000000   0.7709017  -0.6363501   0.0277337
186  -3.4641016 -15.0000000   0.6486735  -0.7484890   0.1377934
187  -1.7320508 -14.0000000   0.7422836  -0.6609538  -0.1102499
188  -1.7320508 -15.0000000   0.7515222  -0.6590145  -0.0302377
189  -0.0000000 -14.0000000   0.7902893  -0.6118482  -0.0329342
190  -0.0000000 -15.0000000   0.7100380  -0.6972162  -0.0986695
191   1.7320508 -14.0000000   0.6953204  -0.7134772   0.0864860
192   1.7320508 -15.0000000   0.7252234  -0.6757716   0.1318471
193   3.4641016 -14.0000000   0.7541789  -0.6551580   0.0445218
194   3.4641016 -15.0000000   0.7529506  -0.6576550  -0.0235670
195   5.1961524 -14.0000000   0.5706047  -0.8182154  -0.0702413
196   5.1961524 -15.0000000   0.6686496  -0.7355525  -0.1089506
197   6.9282032 -14.0000000   0.7568823  -0.6532189   0.0208413
198   6.9282032 -15.0000000   0.6892763  -0.7164621  -0.1076117
