site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.9351437  -0.2433650  -0.2574484
  2   0.8660254  -1.5000000   0.9435225  -0.2015300  -0.2629657
  3   2.5980762  -0.5000000   0.9582607  -0.2844680   0.0285392
  4   2.5980762  -1.5000000   0.9676868  -0.2135006  -0.1341635
  5   4.3301270  -0.5000000   0.9376288  -0.3163738  -0.1440829
  6   4.3301270  -1.5000000   0.9408444  -0.3100608  -0.1366531
  7   6.0621778  -0.5000000   0.9139319  -0.3614201  -0.1846728
  8   6.0621778  -1.5000000   0.9501019  -0.2406423  -0.1984883
  9   7.7942286  -0.5000000   0.9599278  -0.1732804  -0.2202557
 10   7.7942286  -1.5000000   0.9166585  -0.3234068  -0.2348301
 11   9.5262794  -0.5000000   0.9589511  -0.1841752  -0.2156206
 12   9.5262794  -1.5000000   0.8869522  -0.3287641  -0.3243916
 13  11.2583302  -0.5000000   0.9956519  -0.0302397  -0.0881073
 14  11.2583302  -1.5000000   0.9207660  -0.3065080  -0.2413356
 15  12.9903811  -0.5000000   0.8708638  -0.4883988  -0.0553441
 16  12.9903811  -1.5000000   0.9103895  -0.4126443  -0.0302604
 17  14.7224319  -0.5000000   0.9599286  -0.2664917  -0.0867139
 18  14.7224319  -1.5000000   0.9215268  -0.3607731  -0.1436356
 19  16.4544827  -0.5000000   0.9664977  -0.2540977   0.0362843
 20  -0.8660254  -1.5000000   0.9631302  -0.2686913   0.0136090
 21  -0.0000000  -2.0000000   0.9735965  -0.2206958   0.0583375
 22  -0.0000000  -3.0000000   0.9069649  -0.4204014   0.0260264
 23   1.7320508  -2.0000000   0.9723939  -0.2332315   0.0072859
 24   1.7320508  -3.0000000   0.8502224  -0.4793967  -0.2174870
 25   3.4641016  -2.0000000   0.9618444  -0.2608741  -0.0824623
 26   3.4641016  -3.0000000   0.9668125  -0.1995187  -0.1595801
 27   5.1961524  -2.0000000   0.9668408  -0.2318473  -0.1070779
 28   5.1961524  -3.0000000   0.9726053  -0.1558865  -0.1724480
 29   6.9282032  -2.0000000   0.9311120  -0.3528658   0.0922836
 30   6.9282032  -3.0000000   0.8722165  -0.4657775  -0.1492972
 31   8.6602540  -2.0000000   0.9088300  -0.4072934  -0.0902228
 32   8.6602540  -3.0000000   0.9003820  -0.3768878  -0.2174118
