site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.8607905  -0.5076872  -0.0359660
  2   0.8660254  -1.5000000   0.8720069  -0.4868151   0.0511367
  3   2.5980762  -0.5000000   0.8256722  -0.5640528  -0.0104767
  4   2.5980762  -1.5000000   0.9112584  -0.4043984  -0.0779104
  5   4.3301270  -0.5000000   0.7926321  -0.5851834   0.1711570
  6   4.3301270  -1.5000000   0.8220281  -0.5623026   0.0899201
  7   6.0621778  -0.5000000   0.8547828  -0.5174521   0.0398696
  8   6.0621778  -1.5000000   0.9364062  -0.3325621  -0.1120086
  9   7.7942286  -0.5000000   0.8834521  -0.4644126   0.0619139
 10   7.7942286  -1.5000000   0.8073257  -0.5899641  -0.0129461
 11   9.5262794  -0.5000000   0.8151624  -0.5777510   0.0414009
 12   9.5262794  -1.5000000   0.7278123  -0.6814508  -0.0769033
 13  11.2583302  -0.5000000   0.8788206  -0.4519002   0.1531681
 14  11.2583302  -1.5000000   0.8548595  -0.5175930  -0.0362311
 15  12.9903811  -0.5000000   0.8834828  -0.4684210   0.0063218
 16  12.9903811  -1.5000000   0.8126561  -0.5782344  -0.0723539
 17  14.7224319  -0.5000000   0.8557095  -0.5165592  -0.0304594
 18  14.7224319  -1.5000000   0.8389719  -0.5305058  -0.1212013
 19  16.4544827  -0.5000000   0.8853141  -0.4580954  -0.0797967
 20  -0.8660254  -1.5000000   0.8192921  -0.5697915  -0.0640160
 21  -0.0000000  -2.0000000   0.8454201  -0.5286516  -0.0761068
 22  -0.0000000  -3.0000000   0.9000711  -0.4353788  -0.0178150
 23   1.7320508  -2.0000000   0.9046369  -0.4095733   0.1178211
 24   1.7320508  -3.0000000   0.8559498  -0.5167658  -0.0174076
 25   3.4641016  -2.0000000   0.8646790  -0.4973104  -0.0707992
 26   3.4641016  -3.0000000   0.8569842  -0.4888016  -0.1632512
 27   5.1961524  -2.0000000   0.9131668  -0.3303184   0.2387807
 28   5.1961524  -3.0000000   0.9003653  -0.4350087  -0.0104746
 29   6.9282032  -2.0000000   0.8740362  -0.4807834  -0.0700573
 30   6.9282032  -3.0000000   0.8499310  -0.5246257  -0.0488391
 31   8.6602540  -2.0000000   0.7894467  -0.5982227   0.1374899
 32   8.6602540  -3.0000000   0.7509970  -0.6589477   0.0423258
 33  10.3923048  -2.0000000   0.8864324  -0.4332950  -0.1627669
 34  10.3923048  -3.0000000   0.9166577  -0.3908076  -0.0837142
 35  12.1243557  -2.0000000   0.8868433  -0.4601097   0.0425218
 36  12.1243557  -3.0000000   0.8768122  -0.4799349  -0.0293754
 37  13.8564065  -2.0000000   0.7435522  -0.6686765   0.0013686
 38  13.8564065  -3.0000000   0.8263018  -0.5606675  -0.0536407
 39  15.5884573  -2.0000000   0.8702370  -0.4724160  -0.1396810
 40  -1.7320508  -3.0000000   0.8347500  -0.5208641  -0.1785863
 41  -0.8660254  -3.5000000   0.8831515  -0.4689098  -0.0129234
 42  -0.8660254  -4.5000000   0.8730231  -0.4844661  -0.0558867
 43   0.8660254  -3.5000000   0.8373581  -0.5462256   0.0216562
 44   0.8660254  -4.5000000   0.7826593  -0.6169927  -0.0822462
 45   2.5980762  -3.5000000   0.8510060  -0.5248484   0.0179696
 46   2.5980762  -4.5000000   0.8943199  -0.4426479  -0.0652283
 47   4.3301270  -3.5000000   0.9032422  -0.4039153  -0.1449343
 48   4.3301270  -4.5000000   0.9146539  -0.3934049  -0.0929560
 49   6.0621778  -3.5000000   0.7927747  -0.6078284  -0.0453097
 50   6.0621778  -4.5000000   0.8501377  -0.5220837  -0.0685165
 51   7.7942286  -3.5000000   0.8085312  -0.5871352   0.0393659
 52   7.7942286  -4.5000000   0.8029562  -0.5930740  -0.0593680
 53   9.5262794  -3.5000000   0.8811339  -0.4619012   0.1012439
 54   9.5262794  -4.5000000   0.8015232  -0.5970476  -0.0330871
 55  11.2583302  -3.5000000   0.8923965  -0.4114138  -0.1853836
 56  11.2583302  -4.5000000   0.7958219  -0.6011579  -0.0726413
 57  12.9903811  -3.5000000   0.8132203  -0.5571961  -0.1679442
 58  12.9903811  -4.5000000   0.8275176  -0.5067866  -0.2416234
 59  14.7224319  -3.5000000   0.9179373  -0.3831681  -0.1028261
 60  -2.5980762  -4.5000000   0.9396376  -0.3354492  -0.0674903
 61  -1.7320508  -5.0000000   0.8885930  -0.4569247  -0.0402766
 62  -1.7320508  -6.0000000   0.8706386  -0.4643773  -0.1623023
 63  -0.0000000  -5.0000000   0.8990070  -0.4274176   0.0953971
 64  -0.0000000  -6.0000000   0.8672961  -0.4947938   0.0545582
 65   1.7320508  -5.0000000   0.8755601  -0.4828094  -0.0170154
 66   1.7320508  -6.0000000   0.8756405  -0.4778383  -0.0701737
 67   3.4641016  -5.0000000   0.9115236  -0.4100821   0.0309407
 68   3.4641016  -6.0000000   0.8662875  -0.4577064  -0.2001270
 69   5.1961524  -5.0000000   0.8621800  -0.5065318   0.0084359
 70   5.1961524  -6.0000000   0.8106158  -0.5854190   0.0136619
 71   6.9282032  -5.0000000   0.8106174  -0.5633148  -0.1599246
 72   6.9282032  -6.0000000   0.8714319  -0.4757670  -0.1193831
 73   8.6602540  -5.0000000   0.8835864  -0.4682680  -0.0003279
 74   8.6602540  -6.0000000   0.8420257  -0.5300756  -0.1000626
 75  10.3923048  -5.0000000   0.7534514  -0.6534769   0.0726565
 76  10.3923048  -6.0000000   0.8109087  -0.5812834  -0.0673545
 77  12.1243557  -5.0000000   0.8443848  -0.5357042   0.0059400
 78  12.1243557  -6.0000000   0.9011425  -0.4277525   0.0704979
 79  13.8564065  -5.0000000   0.8667534  -0.4583403  -0.1966286
 80  -3.4641016  -6.0000000   0.8242502  -0.5657420  -0.0234015
 81  -2.5980762  -6.5000000   0.9050871  -0.4242174   0.0292733
 82  -2.5980762  -7.5000000   0.8188468  -0.5728030  -0.0372380
 83  -0.8660254  -6.5000000   0.8105718  -0.5762435  -0.1044837
 84  -0.8660254  -7.5000000   0.8041207  -0.5943542  -0.0115290
 85   0.8660254  -6.5000000   0.9138440  -0.4004812   0.0671119
 86   0.8660254  -7.5000000   0.7975508  -0.6032518   0.0001419
 87   2.5980762  -6.5000000   0.8272600  -0.4843196  -0.2847374
 88   2.5980762  -7.5000000   0.8442761  -0.4772436  -0.2437958
 89   4.3301270  -6.5000000   0.8352148  -0.5487442   0.0360009
 90   4.3301270  -7.5000000   0.8278229  -0.5597329   0.0375278
 91   6.0621778  -6.5000000   0.8101581  -0.5848468  -0.0399761
 92   6.0621778  -7.5000000   0.7890546  -0.5970997  -0.1444468
 93   7.7942286  -6.5000000   0.8527965  -0.5221926   0.0072788
 94   7.7942286  -7.5000000   0.8294880  -0.5519796   0.0852538
 95   9.5262794  -6.5000000   0.8191980  -0.5666599  -0.0883812
 96   9.5262794  -7.5000000   0.8358921  -0.5440134  -0.0730331
 97  11.2583302  -6.5000000   0.8718918  -0.4887444  -0.0305554
 98  11.2583302  -7.5000000   0.8751118  -0.4766508  -0.0835661
 99  12.9903811  -6.5000000   0.7884113  -0.6129452   0.0520178
100  -4.3301270  -7.5000000   0.7660189  -0.6353367   0.0977877
101  -3.4641016  -8.0000000   0.8707651  -0.4916936   0.0023437
102  -3.4641016  -9.0000000   0.8835621  -0.4588564  -0.0936422
103  -1.7320508  -8.0000000   0.8375293  -0.5355663   0.1082282
104  -1.7320508  -9.0000000   0.8367895  -0.5469313  -0.0254851
105  -0.0000000  -8.0000000   0.7659744  -0.6392701   0.0679479
106  -0.0000000  -9.0000000   0.8833265  -0.4683743   0.0189703
107   1.7320508  -8.0000000   0.8641780  -0.5018783   0.0362563
108   1.7320508  -9.0000000   0.8030423  -0.5877504  -0.0983490
109   3.4641016  -8.0000000   0.8558791  -0.5057075  -0.1083092
110   3.4641016  -9.0000000   0.8141913  -0.5552474  -0.1696849
111   5.1961524  -8.0000000   0.9088060  -0.4116339  -0.0680379
112   5.1961524  -9.0000000   0.8765670  -0.4741232  -0.0826897
113   6.9282032  -8.0000000   0.8509918  -0.5189775   0.0804688
114   6.9282032  -9.0000000   0.8407630  -0.5408766  -0.0238764
115   8.6602540  -8.0000000   0.8238116  -0.5603940   0.0853989
116   8.6602540  -9.0000000   0.8526883  -0.5211402   0.0365462
117  10.3923048  -8.0000000   0.8409366  -0.5375671   0.0620265
118  10.3923048  -9.0000000   0.8056806  -0.5912371  -0.0362962
119  12.1243557  -8.0000000   0.7892428  -0.6139040  -0.0147504
120  -5.1961524  -9.0000000   0.8586320  -0.5046978  -0.0896178
121  -4.3301270  -9.5000000   0.8703499  -0.4911913  -0.0349610
122  -4.3301270 -10.5000000   0.8294408  -0.5483847   0.1063122
123  -2.5980762  -9.5000000   0.8933634  -0.4405478   0.0884280
124  -2.5980762 -10.5000000   0.8332532  -0.5501931  -0.0545582
125  -0.8660254  -9.5000000   0.8213185  -0.5331519  -0.2029408
126  -0.8660254 -10.5000000   0.8867117  -0.4473598  -0.1166684
127   0.8660254  -9.5000000   0.8178635  -0.5563534   0.1468680
128   0.8660254 -10.5000000   0.8226444  -0.5680757  -0.0233719
129   2.5980762  -9.5000000   0.8725764  -0.4751920  -0.1131500
130   2.5980762 -10.5000000   0.8846609  -0.4554810  -0.0995599
131   4.3301270  -9.5000000   0.8813910  -0.4654089   0.0808976
132   4.3301270 -10.5000000   0.8308248  -0.5555270  -0.0334634
133   6.0621778  -9.5000000   0.8477862  -0.5245368  -0.0782285
134   6.0621778 -10.5000000   0.9053102  -0.4148894   0.0909958
135   7.7942286  -9.5000000   0.8175435  -0.5432425   0.1910764
136   7.7942286 -10.5000000   0.8042734  -0.5889670   0.0791346
137   9.5262794  -9.5000000   0.8454022  -0.5314259   0.0536813
138   9.5262794 -10.5000000   0.8536772  -0.5207139   0.0096059
139  11.2583302  -9.5000000   0.9178007  -0.3901198   0.0738131
140  -6.0621778 -10.5000000   0.8432511  -0.5371348   0.0203399
141  -5.1961524 -11.0000000   0.8783671  -0.4779520   0.0057577
142  -5.1961524 -12.0000000   0.8421483  -0.5232267  -0.1304610
143  -3.4641016 -11.0000000   0.9062505  -0.4031677  -0.1271448
144  -3.4641016 -12.0000000   0.8217550  -0.5692759  -0.0253711
145  -1.7320508 -11.0000000   0.7956425  -0.6048502   0.0333059
146  -1.7320508 -12.0000000   0.8082500  -0.5885085  -0.0197429
147  -0.0000000 -11.0000000   0.7608020  -0.6441826   0.0787978
148  -0.0000000 -12.0000000   0.8550385  -0.5170785  -0.0392294
149   1.7320508 -11.0000000   0.8558020  -0.4976953  -0.1410754
150   1.7320508 -12.0000000   0.8923828  -0.4497724  -0.0368460
151   3.4641016 -11.0000000   0.8077064  -0.5895532  -0.0061167
152   3.4641016 -12.0000000   0.7216393  -0.6890352   0.0668364
153   5.1961524 -11.0000000   0.8566018  -0.5148039   0.0347894
154   5.1961524 -12.0000000   0.8597478  -0.5045202  -0.0793295
155   6.9282032 -11.0000000   0.8031962  -0.5774572   0.1463529
156   6.9282032 -12.0000000   0.8918034  -0.4464653  -0.0731807
157   8.6602540 -11.0000000   0.8526173  -0.5211501   0.0380308
158   8.6602540 -12.0000000   0.9000816  -0.4194992  -0.1177857
159  10.3923048 -11.0000000   0.8276576  -0.5456710   0.1312480
160  -6.9282032 -12.0000000   0.7912684  -0.6046133   0.0913076
161  -6.0621778 -12.5000000   0.8620912  -0.4939879   0.1130256
162  -6.0621778 -13.5000000   0.8682375  -0.4960997   0.0069845
163  -4.3301270 -12.5000000   0.7686291  -0.6376144   0.0515481
164  -4.3301270 -13.5000000   0.8000755  -0.5858145  -0.1292307
165  -2.5980762 -12.5000000   0.8360465  -0.5481456  -0.0237195
166  -2.5980762 -13.5000000   0.7950639  -0.6064925   0.0063443
167  -0.8660254 -12.5000000   0.8687823  -0.4942148   0.0311303
168  -0.8660254 -13.5000000   0.8380333  -0.5394448  -0.0818503
169   0.8660254 -12.5000000   0.8550912  -0.5177271  -0.0278881
170   0.8660254 -13.5000000   0.8214429  -0.5691753  -0.0356503
171   2.5980762 -12.5000000   0.7653123  -0.6435092  -0.0138963
172   2.5980762 -13.5000000   0.8114003  -0.5828883  -0.0432534
173   4.3301270 -12.5000000   0.8636370  -0.5003059   0.0618476
174   4.3301270 -13.5000000   0.7984152  -0.5950026  -0.0922230
175   6.0621778 -12.5000000   0.8473825  -0.5290486  -0.0452832
176   6.0621778 -13.5000000   0.8402484  -0.5416307  -0.0248767
177   7.7942286 -12.5000000   0.9303519  -0.3657952  -0.0252810
178   7.7942286 -13.5000000   0.8698463  -0.4662089  -0.1612968
179   9.5262794 -12.5000000   0.8147574  -0.5710231  -0.1005136
180  -7.7942286 -13.5000000   0.8474648  -0.5242458  -0.0834854
181  -6.9282032 -14.0000000   0.8627932  -0.5024213   0.0562200
182  -6.9282032 -15.0000000   0.7481105  -0.6633186   0.0184140
183  -5.1961524 -14.0000000   0.8550880  -0.5183483   0.0118076
184  -5.1961524 -15.0000000   0.8621986  -0.4944660  -0.1100769
185  -3.4641016 -14.0000000   0.7986262  -0.5932479   0.1012580
186  -3.4641016 -15.0000000   0.7810429  -0.6240847  -0.0221430
187  -1.7320508 -14.0000000   0.8557657  -0.5124148   0.0713868
188  -1.7320508 -15.0000000   0.8021051  -0.5964294  -0.0299899
189  -0.0000000 -14.0000000   0.7979763  -0.5967898   0.0841172
190  -0.0000000 -15.0000000   0.7511095  -0.6524916  -0.1004455
191   1.7320508 -14.0000000   0.8619371  -0.4796210   0.1644023
192   1.7320508 -15.0000000   0.7773976  -0.6289958   0.0041620
193   3.4641016 -14.0000000   0.8567627  -0.5010477   0.1221017
194   3.4641016 -15.0000000   0.8228315  -0.5673226  -0.0330671
195   5.1961524 -14.0000000   0.8837469  -0.4673335  -0.0243088
196   5.1961524 -15.0000000   0.9089366  -0.3743783  -0.1835080
197   6.9282032 -14.0000000   0.9095606  -0.4107826   0.0629052
198   6.9282032 -15.0000000   0.8460515  -0.5330616  -0.0064959
199   8.6602540 -14.0000000   0.8499411  -0.5187465  -0.0922072
200  -8.6602540 -15.0000000   0.8533133  -0.4830796  -0.1961900
