  0.00             -157.4336152      0.0623423
  0.03             -157.0478459      0.0590403
  0.06             -158.0592389      0.0613935
  0.09             -157.5494279      0.0606969
  0.13             -158.2879371      0.0623120
  0.16             -157.4897304      0.0620824
  0.19             -156.7458094      0.0608353
  0.22             -157.6569369      0.0616158
  0.25             -156.9147090      0.0628875
  0.28             -156.1667954      0.0629321
  0.31             -156.1474423      0.0617294
  0.35             -156.6087092      0.0626420
  0.38             -154.4292467      0.0599745
  0.41             -155.4767377      0.0622103
  0.44             -154.3431507      0.0614633
  0.47             -154.0669268      0.0611557
  0.50             -153.2374009      0.0625248
  0.53             -153.5615347      0.0629809
  0.57             -152.9800351      0.0626761
  0.60             -151.8395999      0.0622350
  0.63             -151.8941218      0.0635444
  0.66             -151.2837750      0.0643888
  0.69             -149.5431870      0.0617096
  0.72             -150.2542387      0.0655409
  0.75             -149.7655804      0.0645804
  0.79             -148.0212075      0.0642259
  0.82             -147.5349339      0.0632378
  0.85             -147.3476226      0.0650996
  0.88             -145.8439792      0.0663824
  0.91             -144.5773635      0.0642196
  0.94             -144.6996649      0.0659322
  0.97             -143.4274972      0.0655752
  1.01             -141.5009516      0.0646976
  1.04             -142.0840469      0.0670640
  1.07             -140.4009977      0.0653215
  1.10             -139.2759080      0.0652877
  1.13             -138.6162385      0.0657739
  1.16             -136.8008767      0.0666249
  1.19             -134.3860684      0.0636971
  1.23             -132.0674247      0.0633977
  1.26             -131.6121012      0.0627633
  1.29             -128.6204146      0.0593734
  1.32             -126.7463837      0.0584650
  1.35             -124.2708139      0.0573147
  1.38             -120.5236411      0.0525034
  1.41             -117.9352103      0.0505982
  1.45             -116.3886331      0.0474417
  1.48             -113.8238743      0.0457103
  1.51             -111.2463734      0.0430801
  1.54             -110.4715183      0.0427543
  1.57             -110.8297699      0.0439247
  1.60             -110.6583568      0.0444279
  1.63             -113.3251873      0.0492091
  1.67             -115.5348730      0.0517091
  1.70             -118.7418050      0.0548468
  1.73             -120.9044738      0.0580470
  1.76             -123.7221508      0.0598112
  1.79             -126.9195867      0.0632499
  1.82             -128.5782651      0.0644264
  1.85             -131.0444301      0.0656614
  1.88             -134.9559990      0.0698743
  1.92             -134.3084241      0.0661086
  1.95             -135.6856212      0.0661350
  1.98             -138.0536953      0.0687790
  2.01             -138.6753297      0.0684743
  2.04             -141.4388560      0.0704172
  2.07             -141.8297366      0.0678856
  2.10             -142.5883048      0.0696801
  2.14             -142.8493476      0.0667649
  2.17             -144.1414675      0.0668688
  2.20             -144.5414688      0.0670394
  2.23             -146.0568559      0.0677775
  2.26             -148.2743789      0.0687539
  2.29             -147.4083786      0.0658130
  2.32             -148.9873823      0.0680969
  2.36             -147.5293591      0.0647369
  2.39             -150.2320617      0.0670879
  2.42             -151.5956209      0.0675735
  2.45             -150.8604759      0.0651797
  2.48             -150.2499411      0.0631003
  2.51             -152.7364666      0.0651740
  2.54             -152.0065659      0.0631885
  2.58             -152.8478250      0.0639440
  2.61             -153.1991367      0.0639117
  2.64             -154.5377910      0.0647806
  2.67             -156.0776395      0.0643912
  2.70             -154.1218188      0.0623840
  2.73             -154.8724361      0.0630040
  2.76             -156.9181386      0.0642862
  2.80             -156.7179130      0.0637946
  2.83             -156.5632012      0.0628030
  2.86             -155.7339744      0.0608265
  2.89             -156.7730194      0.0616438
  2.92             -156.9490800      0.0623250
  2.95             -156.5568712      0.0613533
  2.98             -156.6198840      0.0603181
  3.02             -157.8592804      0.0608083
  3.05             -157.6882587      0.0622341
  3.08             -157.8305144      0.0618703
  3.11             -156.9407007      0.0597625
  3.14             -158.1287909      0.0624726
hmag =50.0000000	 beta = 1.0000000	 K =-60.0000000 	 G=30.0000000
system cooled once for theta equal to zero 
