site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.5595555   0.8264096   0.0628082
  2   0.8660254  -1.5000000  -0.4475166   0.8937762  -0.0298818
  3   2.5980762  -0.5000000  -0.4256003   0.9042068  -0.0356996
  4   2.5980762  -1.5000000  -0.3833095   0.9019545  -0.1988767
  5   4.3301270  -0.5000000  -0.3902670   0.9170970  -0.0813927
  6   4.3301270  -1.5000000  -0.3552117   0.9232101  -0.1466553
  7   6.0621778  -0.5000000  -0.5395539   0.8398176  -0.0599001
  8   6.0621778  -1.5000000  -0.5521315   0.8319199  -0.0553183
  9   7.7942286  -0.5000000  -0.3900896   0.9207760  -0.0013035
 10   7.7942286  -1.5000000  -0.3396301   0.9389261   0.0554001
 11   9.5262794  -0.5000000  -0.2883734   0.9571487  -0.0265922
 12   9.5262794  -1.5000000  -0.3652965   0.9297675  -0.0457264
 13  11.2583302  -0.5000000  -0.4233810   0.8954950  -0.1372485
 14  11.2583302  -1.5000000  -0.4099770   0.9048326  -0.1148774
 15  12.9903811  -0.5000000  -0.3897494   0.9194165   0.0526180
 16  12.9903811  -1.5000000  -0.4013527   0.9101407  -0.1027618
 17  14.7224319  -0.5000000  -0.2981824   0.9516946   0.0732444
 18  14.7224319  -1.5000000  -0.4524038   0.8916007  -0.0194670
 19  16.4544827  -0.5000000  -0.3980911   0.9060284  -0.1436521
 20  -0.8660254  -1.5000000  -0.5631454   0.8170876  -0.1234308
 21  -0.0000000  -2.0000000  -0.3955164   0.9100711   0.1238445
 22  -0.0000000  -3.0000000  -0.3895968   0.9162671   0.0931076
 23   1.7320508  -2.0000000  -0.3595660   0.9303056  -0.0724138
 24   1.7320508  -3.0000000  -0.3908502   0.9186602  -0.0574409
 25   3.4641016  -2.0000000  -0.3917197   0.9200580  -0.0070023
 26   3.4641016  -3.0000000  -0.4582035   0.8584924  -0.2303049
 27   5.1961524  -2.0000000  -0.4955916   0.8670460   0.0511889
 28   5.1961524  -3.0000000  -0.4610207   0.8845078  -0.0714561
 29   6.9282032  -2.0000000  -0.4439077   0.8953280  -0.0365210
 30   6.9282032  -3.0000000  -0.4800499   0.8740347   0.0749364
 31   8.6602540  -2.0000000  -0.4107150   0.9117228   0.0086406
 32   8.6602540  -3.0000000  -0.4222776   0.9044002  -0.0611706
 33  10.3923048  -2.0000000  -0.4536094   0.8911094  -0.0127486
 34  10.3923048  -3.0000000  -0.4393771   0.8982836   0.0058605
 35  12.1243557  -2.0000000  -0.3209910   0.9172895  -0.2356795
 36  12.1243557  -3.0000000  -0.4828726   0.8512849  -0.2052998
 37  13.8564065  -2.0000000  -0.5415717   0.8338231  -0.1069535
 38  13.8564065  -3.0000000  -0.5439124   0.8391142  -0.0068319
 39  15.5884573  -2.0000000  -0.4679378   0.8825597   0.0460724
 40  -1.7320508  -3.0000000  -0.4386144   0.8976742   0.0424077
 41  -0.8660254  -3.5000000  -0.4358442   0.9000144   0.0037189
 42  -0.8660254  -4.5000000  -0.4727684   0.8797524  -0.0502567
 43   0.8660254  -3.5000000  -0.4164405   0.9051628   0.0851917
 44   0.8660254  -4.5000000  -0.5827928   0.8103964   0.0600849
 45   2.5980762  -3.5000000  -0.4600198   0.8804518   0.1148322
 46   2.5980762  -4.5000000  -0.4849662   0.8745318   0.0013733
 47   4.3301270  -3.5000000  -0.4886729   0.8723156   0.0162581
 48   4.3301270  -4.5000000  -0.4003746   0.9098388  -0.1090578
 49   6.0621778  -3.5000000  -0.4264188   0.9041913   0.0245983
 50   6.0621778  -4.5000000  -0.5225482   0.8524549  -0.0162510
 51   7.7942286  -3.5000000  -0.3526294   0.9356639   0.0136236
 52   7.7942286  -4.5000000  -0.5054822   0.8537943  -0.1245913
 53   9.5262794  -3.5000000  -0.4565414   0.8875605  -0.0616963
 54   9.5262794  -4.5000000  -0.5011728   0.8620987  -0.0749105
 55  11.2583302  -3.5000000  -0.3994623   0.9166886  -0.0105777
 56  11.2583302  -4.5000000  -0.4182881   0.8946476  -0.1569738
 57  12.9903811  -3.5000000  -0.3748709   0.9184573  -0.1261269
 58  12.9903811  -4.5000000  -0.3667370   0.9054618  -0.2136421
 59  14.7224319  -3.5000000  -0.3704818   0.9202917   0.1257234
 60  -2.5980762  -4.5000000  -0.3739486   0.9271101  -0.0250854
 61  -1.7320508  -5.0000000  -0.4822103   0.8749547  -0.0439038
 62  -1.7320508  -6.0000000  -0.5385526   0.8423780   0.0189844
 63  -0.0000000  -5.0000000  -0.5805873   0.8107944   0.0743692
 64  -0.0000000  -6.0000000  -0.6596647   0.7419025   0.1200965
 65   1.7320508  -5.0000000  -0.5684224   0.8141303   0.1186919
 66   1.7320508  -6.0000000  -0.5177634   0.8527734  -0.0685465
 67   3.4641016  -5.0000000  -0.4479960   0.8892491   0.0923882
 68   3.4641016  -6.0000000  -0.3956373   0.9125356  -0.1036823
 69   5.1961524  -5.0000000  -0.4133904   0.9105505   0.0024590
 70   5.1961524  -6.0000000  -0.3365138   0.9345264  -0.1158394
 71   6.9282032  -5.0000000  -0.4071444   0.9038894   0.1312151
 72   6.9282032  -6.0000000  -0.4914946   0.8702013   0.0343919
 73   8.6602540  -5.0000000  -0.4140143   0.9057062  -0.0910415
 74   8.6602540  -6.0000000  -0.4054895   0.9104411   0.0817023
 75  10.3923048  -5.0000000  -0.3910815   0.9203241  -0.0076637
 76  10.3923048  -6.0000000  -0.3342866   0.9402858  -0.0641489
 77  12.1243557  -5.0000000  -0.4848309   0.8743481  -0.0213135
 78  12.1243557  -6.0000000  -0.5333663   0.8414747  -0.0862600
 79  13.8564065  -5.0000000  -0.3848808   0.9187793  -0.0878149
 80  -3.4641016  -6.0000000  -0.4654381   0.8697897  -0.1638089
 81  -2.5980762  -6.5000000  -0.6169688   0.7788640  -0.1127844
 82  -2.5980762  -7.5000000  -0.5690429   0.8222965   0.0043040
 83  -0.8660254  -6.5000000  -0.5162719   0.8556928  -0.0354001
 84  -0.8660254  -7.5000000  -0.5253020   0.8440648  -0.1077606
 85   0.8660254  -6.5000000  -0.3618304   0.9235101   0.1273100
 86   0.8660254  -7.5000000  -0.3839557   0.9228375  -0.0308049
 87   2.5980762  -6.5000000  -0.4975362   0.8654649  -0.0585513
 88   2.5980762  -7.5000000  -0.4974783   0.8609106  -0.1065283
 89   4.3301270  -6.5000000  -0.2088719   0.9775182   0.0288227
 90   4.3301270  -7.5000000  -0.2680922   0.9594305   0.0872907
 91   6.0621778  -6.5000000  -0.4374568   0.8956178  -0.0806243
 92   6.0621778  -7.5000000  -0.4843415   0.8535266  -0.1921087
 93   7.7942286  -6.5000000  -0.5438567   0.8391334  -0.0086674
 94   7.7942286  -7.5000000  -0.5088588   0.8598198  -0.0421021
 95   9.5262794  -6.5000000  -0.3967717   0.9178037   0.0144441
 96   9.5262794  -7.5000000  -0.4387846   0.8868853  -0.1445768
 97  11.2583302  -6.5000000  -0.4525959   0.8916429   0.0113943
 98  11.2583302  -7.5000000  -0.4513039   0.8909562  -0.0502177
 99  12.9903811  -6.5000000  -0.4210559   0.9059818   0.0436917
100  -4.3301270  -7.5000000  -0.4033554   0.9098162   0.0976674
101  -3.4641016  -8.0000000  -0.4715259   0.8787763   0.0735905
102  -3.4641016  -9.0000000  -0.4181391   0.9039798   0.0893324
103  -1.7320508  -8.0000000  -0.4292994   0.8965212   0.1093240
104  -1.7320508  -9.0000000  -0.3779343   0.9255740  -0.0218737
105  -0.0000000  -8.0000000  -0.4002089   0.9017270   0.1634666
106  -0.0000000  -9.0000000  -0.4157855   0.9092894  -0.0177535
107   1.7320508  -8.0000000  -0.3707715   0.9281528  -0.0325720
108   1.7320508  -9.0000000  -0.4044575   0.9128251  -0.0562544
109   3.4641016  -8.0000000  -0.3462459   0.9355942   0.0691173
110   3.4641016  -9.0000000  -0.3139521   0.9494066   0.0078271
111   5.1961524  -8.0000000  -0.4370406   0.8899689   0.1301954
112   5.1961524  -9.0000000  -0.4370933   0.8957502   0.0811234
113   6.9282032  -8.0000000  -0.5036685   0.8623161  -0.0522394
