  0.00           -29715.8019287     54.8758937
  0.03           -30809.7160285     56.0947960
  0.06           -30411.7285032     55.8067031
  0.09           -30663.9547432     55.9915529
  0.13           -30703.3809813     56.1465018
  0.16           -30784.9025273     55.3246295
  0.19           -30389.5193156     55.2498539
  0.22           -30844.0159586     55.2322629
  0.25           -30579.9738380     55.0969021
  0.28           -30205.9471781     54.8266328
  0.31           -31443.5560150     57.1528125
  0.35           -30634.9791429     56.0277422
  0.38           -30022.3499148     55.2641948
  0.41           -30130.9024383     54.6605683
  0.44           -31096.7997489     56.1424652
  0.47           -30116.8845669     55.4686405
  0.50           -31676.7354313     57.2989306
  0.53           -30533.1155935     55.1029119
  0.57           -30599.5611613     56.2350245
  0.60           -31287.2413444     57.0149487
  0.63           -30911.2212709     56.7930245
  0.66           -31519.9092100     56.6424827
  0.69           -30864.5684443     56.2006386
  0.72           -31275.7951801     57.0271401
  0.75           -30517.0629704     55.3173998
  0.79           -30994.6430361     57.0549873
  0.82           -30597.2399041     55.8789220
  0.85           -31358.8860039     57.8006461
  0.88           -31074.6291007     56.7764282
  0.91           -30473.7602317     54.8060218
  0.94           -30175.1391674     54.2491277
  0.97           -30201.1103488     54.8877256
  1.01           -30799.3792711     55.7456882
  1.04           -30429.4306692     55.9157443
  1.07           -30526.4983150     55.5759001
  1.10           -30775.0216007     55.9173241
  1.13           -31171.2511724     55.6527092
  1.16           -30671.4299975     55.6453817
  1.19           -31104.2464586     55.8046547
  1.23           -30249.9234831     55.1078100
  1.26           -30364.0823112     55.6323406
  1.29           -29745.9483224     54.8363884
  1.32           -31325.5416969     57.3369663
  1.35           -30417.4152565     55.4438163
  1.38           -30464.1139851     55.7647408
  1.41           -30407.1912460     55.9205615
  1.45           -30544.2796380     56.2073418
  1.48           -30843.3565037     55.9234425
  1.51           -29938.9598167     54.5156253
  1.54           -31042.9639436     56.6703956
  1.57           -29603.2749656     54.3814269
  1.60           -30978.7034574     56.7686959
  1.63           -30655.8178608     55.7282651
  1.67           -30126.4964217     54.8362019
  1.70           -29758.2829975     54.7822474
  1.73           -30449.1247642     55.6995616
  1.76           -30587.1135271     55.3459325
  1.79           -30401.9523513     55.5409005
  1.82           -30408.4983156     55.5678054
  1.85           -30307.6704829     56.4433498
  1.88           -31078.7374066     57.0492067
  1.92           -30303.9865761     55.1488241
  1.95           -30663.2295156     55.8552600
  1.98           -30347.2771936     54.5607560
  2.01           -30776.9613637     56.3402762
  2.04           -30727.8605329     55.8228178
  2.07           -31072.2356602     56.6203590
  2.10           -30167.3195396     54.8447379
  2.14           -31164.0127883     56.2901551
  2.17           -30840.3121146     55.9289330
  2.20           -31425.3515748     57.4842303
  2.23           -30854.7894344     56.2596058
  2.26           -31055.4555893     55.9029744
  2.29           -30840.1631329     55.5508792
  2.32           -29720.6626497     53.1692324
  2.36           -30405.6153832     55.5320918
  2.39           -30872.2577954     56.5942898
  2.42           -31183.0064188     56.8327352
  2.45           -30703.8999491     56.5927902
  2.48           -31138.6752203     55.7423445
  2.51           -30806.0664177     55.7785194
  2.54           -30193.2977740     55.5346042
  2.58           -29998.1684848     54.8395819
  2.61           -30503.0622510     55.1514327
  2.64           -31142.3744346     56.9486643
  2.67           -30016.2050252     54.9590806
  2.70           -30611.9202818     55.9560041
  2.73           -31516.7765878     56.8712604
  2.76           -30791.7951610     56.1268129
  2.80           -30890.7233362     55.8924040
  2.83           -30936.6933258     56.6067895
  2.86           -31294.1270748     57.2814101
  2.89           -30072.0999989     54.6856967
  2.92           -30708.0754618     55.7127047
  2.95           -31098.4403105     55.7761895
  2.98           -30577.8510966     56.7014012
  3.02           -30296.9631867     55.1486233
  3.05           -30252.7274056     55.5174156
  3.08           -30246.3852205     55.3986075
  3.11           -30624.0183444     55.7872626
  3.14           -31010.0207811     55.7824807
----------------------------------------------------
hmag =500
G=30, K=-60
