site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.1861666   0.9691467  -0.1615446
  2   0.8660254  -1.5000000  -0.1203351   0.9250310  -0.3603292
  3   2.5980762  -0.5000000  -0.1544964   0.9497435  -0.2722466
  4   2.5980762  -1.5000000  -0.1214541   0.8894442  -0.4406109
  5   4.3301270  -0.5000000   0.1494432   0.9677765  -0.2026704
  6   4.3301270  -1.5000000   0.1575274   0.9132002  -0.3758331
  7   6.0621778  -0.5000000  -0.1222969   0.9640361  -0.2359615
  8   6.0621778  -1.5000000  -0.0705117   0.9087096  -0.4114304
  9   7.7942286  -0.5000000  -0.0794751   0.9566983  -0.2800214
 10   7.7942286  -1.5000000  -0.1953500   0.9514073  -0.2380390
 11   9.5262794  -0.5000000  -0.0711476   0.9887477  -0.1315904
 12   9.5262794  -1.5000000  -0.1387636   0.9681072  -0.2085979
 13  11.2583302  -0.5000000   0.1429847   0.9886829  -0.0454028
 14  11.2583302  -1.5000000  -0.0185472   0.9782592  -0.2065549
 15  12.9903811  -0.5000000   0.0629380   0.9490052  -0.3089142
 16  12.9903811  -1.5000000   0.0009803   0.9664796  -0.2567415
 17  14.7224319  -0.5000000  -0.0714412   0.9794650  -0.1885326
 18  14.7224319  -1.5000000  -0.1120074   0.9535083  -0.2797788
 19  16.4544827  -0.5000000  -0.2287273   0.9676073   0.1068642
 20  -0.8660254  -1.5000000  -0.2349069   0.9601117  -0.1516718
 21  -0.0000000  -2.0000000   0.0268113   0.9996399   0.0010628
 22  -0.0000000  -3.0000000  -0.0525010   0.9550034  -0.2919112
 23   1.7320508  -2.0000000  -0.0059503   0.9828206  -0.1844675
 24   1.7320508  -3.0000000  -0.0389940   0.9656010  -0.2570878
 25   3.4641016  -2.0000000  -0.0014597   0.8848460  -0.4658814
 26   3.4641016  -3.0000000  -0.0273916   0.8398340  -0.5421517
 27   5.1961524  -2.0000000  -0.0853614   0.9663800  -0.2425348
 28   5.1961524  -3.0000000  -0.0004384   0.9127432  -0.4085335
 29   6.9282032  -2.0000000   0.0827101   0.9551417  -0.2843647
 30   6.9282032  -3.0000000   0.0882306   0.9740581  -0.2083897
 31   8.6602540  -2.0000000  -0.1508963   0.9648152  -0.2153184
 32   8.6602540  -3.0000000  -0.0448880   0.9326101  -0.3580831
 33  10.3923048  -2.0000000  -0.0538406   0.9450073  -0.3225871
 34  10.3923048  -3.0000000   0.0824094   0.9677575  -0.2380211
 35  12.1243557  -2.0000000  -0.1059061   0.9625146  -0.2496990
 36  12.1243557  -3.0000000  -0.1616374   0.9618523  -0.2207113
 37  13.8564065  -2.0000000  -0.1358346   0.9624867  -0.2348795
 38  13.8564065  -3.0000000  -0.0836010   0.9296976  -0.3587105
 39  15.5884573  -2.0000000   0.0790036   0.9900438  -0.1164974
 40  -1.7320508  -3.0000000  -0.1484695   0.9317078  -0.3314775
 41  -0.8660254  -3.5000000   0.0525549   0.9774667  -0.2044428
 42  -0.8660254  -4.5000000   0.1661443   0.9360242  -0.3102495
 43   0.8660254  -3.5000000  -0.1540613   0.9603851  -0.2322189
 44   0.8660254  -4.5000000  -0.0240112   0.9417392  -0.3354859
 45   2.5980762  -3.5000000  -0.1061995   0.9485933  -0.2981484
 46   2.5980762  -4.5000000  -0.1542943   0.9399155  -0.3045524
 47   4.3301270  -3.5000000   0.0637642   0.9753341  -0.2113232
 48   4.3301270  -4.5000000   0.0000962   0.9740517  -0.2263254
 49   6.0621778  -3.5000000  -0.2632692   0.9333018  -0.2442071
 50   6.0621778  -4.5000000  -0.3130307   0.9035903  -0.2924659
 51   7.7942286  -3.5000000   0.0501622   0.9744847  -0.2187769
 52   7.7942286  -4.5000000  -0.0497800   0.9745994  -0.2183527
 53   9.5262794  -3.5000000   0.1187905   0.9277819  -0.3537083
 54   9.5262794  -4.5000000   0.1180544   0.9490370  -0.2922190
 55  11.2583302  -3.5000000  -0.2804344   0.9209655  -0.2705163
 56  11.2583302  -4.5000000  -0.1475831   0.9050628  -0.3988490
 57  12.9903811  -3.5000000  -0.1114958   0.9928855   0.0417990
 58  12.9903811  -4.5000000  -0.1887716   0.9461333  -0.2630533
 59  14.7224319  -3.5000000   0.0302463   0.9819764  -0.1865678
 60  -2.5980762  -4.5000000  -0.0055649   0.9394169  -0.3427317
 61  -1.7320508  -5.0000000  -0.0509907   0.9876158  -0.1483744
 62  -1.7320508  -6.0000000  -0.0824544   0.9317428  -0.3536333
 63  -0.0000000  -5.0000000  -0.0386893   0.9925327  -0.1156808
 64  -0.0000000  -6.0000000  -0.1642696   0.9434454  -0.2879694
