site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.1889874   0.9598866  -0.2071268
  2   0.8660254  -1.5000000  -0.1396273   0.9715023  -0.1915397
  3   2.5980762  -0.5000000  -0.0447232   0.9915502  -0.1217707
  4   2.5980762  -1.5000000  -0.1230471   0.9791609  -0.1615654
  5   4.3301270  -0.5000000  -0.1944277   0.9177425  -0.3463331
  6   4.3301270  -1.5000000  -0.0054032   0.9214371  -0.3884899
  7   6.0621778  -0.5000000  -0.1838310   0.9805205  -0.0691785
  8   6.0621778  -1.5000000  -0.2386756   0.9444521  -0.2259295
  9   7.7942286  -0.5000000  -0.2382538   0.9380962  -0.2514174
 10   7.7942286  -1.5000000  -0.1397967   0.9716027  -0.1909058
 11   9.5262794  -0.5000000  -0.0317234   0.9976394  -0.0609035
 12   9.5262794  -1.5000000  -0.0524123   0.9682891  -0.2442726
 13  11.2583302  -0.5000000  -0.0487497   0.9847924  -0.1667557
 14  11.2583302  -1.5000000  -0.0181005   0.9915547  -0.1284201
 15  12.9903811  -0.5000000   0.1644220   0.9078272  -0.3857658
 16  12.9903811  -1.5000000   0.2308422   0.8687437  -0.4381738
 17  14.7224319  -0.5000000  -0.1668199   0.9830665  -0.0758373
 18  14.7224319  -1.5000000  -0.1983718   0.9499674  -0.2412686
 19  16.4544827  -0.5000000  -0.2832992   0.9578668  -0.0472526
 20  -0.8660254  -1.5000000  -0.2188466   0.9151281  -0.3385952
 21  -0.0000000  -2.0000000  -0.2599815   0.9497459  -0.1743340
 22  -0.0000000  -3.0000000  -0.2964511   0.8899717  -0.3465070
 23   1.7320508  -2.0000000  -0.1491656   0.9486027  -0.2791104
 24   1.7320508  -3.0000000  -0.1775091   0.8774113  -0.4456905
 25   3.4641016  -2.0000000   0.0892654   0.9893909  -0.1146178
 26   3.4641016  -3.0000000   0.1143441   0.9762886  -0.1838096
 27   5.1961524  -2.0000000  -0.0804295   0.9769808  -0.1975845
 28   5.1961524  -3.0000000  -0.0977319   0.9874534  -0.1240334
 29   6.9282032  -2.0000000  -0.1685260   0.9550757  -0.2437815
 30   6.9282032  -3.0000000  -0.2570406   0.9157601  -0.3087289
 31   8.6602540  -2.0000000   0.0059783   0.9966395  -0.0816948
 32   8.6602540  -3.0000000  -0.0340289   0.9699625  -0.2408626
 33  10.3923048  -2.0000000  -0.0638307   0.9583797  -0.2782698
 34  10.3923048  -3.0000000  -0.0465983   0.9762545  -0.2115554
 35  12.1243557  -2.0000000   0.0014313   0.9854094  -0.1701950
 36  12.1243557  -3.0000000   0.0008308   0.9757481  -0.2188948
 37  13.8564065  -2.0000000   0.0824158   0.9669489  -0.2412830
 38  13.8564065  -3.0000000   0.1989456   0.9369728  -0.2872327
 39  15.5884573  -2.0000000  -0.1286357   0.9894864  -0.0661027
 40  -1.7320508  -3.0000000  -0.1547329   0.9530377  -0.2603398
 41  -0.8660254  -3.5000000  -0.0624161   0.9942711  -0.0867709
 42  -0.8660254  -4.5000000  -0.1270298   0.9586669  -0.2545999
 43   0.8660254  -3.5000000  -0.1206408   0.9376045  -0.3261035
 44   0.8660254  -4.5000000  -0.0535242   0.9881774  -0.1436683
 45   2.5980762  -3.5000000  -0.1959143   0.9668644  -0.1636793
 46   2.5980762  -4.5000000  -0.2549440   0.8859427  -0.3874392
 47   4.3301270  -3.5000000  -0.2349320   0.9614184  -0.1431141
 48   4.3301270  -4.5000000  -0.2739147   0.9356517  -0.2225459
 49   6.0621778  -3.5000000  -0.2431228   0.9540673  -0.1750626
 50   6.0621778  -4.5000000  -0.1761038   0.9674292  -0.1818465
 51   7.7942286  -3.5000000  -0.0731504   0.9795557  -0.1874025
 52   7.7942286  -4.5000000  -0.1080018   0.9537696  -0.2804625
 53   9.5262794  -3.5000000  -0.1182285   0.9925988  -0.0277415
 54   9.5262794  -4.5000000  -0.1299780   0.9795375  -0.1536619
 55  11.2583302  -3.5000000  -0.0304765   0.9797690  -0.1977974
 56  11.2583302  -4.5000000  -0.0772316   0.9521058  -0.2958545
 57  12.9903811  -3.5000000  -0.2578549   0.9365228  -0.2375625
 58  12.9903811  -4.5000000  -0.2896902   0.9010131  -0.3228855
 59  14.7224319  -3.5000000  -0.0913426   0.9833767  -0.1569293
 60  -2.5980762  -4.5000000  -0.1790136   0.9680402  -0.1756483
 61  -1.7320508  -5.0000000  -0.1675517   0.9845354  -0.0511519
 62  -1.7320508  -6.0000000  -0.2199165   0.9391017  -0.2640545
 63  -0.0000000  -5.0000000  -0.0037535   0.9895269  -0.1443001
 64  -0.0000000  -6.0000000  -0.0469594   0.9881792  -0.1459337
 65   1.7320508  -5.0000000  -0.1379649   0.9764557  -0.1658309
 66   1.7320508  -6.0000000  -0.0757887   0.9593670  -0.2717921
 67   3.4641016  -5.0000000  -0.3270271   0.9362120  -0.1286871
 68   3.4641016  -6.0000000  -0.3490259   0.9296562  -0.1179843
 69   5.1961524  -5.0000000  -0.2250732   0.9388699  -0.2605099
 70   5.1961524  -6.0000000  -0.1807472   0.9740350  -0.1363318
 71   6.9282032  -5.0000000  -0.2671465   0.9528838  -0.1436846
