site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sz
  1   0.8660254  -0.5000000  -0.6744961   0.7348093  -0.0714859
  2   0.8660254  -1.5000000  -0.6293374   0.7573646  -0.1741649
  3   2.5980762  -0.5000000  -0.6054851   0.7932259  -0.0646559
  4   2.5980762  -1.5000000  -0.6078402   0.7925894  -0.0482946
  5   4.3301270  -0.5000000  -0.7306017   0.6807423  -0.0530198
  6   4.3301270  -1.5000000  -0.7246819   0.6827691   0.0930723
  7   6.0621778  -0.5000000  -0.5906327   0.7930575  -0.1490396
  8   6.0621778  -1.5000000  -0.6065284   0.7854999  -0.1229362
  9   7.7942286  -0.5000000  -0.7447701   0.6645442   0.0608153
 10   7.7942286  -1.5000000  -0.7218088   0.6783976  -0.1369991
 11   9.5262794  -0.5000000  -0.7122093   0.7006924   0.0422861
 12   9.5262794  -1.5000000  -0.6168212   0.7753242   0.1356612
 13  11.2583302  -0.5000000  -0.6782488   0.7314251  -0.0706814
 14  11.2583302  -1.5000000  -0.5888147   0.8057482  -0.0637737
 15  12.9903811  -0.5000000  -0.6416642   0.7619403  -0.0878297
 16  12.9903811  -1.5000000  -0.6265989   0.7776889  -0.0507325
 17  14.7224319  -0.5000000  -0.6772375   0.7347996  -0.0376691
 18  14.7224319  -1.5000000  -0.6759829   0.7321111  -0.0840267
 19  16.4544827  -0.5000000  -0.6623099   0.7451230  -0.0783408
 20  -0.8660254  -1.5000000  -0.7015281   0.7124081   0.0182491
 21  -0.0000000  -2.0000000  -0.6385937   0.7689011  -0.0314497
 22  -0.0000000  -3.0000000  -0.7042356   0.7098569   0.0124674
 23   1.7320508  -2.0000000  -0.6211163   0.7836248   0.0121154
 24   1.7320508  -3.0000000  -0.6853838   0.7262306  -0.0532732
 25   3.4641016  -2.0000000  -0.7289706   0.6842418  -0.0203720
 26   3.4641016  -3.0000000  -0.6970671   0.7142025   0.0633430
 27   5.1961524  -2.0000000  -0.7173594   0.6955365   0.0403034
 28   5.1961524  -3.0000000  -0.6831494   0.7166534   0.1404093
 29   6.9282032  -2.0000000  -0.7368221   0.6735167  -0.0588940
 30   6.9282032  -3.0000000  -0.6691332   0.7399733  -0.0685593
 31   8.6602540  -2.0000000  -0.7162670   0.6894898  -0.1075425
 32   8.6602540  -3.0000000  -0.6794865   0.7226475  -0.1268018
 33  10.3923048  -2.0000000  -0.7516058   0.6595644  -0.0079763
 34  10.3923048  -3.0000000  -0.6076340   0.7926566  -0.0497634
 35  12.1243557  -2.0000000  -0.7043026   0.7098556   0.0079265
 36  12.1243557  -3.0000000  -0.6925775   0.7170256   0.0788084
 37  13.8564065  -2.0000000  -0.6529265   0.7506552  -0.1010131
 38  13.8564065  -3.0000000  -0.6037438   0.7959860  -0.0435859
 39  15.5884573  -2.0000000  -0.6256900   0.7723557   0.1094472
 40  -1.7320508  -3.0000000  -0.6737900   0.7388219  -0.0122184
 41  -0.8660254  -3.5000000  -0.7219874   0.6906242  -0.0421004
 42  -0.8660254  -4.5000000  -0.7431028   0.6588903  -0.1168836
 43   0.8660254  -3.5000000  -0.7716581   0.6247086   0.1195113
 44   0.8660254  -4.5000000  -0.7382625   0.6730844  -0.0438838
 45   2.5980762  -3.5000000  -0.7472612   0.6601946   0.0757884
 46   2.5980762  -4.5000000  -0.6593408   0.7486893   0.0688038
 47   4.3301270  -3.5000000  -0.6520569   0.7571633   0.0390571
 48   4.3301270  -4.5000000  -0.6821969   0.7307126   0.0258159
 49   6.0621778  -3.5000000  -0.7405269   0.6714816   0.0270629
 50   6.0621778  -4.5000000  -0.7054412   0.7004108   0.1085241
 51   7.7942286  -3.5000000  -0.6087168   0.7892053  -0.0813559
 52   7.7942286  -4.5000000  -0.5997321   0.7936492  -0.1021876
 53   9.5262794  -3.5000000  -0.6864851   0.7206097  -0.0972612
 54   9.5262794  -4.5000000  -0.6583276   0.7330059  -0.1711931
 55  11.2583302  -3.5000000  -0.7107657   0.6986370  -0.0819664
 56  11.2583302  -4.5000000  -0.6707086   0.7347332  -0.1015731
 57  12.9903811  -3.5000000  -0.5978326   0.7906670  -0.1320673
 58  12.9903811  -4.5000000  -0.6243848   0.7759548   0.0896542
 59  14.7224319  -3.5000000  -0.6366764   0.7710735   0.0094228
 60  -2.5980762  -4.5000000  -0.6770240   0.7314969  -0.0809363
 61  -1.7320508  -5.0000000  -0.6224060   0.7825958  -0.0124321
 62  -1.7320508  -6.0000000  -0.6283711   0.7738077   0.0798215
 63  -0.0000000  -5.0000000  -0.6735760   0.7385892   0.0279511
 64  -0.0000000  -6.0000000  -0.6062995   0.7940466   0.0434837
 65   1.7320508  -5.0000000  -0.6938725   0.7196229   0.0261504
 66   1.7320508  -6.0000000  -0.6578501   0.7273085   0.1955905
 67   3.4641016  -5.0000000  -0.6261563   0.7752995  -0.0826986
 68   3.4641016  -6.0000000  -0.6250788   0.7751374   0.0918617
 69   5.1961524  -5.0000000  -0.7426802   0.6655326   0.0741115
 70   5.1961524  -6.0000000  -0.7009430   0.7127666   0.0253495
 71   6.9282032  -5.0000000  -0.5571813   0.8303822  -0.0038005
 72   6.9282032  -6.0000000  -0.5669904   0.8219246  -0.0544225
 73   8.6602540  -5.0000000  -0.6469225   0.7611750  -0.0458676
 74   8.6602540  -6.0000000  -0.6651544   0.7461812   0.0279857
 75  10.3923048  -5.0000000  -0.6688937   0.7433564   0.0016032
 76  10.3923048  -6.0000000  -0.6215608   0.7829909  -0.0242376
 77  12.1243557  -5.0000000  -0.6686938   0.7430498  -0.0269357
 78  12.1243557  -6.0000000  -0.7157259   0.6956980   0.0611620
 79  13.8564065  -5.0000000  -0.7635592   0.6457378  -0.0000529
 80  -3.4641016  -6.0000000  -0.7036959   0.6989030  -0.1278539
 81  -2.5980762  -6.5000000  -0.7110455   0.7027126   0.0246840
 82  -2.5980762  -7.5000000  -0.5917225   0.8060126   0.0144267
 83  -0.8660254  -6.5000000  -0.7570038   0.6514494   0.0505860
 84  -0.8660254  -7.5000000  -0.7017074   0.7123858  -0.0106438
 85   0.8660254  -6.5000000  -0.8100788   0.5811420   0.0777579
 86   0.8660254  -7.5000000  -0.7422094   0.6495924   0.1647874
 87   2.5980762  -6.5000000  -0.7807383   0.6077195   0.1453434
 88   2.5980762  -7.5000000  -0.7303538   0.6830526   0.0047392
 89   4.3301270  -6.5000000  -0.6497796   0.7515858   0.1136018
 90   4.3301270  -7.5000000  -0.7217515   0.6800702   0.1287608
 91   6.0621778  -6.5000000  -0.6196079   0.7698631  -0.1529603
 92   6.0621778  -7.5000000  -0.5839362   0.8004965  -0.1349959
 93   7.7942286  -6.5000000  -0.7456890   0.6658623  -0.0239852
 94   7.7942286  -7.5000000  -0.5700884   0.8109964  -0.1314689
 95   9.5262794  -6.5000000  -0.6510066   0.7590109  -0.0096368
 96   9.5262794  -7.5000000  -0.6875252   0.7114937  -0.1452094
 97  11.2583302  -6.5000000  -0.6454584   0.7616840   0.0567534
 98  11.2583302  -7.5000000  -0.7669892   0.6366475  -0.0800478
 99  12.9903811  -6.5000000  -0.7263140   0.6853708   0.0522954
100  -4.3301270  -7.5000000  -0.6655413   0.7337178   0.1367951
101  -3.4641016  -8.0000000  -0.5865071   0.7991712   0.1316614
102  -3.4641016  -9.0000000  -0.6198890   0.7716278   0.1425771
103  -1.7320508  -8.0000000  -0.7121752   0.6979121  -0.0756649
104  -1.7320508  -9.0000000  -0.6313419   0.7725985   0.0670744
105  -0.0000000  -8.0000000  -0.6813200   0.7121176  -0.1693862
106  -0.0000000  -9.0000000  -0.6936142   0.7170881  -0.0684397
107   1.7320508  -8.0000000  -0.7177486   0.6739820   0.1748860
108   1.7320508  -9.0000000  -0.5852196   0.8068257   0.0809346
109   3.4641016  -8.0000000  -0.7851396   0.6042488   0.1357910
110   3.4641016  -9.0000000  -0.7625446   0.6432861   0.0686203
111   5.1961524  -8.0000000  -0.6632308   0.7476728  -0.0333210
112   5.1961524  -9.0000000  -0.5795545   0.8144292   0.0286649
113   6.9282032  -8.0000000  -0.7724248   0.6187372  -0.1432627
114   6.9282032  -9.0000000  -0.7255982   0.6829633  -0.0840735
115   8.6602540  -8.0000000  -0.7209643   0.6929409  -0.0065873
116   8.6602540  -9.0000000  -0.7917606   0.6082686  -0.0558968
117  10.3923048  -8.0000000  -0.6140876   0.7868628   0.0611830
118  10.3923048  -9.0000000  -0.7035240   0.7056074   0.0846887
119  12.1243557  -8.0000000  -0.7373869   0.6754046   0.0094417
120  -5.1961524  -9.0000000  -0.7438735   0.6654196   0.0622014
121  -4.3301270  -9.5000000  -0.6841926   0.7292789   0.0057260
122  -4.3301270 -10.5000000  -0.7353688   0.6726712  -0.0821353
123  -2.5980762  -9.5000000  -0.6723052   0.7369538   0.0700348
124  -2.5980762 -10.5000000  -0.6326319   0.7709585   0.0734843
125  -0.8660254  -9.5000000  -0.6541207   0.7504611   0.0945216
126  -0.8660254 -10.5000000  -0.6785580   0.7302445   0.0793858
127   0.8660254  -9.5000000  -0.6866973   0.7216558   0.0875200
128   0.8660254 -10.5000000  -0.7265015   0.6870374   0.0132398
129   2.5980762  -9.5000000  -0.6757217   0.7208804   0.1540509
130   2.5980762 -10.5000000  -0.6724376   0.7330705   0.1021533
131   4.3301270  -9.5000000  -0.6796664   0.7323432   0.0415564
132   4.3301270 -10.5000000  -0.6830445   0.7292523   0.0405121
133   6.0621778  -9.5000000  -0.7698883   0.6352652   0.0609108
134   6.0621778 -10.5000000  -0.6980898   0.7111856   0.0829797
135   7.7942286  -9.5000000  -0.7619823   0.6450418  -0.0574810
136   7.7942286 -10.5000000  -0.6508757   0.7589225  -0.0199365
137   9.5262794  -9.5000000  -0.7147014   0.6988480  -0.0285193
138   9.5262794 -10.5000000  -0.6514818   0.7586489   0.0048257
139  11.2583302  -9.5000000  -0.6741532   0.7303644  -0.1099332
140  -6.0621778 -10.5000000  -0.6540110   0.7555720   0.0371557
141  -5.1961524 -11.0000000  -0.5758805   0.8102224   0.1090935
142  -5.1961524 -12.0000000  -0.6378516   0.7579802   0.1364238
143  -3.4641016 -11.0000000  -0.7483356   0.6471280  -0.1456683
144  -3.4641016 -12.0000000  -0.6542511   0.7500566  -0.0968019
145  -1.7320508 -11.0000000  -0.6596282   0.7499743  -0.0492867
146  -1.7320508 -12.0000000  -0.7364216   0.6762979  -0.0174492
147  -0.0000000 -11.0000000  -0.6706828   0.7403051   0.0461838
148  -0.0000000 -12.0000000  -0.6684504   0.7426990  -0.0396518
149   1.7320508 -11.0000000  -0.6470328   0.7620242   0.0258399
150   1.7320508 -12.0000000  -0.7297965   0.6826035   0.0380719
151   3.4641016 -11.0000000  -0.7154307   0.6975149   0.0403955
152   3.4641016 -12.0000000  -0.6257952   0.7782218   0.0524531
153   5.1961524 -11.0000000  -0.6523610   0.7549037  -0.0674204
154   5.1961524 -12.0000000  -0.6839964   0.7255049  -0.0761025
155   6.9282032 -11.0000000  -0.7454874   0.6640559   0.0572570
156   6.9282032 -12.0000000  -0.7685516   0.6390607   0.0304955
157   8.6602540 -11.0000000  -0.6794421   0.7334260   0.0210884
158   8.6602540 -12.0000000  -0.6772908   0.7309558   0.0835512
159  10.3923048 -11.0000000  -0.6379292   0.7699508  -0.0149070
160  -6.9282032 -12.0000000  -0.7704564   0.6374463  -0.0076900
161  -6.0621778 -12.5000000  -0.6479316   0.7616892  -0.0037733
162  -6.0621778 -13.5000000  -0.7010845   0.7110678  -0.0535081
163  -4.3301270 -12.5000000  -0.5755130   0.7984460   0.1768297
164  -4.3301270 -13.5000000  -0.5991985   0.7998239  -0.0352545
165  -2.5980762 -12.5000000  -0.6208152   0.7813167  -0.0642861
166  -2.5980762 -13.5000000  -0.7083784   0.7058286   0.0024417
167  -0.8660254 -12.5000000  -0.5819688   0.8104078  -0.0674651
168  -0.8660254 -13.5000000  -0.5825243   0.8112081  -0.0510576
169   0.8660254 -12.5000000  -0.7232369   0.6900391  -0.0278289
170   0.8660254 -13.5000000  -0.7209815   0.6897478  -0.0665853
171   2.5980762 -12.5000000  -0.6540549   0.7545104  -0.0540954
172   2.5980762 -13.5000000  -0.6717740   0.7406749   0.0109774
173   4.3301270 -12.5000000  -0.6910961   0.7182325  -0.0807974
174   4.3301270 -13.5000000  -0.7725174   0.6344519   0.0262235
175   6.0621778 -12.5000000  -0.7189680   0.6885656  -0.0946698
176   6.0621778 -13.5000000  -0.6249790   0.7629543  -0.1652330
177   7.7942286 -12.5000000  -0.6689979   0.7432253   0.0076132
178   7.7942286 -13.5000000  -0.7128426   0.6980970   0.0672010
179   9.5262794 -12.5000000  -0.6850484   0.7255501   0.0654653
