site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.9501637  -0.2710459  -0.1540227
  2   0.8660254  -1.5000000   0.9653251  -0.1683132  -0.1995450
  3   2.5980762  -0.5000000   0.9865517  -0.0699983  -0.1477025
  4   2.5980762  -1.5000000   0.9562648  -0.2654146  -0.1229340
  5   4.3301270  -0.5000000   0.9663659  -0.1491462  -0.2095050
  6   4.3301270  -1.5000000   0.9049851  -0.1083221  -0.4114224
  7   6.0621778  -0.5000000   0.9612433  -0.2519804  -0.1118800
  8   6.0621778  -1.5000000   0.9782915  -0.1881007  -0.0869708
  9   7.7942286  -0.5000000   0.9541968  -0.2674470  -0.1340916
 10   7.7942286  -1.5000000   0.9410316  -0.2461239  -0.2321262
 11   9.5262794  -0.5000000   0.9466877  -0.2760606  -0.1660510
 12   9.5262794  -1.5000000   0.9444437  -0.2606865  -0.2001717
 13  11.2583302  -0.5000000   0.9701831  -0.1884693  -0.1523947
 14  11.2583302  -1.5000000   0.9825434  -0.0429366  -0.1810109
 15  12.9903811  -0.5000000   0.8640356  -0.4785961  -0.1561674
 16  12.9903811  -1.5000000   0.9556903  -0.1906697  -0.2242790
 17  14.7224319  -0.5000000   0.9738233  -0.2147685  -0.0744487
 18  14.7224319  -1.5000000   0.9547892  -0.1720479  -0.2424397
 19  16.4544827  -0.5000000   0.9991846  -0.0048837   0.0400780
 20  -0.8660254  -1.5000000   0.9488001  -0.2964952  -0.1089444
 21  -0.0000000  -2.0000000   0.9598985  -0.2742943  -0.0579440
 22  -0.0000000  -3.0000000   0.9291538  -0.3450953  -0.1325986
 23   1.7320508  -2.0000000   0.9661250  -0.2435726  -0.0852930
 24   1.7320508  -3.0000000   0.9341026  -0.2533634  -0.2515141
 25   3.4641016  -2.0000000   0.9700027  -0.2427743   0.0124626
 26   3.4641016  -3.0000000   0.9816267  -0.1461071  -0.1227261
 27   5.1961524  -2.0000000   0.9377920  -0.2821896  -0.2022751
 28   5.1961524  -3.0000000   0.9384336  -0.1107857  -0.3272138
 29   6.9282032  -2.0000000   0.9408816  -0.3387303  -0.0019195
 30   6.9282032  -3.0000000   0.9721707  -0.1783842  -0.1518655
 31   8.6602540  -2.0000000   0.9755346  -0.1933656  -0.1046037
 32   8.6602540  -3.0000000   0.8731329  -0.3694932  -0.3179840
 33  10.3923048  -2.0000000   0.9400893  -0.0496047  -0.3373002
 34  10.3923048  -3.0000000   0.9013595  -0.3400452  -0.2681795
 35  12.1243557  -2.0000000   0.9562869  -0.2357376  -0.1730411
 36  12.1243557  -3.0000000   0.8894909  -0.3570459  -0.2851738
 37  13.8564065  -2.0000000   0.9349396  -0.2222832  -0.2765466
 38  13.8564065  -3.0000000   0.9507801  -0.1703447  -0.2588435
 39  15.5884573  -2.0000000   0.9425577  -0.3224612  -0.0871994
 40  -1.7320508  -3.0000000   0.9428981  -0.2601959  -0.2079455
 41  -0.8660254  -3.5000000   0.9560651  -0.2317927  -0.1794758
 42  -0.8660254  -4.5000000   0.9633997  -0.1245709  -0.2373672
 43   0.8660254  -3.5000000   0.9597965  -0.2168736  -0.1782037
 44   0.8660254  -4.5000000   0.9623031  -0.2331789  -0.1400011
 45   2.5980762  -3.5000000   0.9454630  -0.2477746  -0.2114413
 46   2.5980762  -4.5000000   0.9078048  -0.2499014  -0.3368082
 47   4.3301270  -3.5000000   0.9756781  -0.2087190  -0.0669968
 48   4.3301270  -4.5000000   0.9858047  -0.0959745  -0.1377609
 49   6.0621778  -3.5000000   0.9757957  -0.1313420  -0.1748484
 50   6.0621778  -4.5000000   0.9770987  -0.1699802  -0.1280036
 51   7.7942286  -3.5000000   0.9496629  -0.3114944  -0.0333420
 52   7.7942286  -4.5000000   0.9709612  -0.2378960  -0.0252946
 53   9.5262794  -3.5000000   0.9391538  -0.3408816  -0.0423060
 54   9.5262794  -4.5000000   0.9435172  -0.2064086  -0.2591734
 55  11.2583302  -3.5000000   0.9211291  -0.3155956  -0.2278610
 56  11.2583302  -4.5000000   0.9225596  -0.2605040  -0.2846427
 57  12.9903811  -3.5000000   0.9722909  -0.1272225  -0.1961247
 58  12.9903811  -4.5000000   0.8872144  -0.3459252  -0.3052643
 59  14.7224319  -3.5000000   0.9722355  -0.2288844  -0.0486840
 60  -2.5980762  -4.5000000   0.9335277  -0.2981560  -0.1990705
 61  -1.7320508  -5.0000000   0.9859486   0.0149173  -0.1663815
 62  -1.7320508  -6.0000000   0.9230230  -0.1683967  -0.3459350
 63  -0.0000000  -5.0000000   0.9813894  -0.1863881  -0.0461988
 64  -0.0000000  -6.0000000   0.9352041  -0.3452939  -0.0785194
 65   1.7320508  -5.0000000   0.9873095  -0.1570514  -0.0235524
 66   1.7320508  -6.0000000   0.9661184  -0.1590183  -0.2032940
 67   3.4641016  -5.0000000   0.9372348  -0.1997819  -0.2857939
 68   3.4641016  -6.0000000   0.9241471  -0.1445557  -0.3536323
 69   5.1961524  -5.0000000   0.9610523  -0.2683058  -0.0662605
 70   5.1961524  -6.0000000   0.9050588  -0.2302263  -0.3575814
 71   6.9282032  -5.0000000   0.9862720  -0.1645004  -0.0143932
 72   6.9282032  -6.0000000   0.9481905  -0.2028044  -0.2445509
 73   8.6602540  -5.0000000   0.9738962  -0.2247704   0.0316916
 74   8.6602540  -6.0000000   0.9597030  -0.2192009  -0.1758442
 75  10.3923048  -5.0000000   0.9534756  -0.1047838  -0.2826739
 76  10.3923048  -6.0000000   0.8970608  -0.3545392  -0.2637874
 77  12.1243557  -5.0000000   0.9389230  -0.2976630  -0.1726857
 78  12.1243557  -6.0000000   0.9588107  -0.1105156  -0.2616645
 79  13.8564065  -5.0000000   0.9283157  -0.2935728  -0.2281339
 80  -3.4641016  -6.0000000   0.9318684  -0.2454778  -0.2671366
 81  -2.5980762  -6.5000000   0.9752268  -0.2009008  -0.0925826
 82  -2.5980762  -7.5000000   0.9224526  -0.3431310  -0.1770374
 83  -0.8660254  -6.5000000   0.8889327  -0.3814186  -0.2536110
 84  -0.8660254  -7.5000000   0.9275199  -0.1804287  -0.3273413
 85   0.8660254  -6.5000000   0.9914536  -0.1140757  -0.0632965
 86   0.8660254  -7.5000000   0.9490428   0.0060067  -0.3150900
 87   2.5980762  -6.5000000   0.9810067  -0.1613392  -0.1076821
 88   2.5980762  -7.5000000   0.9646124  -0.1987833  -0.1732288
 89   4.3301270  -6.5000000   0.9287950  -0.3329238  -0.1627930
 90   4.3301270  -7.5000000   0.9446127  -0.2632456  -0.1959813
 91   6.0621778  -6.5000000   0.9622564  -0.2269027  -0.1502587
 92   6.0621778  -7.5000000   0.9934156  -0.0396847  -0.1074736
 93   7.7942286  -6.5000000   0.9820259  -0.1736642  -0.0739320
 94   7.7942286  -7.5000000   0.9474275  -0.2228872  -0.2295699
 95   9.5262794  -6.5000000   0.9558896  -0.2909703  -0.0401420
 96   9.5262794  -7.5000000   0.9268491  -0.3570094  -0.1161681
 97  11.2583302  -6.5000000   0.9822099  -0.1313669  -0.1341883
 98  11.2583302  -7.5000000   0.9462859  -0.1315432  -0.2953633
 99  12.9903811  -6.5000000   0.9733052  -0.1754699  -0.1479433
100  -4.3301270  -7.5000000   0.9197359  -0.3243466  -0.2210997
101  -3.4641016  -8.0000000   0.9080542  -0.4180422  -0.0260449
102  -3.4641016  -9.0000000   0.9641172  -0.2651361  -0.0134462
103  -1.7320508  -8.0000000   0.9800131  -0.1951984   0.0383663
104  -1.7320508  -9.0000000   0.9569298  -0.2288565  -0.1786339
105  -0.0000000  -8.0000000   0.9744715  -0.0265854  -0.2229315
106  -0.0000000  -9.0000000   0.9236895  -0.1123058  -0.3663128
107   1.7320508  -8.0000000   0.9291843  -0.3098722  -0.2014836
108   1.7320508  -9.0000000   0.9358898  -0.2713494  -0.2246770
109   3.4641016  -8.0000000   0.9634799  -0.2261701   0.1433653
110   3.4641016  -9.0000000   0.8445396  -0.5141286  -0.1497483
111   5.1961524  -8.0000000   0.9888732  -0.1036974  -0.1066615
112   5.1961524  -9.0000000   0.9267125  -0.2532235  -0.2776360
113   6.9282032  -8.0000000   0.9681630  -0.2194954  -0.1203420
114   6.9282032  -9.0000000   0.9288683  -0.2304482  -0.2899953
115   8.6602540  -8.0000000   0.9219257  -0.3761329  -0.0926125
116   8.6602540  -9.0000000   0.9510519  -0.2690417  -0.1520419
117  10.3923048  -8.0000000   0.9796959  -0.1442155  -0.1392761
118  10.3923048  -9.0000000   0.9311067  -0.1852560  -0.3141982
119  12.1243557  -8.0000000   0.9320668  -0.2567824  -0.2555664
120  -5.1961524  -9.0000000   0.9470534  -0.1612547  -0.2776450
121  -4.3301270  -9.5000000   0.9861482  -0.1548901  -0.0593357
122  -4.3301270 -10.5000000   0.9600947  -0.1660833  -0.2250210
123  -2.5980762  -9.5000000   0.9728888  -0.2268643  -0.0449437
124  -2.5980762 -10.5000000   0.9304208  -0.3076370  -0.1991900
125  -0.8660254  -9.5000000   0.9724307  -0.2323393  -0.0199270
126  -0.8660254 -10.5000000   0.9127290  -0.3878825  -0.1283469
127   0.8660254  -9.5000000   0.9694411  -0.2047658  -0.1351109
128   0.8660254 -10.5000000   0.9783903  -0.1547781  -0.1370991
129   2.5980762  -9.5000000   0.8426920  -0.5382494  -0.0125608
130   2.5980762 -10.5000000   0.9598181  -0.2702679  -0.0755283
131   4.3301270  -9.5000000   0.9845768  -0.1697245   0.0424520
132   4.3301270 -10.5000000   0.9442250  -0.3159152  -0.0929338
133   6.0621778  -9.5000000   0.9469674  -0.3196507  -0.0328035
134   6.0621778 -10.5000000   0.9437808  -0.2192891  -0.2473663
135   7.7942286  -9.5000000   0.9098729  -0.3227946  -0.2606432
136   7.7942286 -10.5000000   0.9623162  -0.0524005  -0.2668365
137   9.5262794  -9.5000000   0.9732016  -0.2264084   0.0402225
138   9.5262794 -10.5000000   0.9587663  -0.2591423  -0.1166724
139  11.2583302  -9.5000000   0.9453587  -0.1698846  -0.2782735
140  -6.0621778 -10.5000000   0.8940672  -0.2475813  -0.3732926
141  -5.1961524 -11.0000000   0.9746387  -0.1047676  -0.1977453
142  -5.1961524 -12.0000000   0.9562928  -0.2246948  -0.1871265
143  -3.4641016 -11.0000000   0.9474841  -0.3123100  -0.0688209
144  -3.4641016 -12.0000000   0.9663008  -0.2513833  -0.0554007
145  -1.7320508 -11.0000000   0.9074664  -0.4016683  -0.1231556
146  -1.7320508 -12.0000000   0.9305625  -0.3644296  -0.0352777
147  -0.0000000 -11.0000000   0.9932412  -0.1056308  -0.0481044
148  -0.0000000 -12.0000000   0.9075850  -0.3663022  -0.2052124
149   1.7320508 -11.0000000   0.9437594  -0.2761605  -0.1818065
150   1.7320508 -12.0000000   0.9638294  -0.1686023  -0.2064124
151   3.4641016 -11.0000000   0.9529340  -0.3018606   0.0282311
152   3.4641016 -12.0000000   0.9486686  -0.3035562  -0.0887781
153   5.1961524 -11.0000000   0.9456066  -0.3250997  -0.0117635
154   5.1961524 -12.0000000   0.9010052  -0.3994768  -0.1691385
155   6.9282032 -11.0000000   0.9986136  -0.0172429   0.0497358
156   6.9282032 -12.0000000   0.9316416  -0.3550060  -0.0775540
157   8.6602540 -11.0000000   0.9461329  -0.2828482  -0.1575738
158   8.6602540 -12.0000000   0.9581001  -0.2383921  -0.1587871
159  10.3923048 -11.0000000   0.9452222  -0.3177547  -0.0747460
160  -6.9282032 -12.0000000   0.9827766  -0.1305603  -0.1307831
161  -6.0621778 -12.5000000   0.9890134  -0.0422994  -0.1416451
162  -6.0621778 -13.5000000   0.8899361  -0.4026588  -0.2141954
163  -4.3301270 -12.5000000   0.9756549  -0.1955449  -0.0992964
164  -4.3301270 -13.5000000   0.9527719  -0.1905108  -0.2364980
165  -2.5980762 -12.5000000   0.9688268  -0.2470103  -0.0189881
166  -2.5980762 -13.5000000   0.9401304  -0.3087089  -0.1444081
167  -0.8660254 -12.5000000   0.8889321  -0.4010210  -0.2213184
168  -0.8660254 -13.5000000   0.9309904  -0.2423389  -0.2729995
169   0.8660254 -12.5000000   0.9691296  -0.1182262  -0.2163572
