site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.7662331   0.5560447  -0.3220266
  2   0.8660254  -1.5000000   0.7549991   0.4982943  -0.4262384
  3   2.5980762  -0.5000000   0.8330739   0.4051851  -0.3765805
  4   2.5980762  -1.5000000   0.6509396   0.5079203  -0.5641761
  5   4.3301270  -0.5000000   0.8134180   0.4046953  -0.4178192
  6   4.3301270  -1.5000000   0.8502338   0.3430327  -0.3992882
  7   6.0621778  -0.5000000   0.7889188   0.5378294  -0.2972316
  8   6.0621778  -1.5000000   0.7177994   0.5799538  -0.3852500
  9   7.7942286  -0.5000000   0.7891901   0.3728545  -0.4880149
 10   7.7942286  -1.5000000   0.7788090   0.2544466  -0.5733354
 11   9.5262794  -0.5000000   0.8069113   0.4035924  -0.4312857
 12   9.5262794  -1.5000000   0.8347654   0.2474201  -0.4918842
 13  11.2583302  -0.5000000   0.7840945   0.4523052  -0.4249892
 14  11.2583302  -1.5000000   0.7380065   0.4254183  -0.5237992
 15  12.9903811  -0.5000000   0.6942634   0.4723384  -0.5430421
 16  12.9903811  -1.5000000   0.6888512   0.4245375  -0.5875813
 17  14.7224319  -0.5000000   0.7016864   0.4863404  -0.5206815
 18  14.7224319  -1.5000000   0.6184292   0.4294649  -0.6581073
 19  16.4544827  -0.5000000   0.7522298   0.2853062  -0.5939283
 20  -0.8660254  -1.5000000   0.7093568   0.3593849  -0.6063459
 21  -0.0000000  -2.0000000   0.6677331   0.5916684  -0.4517311
 22  -0.0000000  -3.0000000   0.6788538   0.5520202  -0.4841811
 23   1.7320508  -2.0000000   0.7898406   0.5146985  -0.3335224
 24   1.7320508  -3.0000000   0.7322233   0.4684607  -0.4943619
 25   3.4641016  -2.0000000   0.6617270   0.4040559  -0.6315506
 26   3.4641016  -3.0000000   0.7144929   0.4355363  -0.5475473
 27   5.1961524  -2.0000000   0.7383900   0.5234562  -0.4251750
 28   5.1961524  -3.0000000   0.7332279   0.4620974  -0.4988415
 29   6.9282032  -2.0000000   0.8764817   0.3422097  -0.3386331
 30   6.9282032  -3.0000000   0.8340232   0.4708552  -0.2875772
 31   8.6602540  -2.0000000   0.7824751   0.2509729  -0.5698644
 32   8.6602540  -3.0000000   0.6459244   0.2412106  -0.7242922
 33  10.3923048  -2.0000000   0.7362258   0.4693381  -0.4875380
 34  10.3923048  -3.0000000   0.7598508   0.3036942  -0.5748013
 35  12.1243557  -2.0000000   0.7880785   0.4525337  -0.4173075
 36  12.1243557  -3.0000000   0.6704069   0.4868537  -0.5599358
 37  13.8564065  -2.0000000   0.7120164   0.4941976  -0.4987998
 38  13.8564065  -3.0000000   0.6004549   0.5910999  -0.5385675
 39  15.5884573  -2.0000000   0.8319946   0.3939917  -0.3905836
