site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.8169241  -0.5495807   0.1749172
  2   0.8660254  -1.5000000   0.7153147  -0.6984919  -0.0208311
  3   2.5980762  -0.5000000   0.8427458  -0.5382128  -0.0103237
  4   2.5980762  -1.5000000   0.7565083  -0.6383539  -0.1421249
  5   4.3301270  -0.5000000   0.7407064  -0.6714664  -0.0220658
  6   4.3301270  -1.5000000   0.7598143  -0.6307155  -0.1577346
  7   6.0621778  -0.5000000   0.7575640  -0.6390451   0.1331094
  8   6.0621778  -1.5000000   0.7476645  -0.6639443   0.0132573
  9   7.7942286  -0.5000000   0.6710695  -0.7412113   0.0164812
 10   7.7942286  -1.5000000   0.7682702  -0.6398180   0.0198444
 11   9.5262794  -0.5000000   0.8076792  -0.5872941   0.0523448
 12   9.5262794  -1.5000000   0.7255141  -0.6822130   0.0906357
 13  11.2583302  -0.5000000   0.7202368  -0.6923734   0.0433353
 14  11.2583302  -1.5000000   0.7673268  -0.6391598   0.0518099
 15  12.9903811  -0.5000000   0.8287179  -0.5563427   0.0609054
 16  12.9903811  -1.5000000   0.7357257  -0.6713549   0.0893884
 17  14.7224319  -0.5000000   0.7484637  -0.6570305   0.0900725
 18  14.7224319  -1.5000000   0.6868633  -0.7249787   0.0512321
 19  16.4544827  -0.5000000   0.7716900  -0.6011786  -0.2075544
 20  -0.8660254  -1.5000000   0.7471185  -0.6386225  -0.1843240
 21  -0.0000000  -2.0000000   0.7856864  -0.6166816   0.0489963
 22  -0.0000000  -3.0000000   0.7742419  -0.6217771   0.1180789
 23   1.7320508  -2.0000000   0.7844673  -0.6163530  -0.0687031
 24   1.7320508  -3.0000000   0.7759936  -0.6283857  -0.0544548
 25   3.4641016  -2.0000000   0.7206699  -0.6845060  -0.1099384
 26   3.4641016  -3.0000000   0.7921704  -0.6035919  -0.0902376
 27   5.1961524  -2.0000000   0.7200302  -0.6887288  -0.0849068
 28   5.1961524  -3.0000000   0.7890356  -0.6142686   0.0098404
 29   6.9282032  -2.0000000   0.6415602  -0.7592716   0.1091200
 30   6.9282032  -3.0000000   0.6538900  -0.7565877   0.0017052
 31   8.6602540  -2.0000000   0.6637392  -0.7391184   0.1146916
 32   8.6602540  -3.0000000   0.6157838  -0.7844856   0.0734345
 33  10.3923048  -2.0000000   0.7642079  -0.6162443  -0.1903401
 34  10.3923048  -3.0000000   0.7144161  -0.6814737  -0.1587555
 35  12.1243557  -2.0000000   0.6756102  -0.7343952   0.0649199
 36  12.1243557  -3.0000000   0.7356812  -0.6753024  -0.0523439
 37  13.8564065  -2.0000000   0.7449892  -0.6587802  -0.1048798
 38  13.8564065  -3.0000000   0.8084388  -0.5820668  -0.0873208
 39  15.5884573  -2.0000000   0.8218062  -0.5665927  -0.0600606
 40  -1.7320508  -3.0000000   0.7872929  -0.6165131  -0.0090272
 41  -0.8660254  -3.5000000   0.7360525  -0.6751959  -0.0483441
 42  -0.8660254  -4.5000000   0.7309932  -0.6822967   0.0109648
 43   0.8660254  -3.5000000   0.6644772  -0.7451084  -0.0573025
 44   0.8660254  -4.5000000   0.6794022  -0.7334380   0.0219391
 45   2.5980762  -3.5000000   0.7651567  -0.6432532  -0.0275782
 46   2.5980762  -4.5000000   0.6167013  -0.7828028  -0.0830620
 47   4.3301270  -3.5000000   0.6533200  -0.7503064  -0.1010613
 48   4.3301270  -4.5000000   0.7914583  -0.6033811  -0.0975963
 49   6.0621778  -3.5000000   0.7240573  -0.6890330   0.0312183
 50   6.0621778  -4.5000000   0.7447585  -0.6670213  -0.0204290
 51   7.7942286  -3.5000000   0.7277268  -0.6801739  -0.0881882
 52   7.7942286  -4.5000000   0.7245925  -0.6840280  -0.0840912
 53   9.5262794  -3.5000000   0.6936726  -0.6934387   0.1948361
 54   9.5262794  -4.5000000   0.6734363  -0.7274471   0.1315457
 55  11.2583302  -3.5000000   0.6975746  -0.7115074  -0.0845398
 56  11.2583302  -4.5000000   0.6789035  -0.7288772  -0.0884759
 57  12.9903811  -3.5000000   0.7760079  -0.6236692   0.0940661
 58  12.9903811  -4.5000000   0.7680207  -0.6353393  -0.0805491
 59  14.7224319  -3.5000000   0.7129657  -0.6926071   0.1094316
 60  -2.5980762  -4.5000000   0.7909158  -0.6109250   0.0349689
 61  -1.7320508  -5.0000000   0.7708520  -0.6355896  -0.0425803
 62  -1.7320508  -6.0000000   0.7261652  -0.6849210  -0.0597279
 63  -0.0000000  -5.0000000   0.6815046  -0.7318109   0.0020641
 64  -0.0000000  -6.0000000   0.7558972  -0.6539230   0.0316867
 65   1.7320508  -5.0000000   0.7033256  -0.7102698   0.0291544
 66   1.7320508  -6.0000000   0.7052073  -0.7045129  -0.0796506
 67   3.4641016  -5.0000000   0.7563645  -0.6383941  -0.1427081
 68   3.4641016  -6.0000000   0.8250154  -0.5511401  -0.1248766
 69   5.1961524  -5.0000000   0.7633771  -0.6447866  -0.0388022
 70   5.1961524  -6.0000000   0.7342020  -0.6779598   0.0363044
 71   6.9282032  -5.0000000   0.7398950  -0.6724544  -0.0189863
 72   6.9282032  -6.0000000   0.7707322  -0.6368372   0.0202550
 73   8.6602540  -5.0000000   0.7125788  -0.6982932  -0.0679562
 74   8.6602540  -6.0000000   0.6127736  -0.7799557  -0.1271914
 75  10.3923048  -5.0000000   0.7168508  -0.6841081   0.1346145
 76  10.3923048  -6.0000000   0.7316578  -0.6788609  -0.0618444
 77  12.1243557  -5.0000000   0.7166711  -0.6960807   0.0430610
 78  12.1243557  -6.0000000   0.7789991  -0.6223598  -0.0763457
 79  13.8564065  -5.0000000   0.7765319  -0.6261816  -0.0699630
 80  -3.4641016  -6.0000000   0.8068337  -0.5870832   0.0659748
 81  -2.5980762  -6.5000000   0.7036420  -0.7094430   0.0397315
