site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.3342939   0.9421349   0.0250881
  2   0.8660254  -1.5000000  -0.4197530   0.8957985  -0.1461250
  3   2.5980762  -0.5000000  -0.4979107   0.8439439   0.1996087
  4   2.5980762  -1.5000000  -0.5235294   0.8454537   0.1054754
  5   4.3301270  -0.5000000  -0.4412304   0.8956785   0.0554598
  6   4.3301270  -1.5000000  -0.5847807   0.8109786  -0.0185799
  7   6.0621778  -0.5000000  -0.4113010   0.9110161   0.0296846
  8   6.0621778  -1.5000000  -0.5230803   0.8521877  -0.0127726
  9   7.7942286  -0.5000000  -0.4509512   0.8925454  -0.0024025
 10   7.7942286  -1.5000000  -0.3986038   0.8877202  -0.2303646
 11   9.5262794  -0.5000000  -0.4163402   0.9091941   0.0051827
 12   9.5262794  -1.5000000  -0.5149809   0.8567752   0.0270368
 13  11.2583302  -0.5000000  -0.3778969   0.9138913  -0.1483125
 14  11.2583302  -1.5000000  -0.3877467   0.9058772  -0.1704082
 15  12.9903811  -0.5000000  -0.4362767   0.8994488  -0.0255840
 16  12.9903811  -1.5000000  -0.4971246   0.8486498   0.1807228
 17  14.7224319  -0.5000000  -0.4856460   0.8741463  -0.0040356
 18  14.7224319  -1.5000000  -0.4836341   0.8638391  -0.1409970
 19  16.4544827  -0.5000000  -0.5576401   0.8189747  -0.1353436
 20  -0.8660254  -1.5000000  -0.6333365   0.7697876  -0.0794478
 21  -0.0000000  -2.0000000  -0.3131322   0.9317667  -0.1837362
 22  -0.0000000  -3.0000000  -0.4563114   0.8691406  -0.1907209
 23   1.7320508  -2.0000000  -0.3992204   0.9137907  -0.0748975
 24   1.7320508  -3.0000000  -0.3961713   0.9161991  -0.0602286
 25   3.4641016  -2.0000000  -0.6618111   0.7453475   0.0803943
 26   3.4641016  -3.0000000  -0.5079380   0.8497660  -0.1410557
 27   5.1961524  -2.0000000  -0.4657700   0.8831951  -0.0549965
 28   5.1961524  -3.0000000  -0.5738644   0.7956734  -0.1938646
 29   6.9282032  -2.0000000  -0.4179390   0.9054748   0.0737729
 30   6.9282032  -3.0000000  -0.3926065   0.9058014  -0.1593233
 31   8.6602540  -2.0000000  -0.5494855   0.8344643  -0.0416539
 32   8.6602540  -3.0000000  -0.5232559   0.8484602  -0.0794892
 33  10.3923048  -2.0000000  -0.4288621   0.9002031  -0.0755756
 34  10.3923048  -3.0000000  -0.3707454   0.9109250  -0.1810067
 35  12.1243557  -2.0000000  -0.5627986   0.8263728   0.0191247
 36  12.1243557  -3.0000000  -0.5609760   0.8262640  -0.0509281
 37  13.8564065  -2.0000000  -0.5571330   0.8137701   0.1654721
 38  13.8564065  -3.0000000  -0.5253834   0.8504656  -0.0260856
 39  15.5884573  -2.0000000  -0.5874119   0.7841905   0.1999812
 40  -1.7320508  -3.0000000  -0.4782605   0.8782178  -0.0007218
 41  -0.8660254  -3.5000000  -0.3753409   0.9130186   0.1597383
 42  -0.8660254  -4.5000000  -0.3957145   0.9175478  -0.0389361
 43   0.8660254  -3.5000000  -0.4435875   0.8960982   0.0154312
 44   0.8660254  -4.5000000  -0.4484316   0.8832301  -0.1371633
 45   2.5980762  -3.5000000  -0.4394629   0.8952622  -0.0733349
 46   2.5980762  -4.5000000  -0.4503332   0.8922836  -0.0320930
 47   4.3301270  -3.5000000  -0.5105460   0.8258556  -0.2393855
 48   4.3301270  -4.5000000  -0.4534894   0.8710130  -0.1889013
 49   6.0621778  -3.5000000  -0.5608373   0.8278078  -0.0139920
 50   6.0621778  -4.5000000  -0.5092543   0.8563049   0.0860346
 51   7.7942286  -3.5000000  -0.5154675   0.8561791  -0.0353622
 52   7.7942286  -4.5000000  -0.5433570   0.8334088  -0.1009599
 53   9.5262794  -3.5000000  -0.4152035   0.9066378  -0.0749266
 54   9.5262794  -4.5000000  -0.4947966   0.8635377  -0.0973598
 55  11.2583302  -3.5000000  -0.3771335   0.9243433  -0.0579645
 56  11.2583302  -4.5000000  -0.5024153   0.8643780   0.0207275
 57  12.9903811  -3.5000000  -0.4952257   0.8628280   0.1013873
 58  12.9903811  -4.5000000  -0.5502890   0.8336792   0.0464862
 59  14.7224319  -3.5000000  -0.5016377   0.8545311  -0.1346708
 60  -2.5980762  -4.5000000  -0.4775033   0.8459076  -0.2375521
 61  -1.7320508  -5.0000000  -0.4390560   0.8940221  -0.0891865
 62  -1.7320508  -6.0000000  -0.5996875   0.7979002  -0.0610755
 63  -0.0000000  -5.0000000  -0.5303409   0.8477805   0.0025976
 64  -0.0000000  -6.0000000  -0.6009885   0.7989723  -0.0213558
 65   1.7320508  -5.0000000  -0.4975480   0.8432480   0.2034177
 66   1.7320508  -6.0000000  -0.4023921   0.9150501  -0.0276388
 67   3.4641016  -5.0000000  -0.4320988   0.9017493   0.0117797
 68   3.4641016  -6.0000000  -0.5038722   0.8634215  -0.0248198
 69   5.1961524  -5.0000000  -0.4729084   0.8772865  -0.0820128
 70   5.1961524  -6.0000000  -0.4387630   0.8821114  -0.1713666
 71   6.9282032  -5.0000000  -0.5924289   0.8003347   0.0921536
 72   6.9282032  -6.0000000  -0.5837378   0.8045804   0.1090897
 73   8.6602540  -5.0000000  -0.6050236   0.7868125   0.1219528
 74   8.6602540  -6.0000000  -0.5455917   0.8379810  -0.0108410
 75  10.3923048  -5.0000000  -0.6045413   0.7964656   0.0131325
 76  10.3923048  -6.0000000  -0.6040685   0.7968853  -0.0086568
 77  12.1243557  -5.0000000  -0.4408082   0.8898002  -0.1180836
 78  12.1243557  -6.0000000  -0.4486097   0.8932462  -0.0293338
 79  13.8564065  -5.0000000  -0.4846847   0.8739442   0.0360879
 80  -3.4641016  -6.0000000  -0.4837550   0.8563956  -0.1804653
 81  -2.5980762  -6.5000000  -0.4845312   0.8663151  -0.1213573
 82  -2.5980762  -7.5000000  -0.5435197   0.8369475  -0.0640721
 83  -0.8660254  -6.5000000  -0.4794541   0.8754983  -0.0602194
 84  -0.8660254  -7.5000000  -0.5679204   0.8230828   0.0010611
 85   0.8660254  -6.5000000  -0.5484985   0.8359823   0.0168219
 86   0.8660254  -7.5000000  -0.5435198   0.8391074  -0.0220219
 87   2.5980762  -6.5000000  -0.4646578   0.8838973   0.0530913
 88   2.5980762  -7.5000000  -0.3670601   0.9250111  -0.0980886
 89   4.3301270  -6.5000000  -0.5028022   0.8589771  -0.0966866
 90   4.3301270  -7.5000000  -0.4559768   0.8876857  -0.0640251
 91   6.0621778  -6.5000000  -0.6232491   0.7815013   0.0285718
 92   6.0621778  -7.5000000  -0.6053818   0.7937938  -0.0583459
 93   7.7942286  -6.5000000  -0.4862917   0.8694220   0.0873254
 94   7.7942286  -7.5000000  -0.5376542   0.8307057  -0.1444159
 95   9.5262794  -6.5000000  -0.5231573   0.8418268   0.1327935
 96   9.5262794  -7.5000000  -0.5210099   0.8362643  -0.1709114
 97  11.2583302  -6.5000000  -0.5144577   0.8566191   0.0392048
 98  11.2583302  -7.5000000  -0.4401246   0.8948884  -0.0739259
 99  12.9903811  -6.5000000  -0.4327562   0.9014839   0.0069932
100  -4.3301270  -7.5000000  -0.4608470   0.8856696  -0.0566519
101  -3.4641016  -8.0000000  -0.5536537   0.8324572  -0.0219687
102  -3.4641016  -9.0000000  -0.4781138   0.8714575  -0.1094027
103  -1.7320508  -8.0000000  -0.4500680   0.8871190  -0.1022677
104  -1.7320508  -9.0000000  -0.5206312   0.8448002  -0.1235142
105  -0.0000000  -8.0000000  -0.4873751   0.8731855  -0.0035519
106  -0.0000000  -9.0000000  -0.4690591   0.8692718   0.1560453
107   1.7320508  -8.0000000  -0.3999788   0.9028068  -0.1579773
108   1.7320508  -9.0000000  -0.4646687   0.8736081  -0.1445399
109   3.4641016  -8.0000000  -0.4459276   0.8942542  -0.0381829
110   3.4641016  -9.0000000  -0.4185911   0.9000558  -0.1211655
111   5.1961524  -8.0000000  -0.5437515   0.8361421   0.0721152
112   5.1961524  -9.0000000  -0.4799608   0.8613184  -0.1666382
113   6.9282032  -8.0000000  -0.4814162   0.8763823  -0.0138765
114   6.9282032  -9.0000000  -0.4037093   0.9129767  -0.0590957
115   8.6602540  -8.0000000  -0.4923996   0.8701295   0.0204293
116   8.6602540  -9.0000000  -0.6871276   0.7262823  -0.0192278
117  10.3923048  -8.0000000  -0.4516672   0.8675784  -0.2080973
118  10.3923048  -9.0000000  -0.4364590   0.8991149  -0.0331038
119  12.1243557  -8.0000000  -0.4035305   0.9143856   0.0325900
120  -5.1961524  -9.0000000  -0.4736937   0.8804434   0.0208269
121  -4.3301270  -9.5000000  -0.6079982   0.7922471   0.0517945
122  -4.3301270 -10.5000000  -0.4401742   0.8978888  -0.0065029
123  -2.5980762  -9.5000000  -0.4637657   0.8685917  -0.1745563
124  -2.5980762 -10.5000000  -0.5330795   0.8310047  -0.1589256
125  -0.8660254  -9.5000000  -0.4692899   0.8824166   0.0332854
126  -0.8660254 -10.5000000  -0.4832460   0.8696504  -0.1009029
127   0.8660254  -9.5000000  -0.4975629   0.8668315   0.0321604
128   0.8660254 -10.5000000  -0.4570286   0.8879964  -0.0508650
129   2.5980762  -9.5000000  -0.4619947   0.8830256  -0.0826235
130   2.5980762 -10.5000000  -0.4192414   0.9040162  -0.0836147
131   4.3301270  -9.5000000  -0.5650115   0.8175549   0.1112028
132   4.3301270 -10.5000000  -0.6140809   0.7891606   0.0114074
133   6.0621778  -9.5000000  -0.4304367   0.8990519  -0.0801869
134   6.0621778 -10.5000000  -0.5538735   0.8194428  -0.1474372
135   7.7942286  -9.5000000  -0.5266971   0.8329496   0.1696618
136   7.7942286 -10.5000000  -0.5060415   0.8614750  -0.0422232
