site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.7347704  -0.6694741   0.1091645
  2   0.8660254  -1.5000000   0.7924161  -0.6097792  -0.0156865
  3   2.5980762  -0.5000000   0.7446817  -0.6673023   0.0125268
  4   2.5980762  -1.5000000   0.7808408  -0.6241822   0.0261577
  5   4.3301270  -0.5000000   0.7195743  -0.6915334   0.0632015
  6   4.3301270  -1.5000000   0.7683541  -0.6398684   0.0141574
  7   6.0621778  -0.5000000   0.7404005  -0.6687551   0.0676291
  8   6.0621778  -1.5000000   0.6492069  -0.7593005  -0.0446456
  9   7.7942286  -0.5000000   0.7432938  -0.6689248  -0.0073392
 10   7.7942286  -1.5000000   0.6877743  -0.7256843  -0.0186757
 11   9.5262794  -0.5000000   0.7855074  -0.6063468  -0.1237803
 12   9.5262794  -1.5000000   0.7604849  -0.6475046  -0.0489955
 13  11.2583302  -0.5000000   0.7569398  -0.6529325   0.0268566
 14  11.2583302  -1.5000000   0.7089768  -0.7052317  -0.0003912
 15  12.9903811  -0.5000000   0.7998237  -0.5987790   0.0417821
 16  12.9903811  -1.5000000   0.7327009  -0.6732055   0.0997183
 17  14.7224319  -0.5000000   0.6863577  -0.7269947   0.0197945
 18  14.7224319  -1.5000000   0.7224299  -0.6740706   0.1540258
 19  16.4544827  -0.5000000   0.9056462  -0.4222331   0.0390411
 20  -0.8660254  -1.5000000   0.8566922  -0.5081164  -0.0888610
 21  -0.0000000  -2.0000000   0.6773209  -0.7355746   0.0128962
 22  -0.0000000  -3.0000000   0.7798845  -0.6230070   0.0603526
 23   1.7320508  -2.0000000   0.8644884  -0.4928713  -0.0986794
 24   1.7320508  -3.0000000   0.7913954  -0.6054795  -0.0841898
 25   3.4641016  -2.0000000   0.7148913  -0.6937388   0.0875036
 26   3.4641016  -3.0000000   0.7150293  -0.6936821  -0.0868230
 27   5.1961524  -2.0000000   0.7303105  -0.6812956  -0.0498283
 28   5.1961524  -3.0000000   0.7137355  -0.6993864   0.0379510
 29   6.9282032  -2.0000000   0.6616365  -0.7469487   0.0656109
 30   6.9282032  -3.0000000   0.6393101  -0.6848775   0.3496076
 31   8.6602540  -2.0000000   0.7043356  -0.7031925   0.0971168
 32   8.6602540  -3.0000000   0.6269692  -0.7698134   0.1195697
 33  10.3923048  -2.0000000   0.7723452  -0.6346866  -0.0256072
 34  10.3923048  -3.0000000   0.6897558  -0.7236849   0.0227391
 35  12.1243557  -2.0000000   0.7543501  -0.6538981   0.0580796
 36  12.1243557  -3.0000000   0.8278706  -0.5598800  -0.0341274
 37  13.8564065  -2.0000000   0.8687317  -0.4933748  -0.0434342
 38  13.8564065  -3.0000000   0.7980036  -0.6017630  -0.0327340
 39  15.5884573  -2.0000000   0.7769542  -0.6270335   0.0563128
 40  -1.7320508  -3.0000000   0.6658136  -0.7446847   0.0462275
 41  -0.8660254  -3.5000000   0.7903942  -0.6008734   0.1192817
 42  -0.8660254  -4.5000000   0.7884913  -0.5896470  -0.1749223
 43   0.8660254  -3.5000000   0.8644491  -0.4980643   0.0682614
 44   0.8660254  -4.5000000   0.8145837  -0.5721121   0.0956092
 45   2.5980762  -3.5000000   0.7044296  -0.7093948   0.0231945
 46   2.5980762  -4.5000000   0.7558147  -0.6541497  -0.0288508
 47   4.3301270  -3.5000000   0.7256386  -0.6866088  -0.0449110
 48   4.3301270  -4.5000000   0.7668107  -0.6411246  -0.0309944
 49   6.0621778  -3.5000000   0.7704040  -0.6346998   0.0602811
 50   6.0621778  -4.5000000   0.8268363  -0.5615606   0.0314876
 51   7.7942286  -3.5000000   0.7019356  -0.6704417   0.2404046
 52   7.7942286  -4.5000000   0.6426385  -0.7646903   0.0475873
 53   9.5262794  -3.5000000   0.6925842  -0.7068662   0.1437614
 54   9.5262794  -4.5000000   0.7559017  -0.6446286   0.1143092
 55  11.2583302  -3.5000000   0.8075721  -0.5856427   0.0696418
 56  11.2583302  -4.5000000   0.7895535  -0.6118963   0.0467786
 57  12.9903811  -3.5000000   0.7703632  -0.6349627   0.0579911
 58  12.9903811  -4.5000000   0.7586369  -0.6510933   0.0234021
 59  14.7224319  -3.5000000   0.6342549  -0.7723494  -0.0345985
 60  -2.5980762  -4.5000000   0.7751699  -0.6307846   0.0349631
 61  -1.7320508  -5.0000000   0.7551332  -0.6546734   0.0343022
 62  -1.7320508  -6.0000000   0.7486216  -0.6629831  -0.0043858
 63  -0.0000000  -5.0000000   0.7897959  -0.6125961  -0.0307965
 64  -0.0000000  -6.0000000   0.7218650  -0.6919329   0.0118262
 65   1.7320508  -5.0000000   0.8327087  -0.5503586   0.0608411
 66   1.7320508  -6.0000000   0.7587046  -0.6344628   0.1477304
 67   3.4641016  -5.0000000   0.7408532  -0.6652049  -0.0929457
 68   3.4641016  -6.0000000   0.7100671  -0.6991524  -0.0836102
 69   5.1961524  -5.0000000   0.8222434  -0.5691317  -0.0022346
 70   5.1961524  -6.0000000   0.8593769  -0.5112755   0.0082836
 71   6.9282032  -5.0000000   0.6510193  -0.7290136   0.2114546
 72   6.9282032  -6.0000000   0.6451103  -0.7570391   0.1035593
 73   8.6602540  -5.0000000   0.7997780  -0.5980077   0.0523630
 74   8.6602540  -6.0000000   0.7345118  -0.6785609   0.0068944
 75  10.3923048  -5.0000000   0.7125593  -0.7015724   0.0074428
 76  10.3923048  -6.0000000   0.7887775  -0.6085503   0.0865823
 77  12.1243557  -5.0000000   0.8527578  -0.5107704  -0.1091681
 78  12.1243557  -6.0000000   0.7729028  -0.6247731  -0.1108143
 79  13.8564065  -5.0000000   0.8678871  -0.4931849  -0.0595039
 80  -3.4641016  -6.0000000   0.8270075  -0.5616410   0.0248599
 81  -2.5980762  -6.5000000   0.7604207  -0.6460168  -0.0665026
 82  -2.5980762  -7.5000000   0.7250438  -0.6879818   0.0315042
 83  -0.8660254  -6.5000000   0.6734523  -0.7380493   0.0417771
 84  -0.8660254  -7.5000000   0.8622569  -0.5050147   0.0383813
 85   0.8660254  -6.5000000   0.7641036  -0.6395917   0.0840722
 86   0.8660254  -7.5000000   0.8044987  -0.5913725   0.0553204
 87   2.5980762  -6.5000000   0.8448852  -0.5345749  -0.0199640
 88   2.5980762  -7.5000000   0.7774000  -0.6278555  -0.0380361
 89   4.3301270  -6.5000000   0.8032012  -0.5937378  -0.0484070
 90   4.3301270  -7.5000000   0.7380337  -0.6741476   0.0288338
 91   6.0621778  -6.5000000   0.7205191  -0.6928853   0.0276063
 92   6.0621778  -7.5000000   0.7067863  -0.7062433   0.0409082
 93   7.7942286  -6.5000000   0.7618895  -0.6371625   0.1163978
 94   7.7942286  -7.5000000   0.6857673  -0.7277261   0.0117467
 95   9.5262794  -6.5000000   0.7595142  -0.6480027   0.0568388
 96   9.5262794  -7.5000000   0.7336563  -0.6789097  -0.0288106
 97  11.2583302  -6.5000000   0.7786141  -0.6263100   0.0386758
 98  11.2583302  -7.5000000   0.6813654  -0.7249529   0.1009188
 99  12.9903811  -6.5000000   0.7815593  -0.6112706  -0.1245522
100  -4.3301270  -7.5000000   0.8079307  -0.5892732  -0.0022626
101  -3.4641016  -8.0000000   0.7257101  -0.6855932   0.0575049
102  -3.4641016  -9.0000000   0.8158897  -0.5682880  -0.1066431
103  -1.7320508  -8.0000000   0.8099500  -0.5843863   0.0497366
104  -1.7320508  -9.0000000   0.7458758  -0.6545243  -0.1235605
105  -0.0000000  -8.0000000   0.8485542  -0.5214666  -0.0896009
106  -0.0000000  -9.0000000   0.8175498  -0.5728171  -0.0591007
107   1.7320508  -8.0000000   0.8504947  -0.5074000   0.1385784
108   1.7320508  -9.0000000   0.8078004  -0.5884853   0.0338165
109   3.4641016  -8.0000000   0.7853557  -0.6139805  -0.0790215
110   3.4641016  -9.0000000   0.8713644  -0.4881260  -0.0495685
111   5.1961524  -8.0000000   0.7296290  -0.6770037   0.0964752
112   5.1961524  -9.0000000   0.7842576  -0.6116390   0.1041042
113   6.9282032  -8.0000000   0.6914504  -0.7032687   0.1652561
114   6.9282032  -9.0000000   0.7311586  -0.6807334   0.0448238
115   8.6602540  -8.0000000   0.7413162  -0.6669534   0.0749896
116   8.6602540  -9.0000000   0.6367641  -0.7687725   0.0593320
117  10.3923048  -8.0000000   0.6472478  -0.7616647  -0.0306134
118  10.3923048  -9.0000000   0.8039206  -0.5942225  -0.0247254
119  12.1243557  -8.0000000   0.7149526  -0.6981244   0.0382779
120  -5.1961524  -9.0000000   0.7217223  -0.6915347  -0.0299452
121  -4.3301270  -9.5000000   0.8102817  -0.5860404  -0.0005102
122  -4.3301270 -10.5000000   0.8405374  -0.5417514  -0.0014964
123  -2.5980762  -9.5000000   0.8114044  -0.5844843  -0.0010425
124  -2.5980762 -10.5000000   0.7571635  -0.6524481  -0.0318563
125  -0.8660254  -9.5000000   0.7927388  -0.5974207   0.1210525
126  -0.8660254 -10.5000000   0.8030505  -0.5951179   0.0307322
127   0.8660254  -9.5000000   0.8160027  -0.5776404  -0.0217052
128   0.8660254 -10.5000000   0.7111957  -0.6816217  -0.1720250
129   2.5980762  -9.5000000   0.7868361  -0.5966889  -0.1576432
130   2.5980762 -10.5000000   0.8898802  -0.4419513  -0.1131030
131   4.3301270  -9.5000000   0.7368743  -0.6749352   0.0384553
132   4.3301270 -10.5000000   0.8220732  -0.5676733  -0.0440757
133   6.0621778  -9.5000000   0.8006258  -0.5947952  -0.0722282
134   6.0621778 -10.5000000   0.7476596  -0.6598240  -0.0750831
135   7.7942286  -9.5000000   0.6538216  -0.7565573   0.0117625
136   7.7942286 -10.5000000   0.6778149  -0.7352208   0.0041684
137   9.5262794  -9.5000000   0.6515098  -0.7389535   0.1717053
138   9.5262794 -10.5000000   0.7115553  -0.7013138  -0.0429878
139  11.2583302  -9.5000000   0.8105581  -0.5768368   0.1012661
140  -6.0621778 -10.5000000   0.7669395  -0.6405735  -0.0383335
141  -5.1961524 -11.0000000   0.7458943  -0.6615377  -0.0775215
142  -5.1961524 -12.0000000   0.7149429  -0.6865590  -0.1322623
143  -3.4641016 -11.0000000   0.8111730  -0.5767324   0.0968405
