site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.9840275  -0.0572169  -0.1685708
  2   0.8660254  -1.5000000   0.9097771  -0.3045479  -0.2820571
  3   2.5980762  -0.5000000   0.9349512  -0.1991081  -0.2936362
  4   2.5980762  -1.5000000   0.9422137   0.0780349  -0.3257974
  5   4.3301270  -0.5000000   0.9434720  -0.2779387  -0.1805843
  6   4.3301270  -1.5000000   0.9041522  -0.1452027  -0.4017774
  7   6.0621778  -0.5000000   0.9273670  -0.3455760  -0.1434141
  8   6.0621778  -1.5000000   0.9329752  -0.2818579  -0.2238602
  9   7.7942286  -0.5000000   0.9918864   0.0712097  -0.1053116
 10   7.7942286  -1.5000000   0.9666081  -0.2041401  -0.1549053
 11   9.5262794  -0.5000000   0.9268339  -0.2873781  -0.2416459
 12   9.5262794  -1.5000000   0.9532715  -0.2275208  -0.1987656
 13  11.2583302  -0.5000000   0.9207349  -0.3287917  -0.2101028
 14  11.2583302  -1.5000000   0.9717921  -0.1922138  -0.1366527
 15  12.9903811  -0.5000000   0.9661898  -0.1375669  -0.2180656
 16  12.9903811  -1.5000000   0.9598222  -0.2112389  -0.1847146
 17  14.7224319  -0.5000000   0.9889504  -0.0870973  -0.1199632
 18  14.7224319  -1.5000000   0.9272834  -0.2941013  -0.2316246
 19  16.4544827  -0.5000000   0.9593509  -0.1017728  -0.2632264
 20  -0.8660254  -1.5000000   0.9570886  -0.1765368  -0.2298176
 21  -0.0000000  -2.0000000   0.9215845  -0.3172601  -0.2236695
 22  -0.0000000  -3.0000000   0.9418350  -0.2966750  -0.1578947
 23   1.7320508  -2.0000000   0.9862524  -0.0531246  -0.1564734
 24   1.7320508  -3.0000000   0.9231060  -0.2274572  -0.3100621
 25   3.4641016  -2.0000000   0.9754196  -0.0437833  -0.2159621
 26   3.4641016  -3.0000000   0.9303388  -0.3254825  -0.1689111
 27   5.1961524  -2.0000000   0.9341992  -0.2653956  -0.2384053
 28   5.1961524  -3.0000000   0.9098374   0.0487851  -0.4120873
 29   6.9282032  -2.0000000   0.9845041  -0.1428074  -0.1017727
 30   6.9282032  -3.0000000   0.9920718  -0.0951561  -0.0820902
 31   8.6602540  -2.0000000   0.9840478  -0.1259384   0.1256562
 32   8.6602540  -3.0000000   0.9639888  -0.1521655  -0.2181084
 33  10.3923048  -2.0000000   0.9742683  -0.1561031  -0.1625824
 34  10.3923048  -3.0000000   0.9336465  -0.0666170  -0.3519465
 35  12.1243557  -2.0000000   0.9903020  -0.1375744   0.0193725
