site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.3943937   0.9178793  -0.0441722
  2   0.8660254  -1.5000000  -0.3527804   0.9355142  -0.0189544
  3   2.5980762  -0.5000000  -0.4513537   0.8919927  -0.0250762
  4   2.5980762  -1.5000000  -0.3619713   0.9173287  -0.1657854
  5   4.3301270  -0.5000000  -0.3367890   0.9233136  -0.1845676
  6   4.3301270  -1.5000000  -0.3711118   0.9209948  -0.1185101
  7   6.0621778  -0.5000000  -0.5484838   0.8354291  -0.0349838
  8   6.0621778  -1.5000000  -0.4737220   0.8796815  -0.0418083
  9   7.7942286  -0.5000000  -0.4000429   0.9108575   0.1015103
 10   7.7942286  -1.5000000  -0.4538459   0.8801854  -0.1389158
 11   9.5262794  -0.5000000  -0.3823732   0.9094749  -0.1632366
 12   9.5262794  -1.5000000  -0.3823831   0.9217783  -0.0640935
 13  11.2583302  -0.5000000  -0.4842289   0.8727771   0.0615025
 14  11.2583302  -1.5000000  -0.5085438   0.8610335  -0.0021166
 15  12.9903811  -0.5000000  -0.4741699   0.8620876  -0.1787955
 16  12.9903811  -1.5000000  -0.4203387   0.9013926  -0.1039557
 17  14.7224319  -0.5000000  -0.4809675   0.8762699  -0.0286570
 18  14.7224319  -1.5000000  -0.4630912   0.8800906  -0.1048195
 19  16.4544827  -0.5000000  -0.4729273   0.8809834   0.0144257
 20  -0.8660254  -1.5000000  -0.4293755   0.8878356  -0.1654829
 21  -0.0000000  -2.0000000  -0.5733817   0.8177618  -0.0499909
 22  -0.0000000  -3.0000000  -0.5590464   0.8282789  -0.0376972
 23   1.7320508  -2.0000000  -0.4713502   0.8710768  -0.1380371
 24   1.7320508  -3.0000000  -0.4534504   0.8803576  -0.1391159
 25   3.4641016  -2.0000000  -0.4121177   0.9077777  -0.0780935
 26   3.4641016  -3.0000000  -0.4610209   0.8820673  -0.0970409
 27   5.1961524  -2.0000000  -0.5146145   0.8572911  -0.0149636
 28   5.1961524  -3.0000000  -0.3749343   0.9167716  -0.1376743
 29   6.9282032  -2.0000000  -0.4194148   0.9060891   0.0556213
 30   6.9282032  -3.0000000  -0.3939507   0.9181224  -0.0430595
 31   8.6602540  -2.0000000  -0.5515615   0.8262694   0.1142750
 32   8.6602540  -3.0000000  -0.5612663   0.8275527   0.0116867
 33  10.3923048  -2.0000000  -0.3795088   0.9251817   0.0034518
 34  10.3923048  -3.0000000  -0.4663692   0.8760024  -0.1229615
 35  12.1243557  -2.0000000  -0.3910398   0.9203737   0.0003380
 36  12.1243557  -3.0000000  -0.2792185   0.9488249  -0.1475409
 37  13.8564065  -2.0000000  -0.4447150   0.8953036   0.0256925
 38  13.8564065  -3.0000000  -0.4783728   0.8680188  -0.1330515
 39  15.5884573  -2.0000000  -0.3915901   0.9189539  -0.0467010
 40  -1.7320508  -3.0000000  -0.4244027   0.8802163  -0.2123716
 41  -0.8660254  -3.5000000  -0.4638339   0.8788192  -0.1119596
 42  -0.8660254  -4.5000000  -0.4664977   0.8684564  -0.1678195
 43   0.8660254  -3.5000000  -0.4819286   0.8744262  -0.0558899
