site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.9321769  -0.3604770  -0.0332050
  2   0.8660254  -1.5000000   0.9441128  -0.3054317  -0.1239454
  3   2.5980762  -0.5000000   0.8018631  -0.5972201  -0.0185379
  4   2.5980762  -1.5000000   0.8475235  -0.5008664  -0.1756038
  5   4.3301270  -0.5000000   0.8732073  -0.4753504  -0.1074761
  6   4.3301270  -1.5000000   0.8830359  -0.4496633  -0.1343522
  7   6.0621778  -0.5000000   0.9169019  -0.3989577  -0.0111193
  8   6.0621778  -1.5000000   0.8977029  -0.4242175  -0.1190337
  9   7.7942286  -0.5000000   0.9200594  -0.3907765   0.0280085
 10   7.7942286  -1.5000000   0.8839249  -0.4674365  -0.0134117
 11   9.5262794  -0.5000000   0.8656240  -0.4793199  -0.1447323
 12   9.5262794  -1.5000000   0.8434439  -0.4504040  -0.2928116
 13  11.2583302  -0.5000000   0.8667046  -0.4986081   0.0145991
 14  11.2583302  -1.5000000   0.8544654  -0.5194460   0.0080436
 15  12.9903811  -0.5000000   0.8425445  -0.5362467  -0.0505793
 16  12.9903811  -1.5000000   0.8481215  -0.5295462  -0.0164555
 17  14.7224319  -0.5000000   0.9644718  -0.2447762   0.0993916
 18  14.7224319  -1.5000000   0.9010773  -0.4336372  -0.0042877
 19  16.4544827  -0.5000000   0.9481569  -0.3176784   0.0088820
 20  -0.8660254  -1.5000000   0.8951834  -0.3945948  -0.2072235
 21  -0.0000000  -2.0000000   0.9292901  -0.2881898  -0.2310120
 22  -0.0000000  -3.0000000   0.9105553  -0.3397178  -0.2355438
 23   1.7320508  -2.0000000   0.8664264  -0.4788139  -0.1415718
 24   1.7320508  -3.0000000   0.8148485  -0.5421123  -0.2052711
 25   3.4641016  -2.0000000   0.8949661  -0.4389809  -0.0795702
 26   3.4641016  -3.0000000   0.8725601  -0.4009641  -0.2790458
 27   5.1961524  -2.0000000   0.8937972  -0.4395298  -0.0891074
 28   5.1961524  -3.0000000   0.9336300  -0.3281689  -0.1436671
 29   6.9282032  -2.0000000   0.9113625  -0.4094450   0.0421105
 30   6.9282032  -3.0000000   0.8939741  -0.4053552  -0.1910430
 31   8.6602540  -2.0000000   0.8927737  -0.4438084   0.0773902
 32   8.6602540  -3.0000000   0.8284666  -0.5570425  -0.0578511
 33  10.3923048  -2.0000000   0.8247922  -0.4689526  -0.3159135
 34  10.3923048  -3.0000000   0.8889230  -0.4376868  -0.1350782
 35  12.1243557  -2.0000000   0.8821556  -0.4546184   0.1229783
 36  12.1243557  -3.0000000   0.8957814  -0.4431913  -0.0340181
 37  13.8564065  -2.0000000   0.9028268  -0.4206360  -0.0892701
 38  13.8564065  -3.0000000   0.9239908  -0.3619374  -0.1234595
 39  15.5884573  -2.0000000   0.8859118  -0.4569781  -0.0795696
 40  -1.7320508  -3.0000000   0.8648694  -0.4602711  -0.2003783
 41  -0.8660254  -3.5000000   0.9373159  -0.3178426  -0.1428812
 42  -0.8660254  -4.5000000   0.9164499  -0.4000549   0.0087048
 43   0.8660254  -3.5000000   0.8545852  -0.5091873  -0.1020416
 44   0.8660254  -4.5000000   0.9242199  -0.3527850  -0.1461517
 45   2.5980762  -3.5000000   0.9148116  -0.4038619  -0.0039033
 46   2.5980762  -4.5000000   0.8925810  -0.4215742  -0.1599197
 47   4.3301270  -3.5000000   0.9023205  -0.4088643  -0.1365568
 48   4.3301270  -4.5000000   0.8825428  -0.3492919  -0.3148227
 49   6.0621778  -3.5000000   0.9014728  -0.4151260  -0.1225449
 50   6.0621778  -4.5000000   0.9477973  -0.2931843  -0.1253923
 51   7.7942286  -3.5000000   0.8220761  -0.5556268  -0.1243772
 52   7.7942286  -4.5000000   0.8418363  -0.5305771  -0.0989926
 53   9.5262794  -3.5000000   0.9278786  -0.3702930   0.0438678
 54   9.5262794  -4.5000000   0.9137618  -0.3512651  -0.2040887
 55  11.2583302  -3.5000000   0.8540101  -0.4969763   0.1538873
 56  11.2583302  -4.5000000   0.8562948  -0.5075131   0.0958631
 57  12.9903811  -3.5000000   0.8996295  -0.4340496   0.0476216
 58  12.9903811  -4.5000000   0.8483206  -0.5285417  -0.0315575
 59  14.7224319  -3.5000000   0.9075096  -0.4104075   0.0893983
 60  -2.5980762  -4.5000000   0.8851676  -0.4517603  -0.1113145
 61  -1.7320508  -5.0000000   0.9041987  -0.4086588  -0.1241882
 62  -1.7320508  -6.0000000   0.8826773  -0.4051290  -0.2382255
 63  -0.0000000  -5.0000000   0.8740311  -0.4858684  -0.0012449
 64  -0.0000000  -6.0000000   0.9004641  -0.4317437   0.0525527
 65   1.7320508  -5.0000000   0.9388637  -0.3404909  -0.0509997
 66   1.7320508  -6.0000000   0.9107115  -0.4071462  -0.0695451
 67   3.4641016  -5.0000000   0.9446664  -0.3274561   0.0194370
 68   3.4641016  -6.0000000   0.9210473  -0.3784970  -0.0917161
 69   5.1961524  -5.0000000   0.9541250  -0.2977153   0.0317971
 70   5.1961524  -6.0000000   0.8597832  -0.5031654  -0.0871627
 71   6.9282032  -5.0000000   0.8662376  -0.4975073   0.0460311
 72   6.9282032  -6.0000000   0.9648908  -0.2618295  -0.0207632
 73   8.6602540  -5.0000000   0.9266113  -0.3725195  -0.0511925
 74   8.6602540  -6.0000000   0.8743580  -0.4591429  -0.1571173
 75  10.3923048  -5.0000000   0.9054594  -0.4213755  -0.0508529
 76  10.3923048  -6.0000000   0.8226910  -0.5606380  -0.0941515
 77  12.1243557  -5.0000000   0.9170893  -0.3855052   0.1016510
 78  12.1243557  -6.0000000   0.9360963  -0.3264643  -0.1309382
 79  13.8564065  -5.0000000   0.8921784  -0.4513493  -0.0173615
 80  -3.4641016  -6.0000000   0.9133056  -0.3686261  -0.1731693
 81  -2.5980762  -6.5000000   0.8925950  -0.4507427  -0.0102588
 82  -2.5980762  -7.5000000   0.9603996  -0.2763783   0.0353222
 83  -0.8660254  -6.5000000   0.8886816  -0.3999281  -0.2242823
 84  -0.8660254  -7.5000000   0.9669664  -0.1861731  -0.1741139
 85   0.8660254  -6.5000000   0.9051386  -0.4245137   0.0226303
 86   0.8660254  -7.5000000   0.8916699  -0.4504224   0.0452165
 87   2.5980762  -6.5000000   0.9397336  -0.3387665  -0.0462393
 88   2.5980762  -7.5000000   0.8852645  -0.4620474  -0.0530944
 89   4.3301270  -6.5000000   0.8839064  -0.4674872   0.0128529
 90   4.3301270  -7.5000000   0.8588019  -0.5120966  -0.0147112
 91   6.0621778  -6.5000000   0.9435200  -0.3008159  -0.1388516
 92   6.0621778  -7.5000000   0.9064924  -0.3648103  -0.2125677
 93   7.7942286  -6.5000000   0.8478175  -0.5268551   0.0602435
 94   7.7942286  -7.5000000   0.8968240  -0.4423247  -0.0074537
 95   9.5262794  -6.5000000   0.8557822  -0.5165882  -0.0278093
 96   9.5262794  -7.5000000   0.9032340  -0.4265377  -0.0472640
 97  11.2583302  -6.5000000   0.9481430  -0.3177481  -0.0078083
