site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.7791266  -0.6182895  -0.1033431
  2   0.8660254  -1.5000000   0.7459318  -0.6555507  -0.1176394
  3   2.5980762  -0.5000000   0.7867220  -0.6138922  -0.0648448
  4   2.5980762  -1.5000000   0.7035939  -0.6962625  -0.1420357
  5   4.3301270  -0.5000000   0.7801946  -0.6244777  -0.0363858
  6   4.3301270  -1.5000000   0.8275609  -0.5593446  -0.0477127
  7   6.0621778  -0.5000000   0.7190507  -0.6936773  -0.0421652
  8   6.0621778  -1.5000000   0.8246970  -0.5546249  -0.1107524
  9   7.7942286  -0.5000000   0.8212980  -0.5701840  -0.0189693
 10   7.7942286  -1.5000000   0.7824670  -0.6215672   0.0374114
 11   9.5262794  -0.5000000   0.8281675  -0.5588757   0.0423843
 12   9.5262794  -1.5000000   0.8115841  -0.5381806  -0.2273609
 13  11.2583302  -0.5000000   0.7973691  -0.5961452   0.0938797
 14  11.2583302  -1.5000000   0.7709168  -0.6338043  -0.0630833
 15  12.9903811  -0.5000000   0.8186823  -0.5740913   0.0133568
 16  12.9903811  -1.5000000   0.7468937  -0.6601398   0.0797832
 17  14.7224319  -0.5000000   0.8175442  -0.5733464   0.0538076
 18  14.7224319  -1.5000000   0.8313751  -0.5323190  -0.1595363
 19  16.4544827  -0.5000000   0.7872945  -0.6136951  -0.0595452
 20  -0.8660254  -1.5000000   0.8476238  -0.5181128  -0.1144248
 21  -0.0000000  -2.0000000   0.8067325  -0.5638739   0.1767172
 22  -0.0000000  -3.0000000   0.7701699  -0.6366407   0.0390756
 23   1.7320508  -2.0000000   0.7939484  -0.6026814  -0.0801318
 24   1.7320508  -3.0000000   0.7683437  -0.6202139  -0.1580588
 25   3.4641016  -2.0000000   0.7963690  -0.5879184  -0.1419451
 26   3.4641016  -3.0000000   0.7717841  -0.6179525  -0.1499468
 27   5.1961524  -2.0000000   0.6828163  -0.7290314  -0.0476987
 28   5.1961524  -3.0000000   0.8044134  -0.5932140   0.0318771
 29   6.9282032  -2.0000000   0.7687765  -0.6395175   0.0002640
 30   6.9282032  -3.0000000   0.8196733  -0.5688925   0.0670588
 31   8.6602540  -2.0000000   0.8292095  -0.5425624  -0.1343043
 32   8.6602540  -3.0000000   0.8204540  -0.5715720   0.0126781
 33  10.3923048  -2.0000000   0.7453819  -0.6415290  -0.1812355
 34  10.3923048  -3.0000000   0.7948656  -0.6038276  -0.0598413
 35  12.1243557  -2.0000000   0.7675221  -0.6261849   0.1371215
 36  12.1243557  -3.0000000   0.7355475  -0.6760658   0.0436452
 37  13.8564065  -2.0000000   0.7444203  -0.6590223   0.1073687
 38  13.8564065  -3.0000000   0.7442640  -0.6673603  -0.0264832
 39  15.5884573  -2.0000000   0.9028300  -0.4212889  -0.0861025
 40  -1.7320508  -3.0000000   0.8124767  -0.5829331   0.0084034
 41  -0.8660254  -3.5000000   0.8260555  -0.5566335  -0.0882691
 42  -0.8660254  -4.5000000   0.8208489  -0.5687582  -0.0521662
 43   0.8660254  -3.5000000   0.8525082  -0.5213203   0.0381428
 44   0.8660254  -4.5000000   0.8079924  -0.5842529  -0.0761377
 45   2.5980762  -3.5000000   0.7468262  -0.6632961  -0.0478423
 46   2.5980762  -4.5000000   0.7941660  -0.6067512  -0.0339598
 47   4.3301270  -3.5000000   0.8092674  -0.5866272  -0.0309001
 48   4.3301270  -4.5000000   0.8221567  -0.5636808  -0.0795125
 49   6.0621778  -3.5000000   0.7904943  -0.6117543   0.0295883
 50   6.0621778  -4.5000000   0.7913372  -0.6086062  -0.0581713
 51   7.7942286  -3.5000000   0.7405154  -0.6718135   0.0174251
 52   7.7942286  -4.5000000   0.7518731  -0.6582557  -0.0372339
 53   9.5262794  -3.5000000   0.7798817  -0.6259215   0.0026249
 54   9.5262794  -4.5000000   0.8807478  -0.4735856   0.0002369
 55  11.2583302  -3.5000000   0.7136937  -0.7003831   0.0102367
 56  11.2583302  -4.5000000   0.8586110  -0.5123111   0.0180111
 57  12.9903811  -3.5000000   0.7607252  -0.6446721   0.0754656
 58  12.9903811  -4.5000000   0.7275383  -0.6860659  -0.0012646
 59  14.7224319  -3.5000000   0.7580234  -0.6500828   0.0528476
