site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.9062247  -0.4226426   0.0114026
  2   0.8660254  -1.5000000   0.8938608  -0.4453094  -0.0520808
  3   2.5980762  -0.5000000   0.8866094  -0.4566542   0.0734212
  4   2.5980762  -1.5000000   0.8883900  -0.4577602  -0.0349102
  5   4.3301270  -0.5000000   0.9147106  -0.4025560  -0.0354010
  6   4.3301270  -1.5000000   0.8865012  -0.4565210   0.0755258
  7   6.0621778  -0.5000000   0.9144364  -0.3924360  -0.0989948
  8   6.0621778  -1.5000000   0.9145275  -0.4044569   0.0073536
  9   7.7942286  -0.5000000   0.8903928  -0.4455606  -0.0931472
 10   7.7942286  -1.5000000   0.8781380  -0.4579670  -0.1383467
 11   9.5262794  -0.5000000   0.9764954  -0.2115824  -0.0411056
 12   9.5262794  -1.5000000   0.9207073  -0.3427433  -0.1866148
 13  11.2583302  -0.5000000   0.9490196  -0.3150997  -0.0085968
 14  11.2583302  -1.5000000   0.8390603  -0.5350669  -0.0983934
 15  12.9903811  -0.5000000   0.8733300  -0.4778803  -0.0944729
 16  12.9903811  -1.5000000   0.8896718  -0.4471510  -0.0924125
 17  14.7224319  -0.5000000   0.8594780  -0.4934228   0.1335343
 18  14.7224319  -1.5000000   0.8915430  -0.4528572  -0.0084476
 19  16.4544827  -0.5000000   0.9595109  -0.2722730  -0.0721537
 20  -0.8660254  -1.5000000   0.9174284  -0.3197611  -0.2368079
 21  -0.0000000  -2.0000000   0.8903945  -0.4469103  -0.0864220
 22  -0.0000000  -3.0000000   0.9207132  -0.3232157  -0.2186753
 23   1.7320508  -2.0000000   0.8853875  -0.4613885  -0.0566539
 24   1.7320508  -3.0000000   0.9343211  -0.2926885  -0.2034147
 25   3.4641016  -2.0000000   0.8934882  -0.4436979  -0.0693612
 26   3.4641016  -3.0000000   0.8706335  -0.4847034  -0.0840238
 27   5.1961524  -2.0000000   0.9258040  -0.3646398   0.0996235
 28   5.1961524  -3.0000000   0.9460816  -0.3227952  -0.0270727
 29   6.9282032  -2.0000000   0.8704788  -0.4723289   0.1384629
 30   6.9282032  -3.0000000   0.9109202  -0.4101406  -0.0448223
 31   8.6602540  -2.0000000   0.9276560  -0.3734344  -0.0009976
 32   8.6602540  -3.0000000   0.8962038  -0.4148413  -0.1572432
 33  10.3923048  -2.0000000   0.8861274  -0.4570816  -0.0765155
 34  10.3923048  -3.0000000   0.9321914  -0.3618971   0.0070469
 35  12.1243557  -2.0000000   0.9070355  -0.4196906  -0.0338582
 36  12.1243557  -3.0000000   0.8897354  -0.3823688  -0.2493290
 37  13.8564065  -2.0000000   0.8854881  -0.4427480  -0.1410140
 38  13.8564065  -3.0000000   0.9109531  -0.4069950   0.0672277
 39  15.5884573  -2.0000000   0.9289302  -0.3651900  -0.0610320
 40  -1.7320508  -3.0000000   0.9327728  -0.3592840  -0.0291528
 41  -0.8660254  -3.5000000   0.8791546  -0.4719805  -0.0657386
 42  -0.8660254  -4.5000000   0.8859922  -0.4426489  -0.1381298
 43   0.8660254  -3.5000000   0.9671933  -0.2532564  -0.0199570
 44   0.8660254  -4.5000000   0.8727608  -0.4581947  -0.1683632
 45   2.5980762  -3.5000000   0.8869430  -0.3928389  -0.2429192
 46   2.5980762  -4.5000000   0.9250090  -0.2407918  -0.2939006
 47   4.3301270  -3.5000000   0.9724034  -0.2213022   0.0738718
 48   4.3301270  -4.5000000   0.8872599  -0.4422624  -0.1310490
 49   6.0621778  -3.5000000   0.9584369  -0.2683615   0.0968549
 50   6.0621778  -4.5000000   0.9049914  -0.4200151  -0.0676598
 51   7.7942286  -3.5000000   0.8786324  -0.4516794  -0.1548898
 52   7.7942286  -4.5000000   0.9200119  -0.3664329  -0.1389430
 53   9.5262794  -3.5000000   0.8605463  -0.5041114   0.0730189
 54   9.5262794  -4.5000000   0.8646010  -0.4994752   0.0546770
 55  11.2583302  -3.5000000   0.9476786  -0.3191542  -0.0067709
 56  11.2583302  -4.5000000   0.8894916  -0.3983120  -0.2239471
 57  12.9903811  -3.5000000   0.8634428  -0.4822248  -0.1480731
 58  12.9903811  -4.5000000   0.9332652  -0.2875689  -0.2152215
 59  14.7224319  -3.5000000   0.8889127  -0.4580636   0.0034478
 60  -2.5980762  -4.5000000   0.9965607  -0.0823759   0.0090038
 61  -1.7320508  -5.0000000   0.9307153  -0.3604698  -0.0618920
 62  -1.7320508  -6.0000000   0.9107969  -0.3969423  -0.1135158
 63  -0.0000000  -5.0000000   0.9171895  -0.3942773  -0.0575225
 64  -0.0000000  -6.0000000   0.9116676  -0.4051548  -0.0686417
 65   1.7320508  -5.0000000   0.9127484  -0.3864121  -0.1325748
 66   1.7320508  -6.0000000   0.8734953  -0.4640169  -0.1472899
 67   3.4641016  -5.0000000   0.8528275  -0.4605673  -0.2460955
 68   3.4641016  -6.0000000   0.8990810  -0.4305002  -0.0795165
 69   5.1961524  -5.0000000   0.8989402  -0.4356017   0.0464512
 70   5.1961524  -6.0000000   0.9286627  -0.3286573  -0.1719595
 71   6.9282032  -5.0000000   0.9201708  -0.3827279  -0.0824928
 72   6.9282032  -6.0000000   0.8895206  -0.4568784   0.0039062
 73   8.6602540  -5.0000000   0.9291570  -0.3655136   0.0553812
 74   8.6602540  -6.0000000   0.9397092  -0.3030298  -0.1584917
 75  10.3923048  -5.0000000   0.9488431  -0.3157346  -0.0028999
 76  10.3923048  -6.0000000   0.9782601  -0.1898092  -0.0835438
 77  12.1243557  -5.0000000   0.9124068  -0.4071218   0.0420201
 78  12.1243557  -6.0000000   0.8760306  -0.4815162   0.0266935
 79  13.8564065  -5.0000000   0.9851729  -0.1116030  -0.1303043
 80  -3.4641016  -6.0000000   0.8711340  -0.3584830  -0.3355824
 81  -2.5980762  -6.5000000   0.8714681  -0.3904171  -0.2968463
 82  -2.5980762  -7.5000000   0.9007596  -0.4123361  -0.1364223
 83  -0.8660254  -6.5000000   0.9182170  -0.3856485  -0.0902925
 84  -0.8660254  -7.5000000   0.9383373  -0.2964879  -0.1778148
 85   0.8660254  -6.5000000   0.8594861  -0.5107881  -0.0194731
 86   0.8660254  -7.5000000   0.9172657  -0.3924160  -0.0680678
 87   2.5980762  -6.5000000   0.8603493  -0.5092895   0.0205748
 88   2.5980762  -7.5000000   0.8635493  -0.5028179  -0.0381679
 89   4.3301270  -6.5000000   0.9300859  -0.3500590  -0.1113507
 90   4.3301270  -7.5000000   0.9294562  -0.3656924  -0.0487870
 91   6.0621778  -6.5000000   0.8877275  -0.4285108  -0.1682806
 92   6.0621778  -7.5000000   0.8757045  -0.4342271  -0.2111598
 93   7.7942286  -6.5000000   0.9383637  -0.3417782  -0.0515871
 94   7.7942286  -7.5000000   0.8708762  -0.4782090  -0.1135374
 95   9.5262794  -6.5000000   0.9186434  -0.3841162  -0.0924616
 96   9.5262794  -7.5000000   0.8657854  -0.4866066  -0.1167459
 97  11.2583302  -6.5000000   0.8837209  -0.4643470   0.0584750
 98  11.2583302  -7.5000000   0.8873491  -0.4550308  -0.0745561
 99  12.9903811  -6.5000000   0.9343753  -0.3562698   0.0038211
100  -4.3301270  -7.5000000   0.9335893  -0.3582028  -0.0100894
101  -3.4641016  -8.0000000   0.8862398  -0.4618956   0.0350928
102  -3.4641016  -9.0000000   0.9782869  -0.2009347   0.0507929
103  -1.7320508  -8.0000000   0.9336320  -0.3567329  -0.0327568
104  -1.7320508  -9.0000000   0.9781393  -0.1828378  -0.0990648
105  -0.0000000  -8.0000000   0.9049815  -0.4150762  -0.0933822
106  -0.0000000  -9.0000000   0.9614467  -0.2376897  -0.1382888
107   1.7320508  -8.0000000   0.8921734  -0.4392506  -0.1052877
108   1.7320508  -9.0000000   0.8986585  -0.4113460  -0.1523397
109   3.4641016  -8.0000000   0.9183007  -0.3810641   0.1073030
110   3.4641016  -9.0000000   0.8633017  -0.5004328  -0.0653996
111   5.1961524  -8.0000000   0.8441737  -0.5354970   0.0247746
112   5.1961524  -9.0000000   0.8427949  -0.5030709  -0.1913543
113   6.9282032  -8.0000000   0.8996089  -0.4319783   0.0640200
114   6.9282032  -9.0000000   0.8651332  -0.5010244  -0.0227847
115   8.6602540  -8.0000000   0.9308400  -0.3654208   0.0021224
116   8.6602540  -9.0000000   0.9730034  -0.2295982  -0.0234325
117  10.3923048  -8.0000000   0.9278268  -0.3730083   0.0015065
118  10.3923048  -9.0000000   0.9381696  -0.3450211   0.0282536
119  12.1243557  -8.0000000   0.9509823  -0.3091023  -0.0094026
120  -5.1961524  -9.0000000   0.9309685  -0.3112400  -0.1908595
121  -4.3301270  -9.5000000   0.9786203  -0.1803132  -0.0989416
122  -4.3301270 -10.5000000   0.8660681  -0.4553823  -0.2062836
123  -2.5980762  -9.5000000   0.9845169  -0.1741313   0.0201174
124  -2.5980762 -10.5000000   0.8862767  -0.4458312  -0.1254920
125  -0.8660254  -9.5000000   0.9813779  -0.1885736  -0.0365711
126  -0.8660254 -10.5000000   0.8647929  -0.4881653  -0.1175920
127   0.8660254  -9.5000000   0.8544759  -0.4762800  -0.2074328
128   0.8660254 -10.5000000   0.9621646  -0.1354697  -0.2364047
129   2.5980762  -9.5000000   0.9117899  -0.3835041  -0.1468462
130   2.5980762 -10.5000000   0.9035350  -0.4187505  -0.0909538
131   4.3301270  -9.5000000   0.9144131  -0.4047598  -0.0042644
132   4.3301270 -10.5000000   0.9209803  -0.3749692  -0.1057987
133   6.0621778  -9.5000000   0.8591500  -0.5082443   0.0595734
134   6.0621778 -10.5000000   0.9553874  -0.2953027  -0.0055890
135   7.7942286  -9.5000000   0.9645687  -0.2565646   0.0614964
136   7.7942286 -10.5000000   0.9463420  -0.3231359  -0.0044768
137   9.5262794  -9.5000000   0.9546600  -0.2976982   0.0000410
138   9.5262794 -10.5000000   0.8624631  -0.4982364  -0.0889824
139  11.2583302  -9.5000000   0.9341719  -0.3494482   0.0721720
140  -6.0621778 -10.5000000   0.9032509  -0.4276565  -0.0353236
141  -5.1961524 -11.0000000   0.9381531  -0.3455903   0.0208844
142  -5.1961524 -12.0000000   0.9055332  -0.4122586  -0.1002619
143  -3.4641016 -11.0000000   0.9515591  -0.3074585  -0.0021411
144  -3.4641016 -12.0000000   0.9163921  -0.3649846  -0.1643527
145  -1.7320508 -11.0000000   0.8705257  -0.4910769  -0.0320692
146  -1.7320508 -12.0000000   0.9501856  -0.2902212  -0.1136614
147  -0.0000000 -11.0000000   0.9682345  -0.2495953  -0.0149703
148  -0.0000000 -12.0000000   0.9268112  -0.3537583  -0.1260002
149   1.7320508 -11.0000000   0.9490922  -0.2905022  -0.1217889
150   1.7320508 -12.0000000   0.8905004  -0.4463251  -0.0883342
151   3.4641016 -11.0000000   0.8973420  -0.4026312  -0.1807357
152   3.4641016 -12.0000000   0.8914667  -0.3953860  -0.2212622
153   5.1961524 -11.0000000   0.8553394  -0.5163308  -0.0423904
154   5.1961524 -12.0000000   0.8980983  -0.4155575  -0.1439844
155   6.9282032 -11.0000000   0.9017970  -0.4187272   0.1069096
156   6.9282032 -12.0000000   0.8744774  -0.4811155  -0.0617831
