site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.5646114   0.5445146  -0.6202563
  2   0.8660254  -1.5000000   0.4906495   0.6869061  -0.5361185
  3   2.5980762  -0.5000000   0.7335080   0.4839579  -0.4772324
  4   2.5980762  -1.5000000   0.7383924   0.4452609  -0.5064774
  5   4.3301270  -0.5000000   0.5455832   0.6890770  -0.4769820
  6   4.3301270  -1.5000000   0.4909691   0.5886950  -0.6421741
  7   6.0621778  -0.5000000   0.4148035   0.8070410  -0.4202653
  8   6.0621778  -1.5000000   0.4592254   0.6515280  -0.6038404
  9   7.7942286  -0.5000000   0.3055680   0.8726254  -0.3809895
 10   7.7942286  -1.5000000   0.2136119   0.5702595  -0.7932049
 11   9.5262794  -0.5000000   0.2834508   0.8882447  -0.3614927
 12   9.5262794  -1.5000000   0.4548622   0.7028972  -0.5468417
 13  11.2583302  -0.5000000   0.5033416   0.8263793  -0.2524769
 14  11.2583302  -1.5000000   0.4976910   0.8084723  -0.3141276
 15  12.9903811  -0.5000000   0.5268346   0.7192148  -0.4529628
 16  12.9903811  -1.5000000   0.4756307   0.6931034  -0.5416485
 17  14.7224319  -0.5000000   0.3453987   0.7147408  -0.6081491
 18  14.7224319  -1.5000000   0.2458174   0.6825079  -0.6882999
 19  16.4544827  -0.5000000   0.6888218   0.5879016  -0.4241417
 20  -0.8660254  -1.5000000   0.4770284   0.6292345  -0.6136024
 21  -0.0000000  -2.0000000   0.5322464   0.7502561  -0.3922110
 22  -0.0000000  -3.0000000   0.6222171   0.5026163  -0.6001856
 23   1.7320508  -2.0000000   0.5552876   0.6493937  -0.5195609
 24   1.7320508  -3.0000000   0.5921450   0.6293804  -0.5032341
 25   3.4641016  -2.0000000   0.4162058   0.7473302  -0.5179481
 26   3.4641016  -3.0000000   0.3278012   0.7285872  -0.6014209
 27   5.1961524  -2.0000000   0.5251779   0.7416035  -0.4173876
 28   5.1961524  -3.0000000   0.3262557   0.6951278  -0.6405893
 29   6.9282032  -2.0000000   0.5092260   0.6827627  -0.5239505
 30   6.9282032  -3.0000000   0.5254756   0.6798350  -0.5115660
 31   8.6602540  -2.0000000   0.4286260   0.7350918  -0.5252808
 32   8.6602540  -3.0000000   0.3903642   0.7635879  -0.5143436
 33  10.3923048  -2.0000000   0.5767807   0.7213421  -0.3833922
 34  10.3923048  -3.0000000   0.6698911   0.5738294  -0.4711324
