site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000  -0.6599983   0.7488134  -0.0606687
  2   0.8660254  -1.5000000  -0.6587520   0.7499960   0.0595978
  3   2.5980762  -0.5000000  -0.6317317   0.7736316  -0.0490833
  4   2.5980762  -1.5000000  -0.6725850   0.7335552   0.0976023
  5   4.3301270  -0.5000000  -0.6923961   0.7111763  -0.1217206
  6   4.3301270  -1.5000000  -0.6996067   0.7131042  -0.0450865
  7   6.0621778  -0.5000000  -0.6964200   0.7085881   0.1135874
  8   6.0621778  -1.5000000  -0.7040427   0.7100799  -0.0105069
  9   7.7942286  -0.5000000  -0.7195014   0.6922229   0.0560819
 10   7.7942286  -1.5000000  -0.7888148   0.6132179  -0.0416538
 11   9.5262794  -0.5000000  -0.6993817   0.7146815   0.0097780
 12   9.5262794  -1.5000000  -0.7299146   0.6814927   0.0528432
 13  11.2583302  -0.5000000  -0.6369080   0.7625189  -0.1136361
 14  11.2583302  -1.5000000  -0.6462391   0.7630523   0.0112310
 15  12.9903811  -0.5000000  -0.7043402   0.7024154  -0.1025544
 16  12.9903811  -1.5000000  -0.6739318   0.7379808  -0.0346452
 17  14.7224319  -0.5000000  -0.6721426   0.7392259  -0.0420648
 18  14.7224319  -1.5000000  -0.7477537   0.6635582   0.0235569
 19  16.4544827  -0.5000000  -0.6677948   0.7394820  -0.0849497
 20  -0.8660254  -1.5000000  -0.6770456   0.7264787  -0.1176349
 21  -0.0000000  -2.0000000  -0.6650907   0.7433506  -0.0713042
 22  -0.0000000  -3.0000000  -0.7290612   0.6780661   0.0932531
 23   1.7320508  -2.0000000  -0.6723901   0.7401728   0.0059758
 24   1.7320508  -3.0000000  -0.7492057   0.6619039  -0.0239591
 25   3.4641016  -2.0000000  -0.6184093   0.7856295  -0.0188718
 26   3.4641016  -3.0000000  -0.5378218   0.8422657  -0.0365530
 27   5.1961524  -2.0000000  -0.6727417   0.7339146   0.0937442
 28   5.1961524  -3.0000000  -0.6619720   0.7483409  -0.0421791
 29   6.9282032  -2.0000000  -0.7549450   0.6555674   0.0170167
