site number 	 x-coord 	 y-cord 	 sx 	 sy 	 sy
  1   0.8660254  -0.5000000   0.9176992  -0.3767167  -0.1261458
  2   0.8660254  -1.5000000   0.9437140  -0.2538211  -0.2120818
  3   2.5980762  -0.5000000   0.9314319  -0.3121121  -0.1871380
  4   2.5980762  -1.5000000   0.9320242  -0.3057436  -0.1945553
  5   4.3301270  -0.5000000   0.8949116  -0.4271856  -0.1290181
  6   4.3301270  -1.5000000   0.9379376  -0.3386778  -0.0746357
  7   6.0621778  -0.5000000   0.9285727  -0.3599100  -0.0906506
  8   6.0621778  -1.5000000   0.8368111  -0.5082347  -0.2035795
  9   7.7942286  -0.5000000   0.9791559  -0.2004064   0.0330318
 10   7.7942286  -1.5000000   0.9150364  -0.3532266  -0.1947801
 11   9.5262794  -0.5000000   0.9016976  -0.4305411  -0.0396967
 12   9.5262794  -1.5000000   0.8872366  -0.4552443  -0.0745914
 13  11.2583302  -0.5000000   0.8950721  -0.4368378  -0.0895466
 14  11.2583302  -1.5000000   0.9071843  -0.4128581  -0.0810241
 15  12.9903811  -0.5000000   0.9379826  -0.3430212   0.0502492
 16  12.9903811  -1.5000000   0.9082861  -0.4180783  -0.0150609
 17  14.7224319  -0.5000000   0.8174932  -0.5607018  -0.1315992
 18  14.7224319  -1.5000000   0.9396167  -0.3383819  -0.0511675
 19  16.4544827  -0.5000000   0.9824597  -0.1815304   0.0426585
 20  -0.8660254  -1.5000000   0.8851217  -0.4633797  -0.0428803
 21  -0.0000000  -2.0000000   0.9462194  -0.3225748  -0.0247865
 22  -0.0000000  -3.0000000   0.8760714  -0.4498720  -0.1735342
 23   1.7320508  -2.0000000   0.9165240  -0.3624940  -0.1690615
 24   1.7320508  -3.0000000   0.9274460  -0.3574848  -0.1097655
 25   3.4641016  -2.0000000   0.9223643  -0.3671449  -0.1202031
 26   3.4641016  -3.0000000   0.8377650  -0.5351735  -0.1083472
 27   5.1961524  -2.0000000   0.9373970  -0.3449892  -0.0476374
 28   5.1961524  -3.0000000   0.8639413  -0.4606976  -0.2033794
 29   6.9282032  -2.0000000   0.9434994  -0.3142437  -0.1051659
 30   6.9282032  -3.0000000   0.8952279  -0.4218842  -0.1434600
 31   8.6602540  -2.0000000   0.9068685  -0.4181851  -0.0520658
 32   8.6602540  -3.0000000   0.9249626  -0.3735985  -0.0697732
 33  10.3923048  -2.0000000   0.9259979  -0.3769291  -0.0212671
 34  10.3923048  -3.0000000   0.9139180  -0.4058950   0.0017965
 35  12.1243557  -2.0000000   0.8711777  -0.4898192  -0.0335661
 36  12.1243557  -3.0000000   0.8323242  -0.5525645  -0.0436918
 37  13.8564065  -2.0000000   0.9594650  -0.2609542  -0.1064411
 38  13.8564065  -3.0000000   0.8858489  -0.4001834  -0.2347872
 39  15.5884573  -2.0000000   0.8727376  -0.4878265  -0.0188253
 40  -1.7320508  -3.0000000   0.9021480  -0.4308411  -0.0224689
 41  -0.8660254  -3.5000000   0.8515032  -0.5241501   0.0144552
 42  -0.8660254  -4.5000000   0.8132240  -0.5727195  -0.1032428
 43   0.8660254  -3.5000000   0.9180276  -0.3915438   0.0626001
 44   0.8660254  -4.5000000   0.7937791  -0.5737379  -0.2018403
 45   2.5980762  -3.5000000   0.9077381  -0.4174328  -0.0419677
 46   2.5980762  -4.5000000   0.9373895  -0.3306957  -0.1092764
 47   4.3301270  -3.5000000   0.8856396  -0.4640776   0.0165661
 48   4.3301270  -4.5000000   0.8609222  -0.4933036  -0.1243563
 49   6.0621778  -3.5000000   0.9060250  -0.4137916  -0.0888555
 50   6.0621778  -4.5000000   0.7436925  -0.6652127  -0.0664335
 51   7.7942286  -3.5000000   0.8776648  -0.4764135  -0.0522943
 52   7.7942286  -4.5000000   0.8767382  -0.4809678  -0.0003503
 53   9.5262794  -3.5000000   0.8725504  -0.4883457   0.0132029
 54   9.5262794  -4.5000000   0.8796676  -0.4449241  -0.1680102
 55  11.2583302  -3.5000000   0.8673608  -0.4976787   0.0010853
 56  11.2583302  -4.5000000   0.8070579  -0.5880097   0.0538720
 57  12.9903811  -3.5000000   0.9268394  -0.3689798   0.0694456
 58  12.9903811  -4.5000000   0.8799978  -0.4519175  -0.1462002
 59  14.7224319  -3.5000000   0.9311909  -0.3621646  -0.0414770
 60  -2.5980762  -4.5000000   0.9209535  -0.3855670  -0.0564154
 61  -1.7320508  -5.0000000   0.8886622  -0.4581489   0.0194698
 62  -1.7320508  -6.0000000   0.8785259  -0.4756630   0.0440093
 63  -0.0000000  -5.0000000   0.8622932  -0.5061298   0.0168251
