  0.00             -251.9226212      0.5239244
  0.03             -434.6760321      0.7993746
  0.06             -405.0255977      0.7401627
  0.09             -412.9783308      0.7171779
  0.13             -398.8393962      0.7283566
  0.16             -392.2815391      0.6345800
  0.19             -331.6446746      0.5891198
  0.22             -406.3707926      0.6622204
  0.25             -368.2101487      0.5845550
  0.28             -340.6224754      0.6151078
  0.31             -467.1022421      0.8647810
  0.35             -358.3023413      0.7422065
  0.38             -336.4397007      0.6530177
  0.41             -329.0075130      0.5463767
  0.44             -418.9661101      0.7048304
  0.47             -346.8665735      0.7375490
  0.50             -479.0388135      0.7911409
  0.53             -355.5689018      0.6713087
  0.57             -358.6573508      0.7081478
  0.60             -398.9620681      0.7330108
  0.63             -402.2960526      0.7644984
  0.66             -417.6224698      0.7208492
  0.69             -321.0700673      0.5870592
  0.72             -348.3411519      0.6795302
  0.75             -334.8420727      0.6355703
  0.79             -401.5081665      0.7797099
  0.82             -321.0991629      0.6515561
  0.85             -372.1268510      0.7456437
  0.88             -382.1266447      0.6928713
  0.91             -289.6515947      0.5213259
  0.94             -308.6704482      0.4669555
  0.97             -346.7271739      0.5892006
  1.01             -398.3099789      0.6775040
  1.04             -338.0773669      0.6671745
  1.07             -347.1255867      0.5936166
  1.10             -408.6647610      0.7290108
  1.13             -450.6136548      0.6729069
  1.16             -333.8323050      0.6273130
  1.19             -493.0274143      0.7867021
  1.23             -319.2291754      0.5821896
  1.26             -335.8019700      0.5985721
  1.29             -330.7798959      0.6386057
  1.32             -398.1502892      0.7233801
  1.35             -343.0837009      0.6122283
  1.38             -400.8133688      0.7075849
  1.41             -434.4770897      0.8255321
  1.45             -328.3658453      0.6781021
  1.48             -329.6146483      0.6175472
  1.51             -303.0490340      0.5911667
  1.54             -440.5574405      0.8138991
  1.57             -288.0995268      0.5845021
  1.60             -374.3125953      0.7300825
  1.63             -354.9547956      0.6610769
  1.67             -342.7113559      0.6132897
  1.70             -302.5976317      0.5585976
  1.73             -360.1910889      0.6372562
  1.76             -407.1998815      0.6641614
  1.79             -326.8984295      0.7136758
  1.82             -348.9501532      0.6098901
  1.85             -283.7310724      0.6012219
  1.88             -436.1828901      0.8473106
  1.92             -345.4256180      0.5646285
  1.95             -361.7048832      0.6778232
  1.98             -331.0304900      0.6161344
  2.01             -400.1931162      0.7773571
  2.04             -423.5198170      0.7717703
  2.07             -447.6680817      0.7606233
  2.10             -325.9410420      0.5511412
  2.14             -449.0878970      0.7651312
  2.17             -405.1050375      0.6760159
  2.20             -426.6554207      0.8298521
  2.23             -360.5518100      0.6538016
  2.26             -384.9949356      0.6332342
  2.29             -420.0583359      0.7586221
  2.32             -315.1258562      0.5228971
  2.36             -374.8445860      0.6645950
  2.39             -384.8921883      0.6983430
  2.42             -389.3747156      0.7202292
  2.45             -419.5160923      0.8791990
  2.48             -386.4135185      0.6374818
  2.51             -454.6078917      0.7186129
  2.54             -362.3810972      0.7133588
  2.58             -320.4741320      0.5887905
  2.61             -344.7874531      0.5718580
  2.64             -387.5387009      0.6988268
  2.67             -394.5313674      0.7113241
  2.70             -393.2686293      0.7392120
  2.73             -379.7571281      0.6453439
  2.76             -423.8103859      0.7619396
  2.80             -339.4335246      0.6430898
  2.83             -389.0390674      0.6717961
  2.86             -356.8702047      0.6884018
  2.89             -326.3474694      0.5806840
  2.92             -407.9012288      0.7378399
  2.95             -412.9753458      0.6497300
  2.98             -370.0356903      0.7571610
  3.02             -327.2671812      0.6064546
  3.05             -371.6587706      0.6897399
  3.08             -341.6139700      0.6360362
  3.11             -360.4694963      0.7029048
  3.14             -414.8230651      0.7149770
------------------------------------------------------
hmag =50.0000000	 beta = 0.1/100	 K =-6.0000000 	 G=3.0000000
system cooled once for theta equal to zero 
